HH_ID,AGE_REF,FAM_SIZE,BLS_URBN,REGION,CUTENURE,VEHQ,FINLWT21,TOTEXPCQ,HOUSCQ,TRANSCQ,FOODCQ,HEALTHCQ,ENTERTCQ,MORTGAGE_QTR
0440558,56,5,1,2.0,1,2,24564.587,67840.7859,19988.3332,8946.0,12438.3333,2107.3332,318.0,0.0
0440561,46,2,1,4.0,4,1,18530.746,6295.1998,2219.0,50.0,916.6667,460.0,122.0,0.0
0440564,62,1,1,3.0,4,1,11626.385,6633.0833999999995,3611.3333000000002,66.6667,901.3334,0.0,306.0,0.0
0440565,51,4,1,4.0,1,1,26076.11,8955.9168,3733.0,445.0,1646.6667,116.33340000000001,356.0,0.0
0440566,41,3,1,1.0,1,0,14896.895,4678.7667,2246.6667,553.3333,541.6667,0.0,419.0,0.0
0440567,45,1,1,2.0,4,0,28515.142,7076.6668,4627.0,13.6667,1568.6668,581.3333,47.0,0.0
0440568,41,4,1,2.0,1,2,12904.503,3571.0,1645.3333,16.6667,1300.0,0.0,79.0,0.0
0440569,55,2,1,1.0,2,2,31526.658,7013.75,2150.3334,495.0,1321.6666,956.6667,200.0,0.0
0440570,80,1,1,3.0,2,1,35222.633,4316.6666000000005,1558.6666,60.0,1187.3334,224.3333,90.0,0.0
0440571,57,2,1,,1,2,26799.147,4327.7501,1499.3334,317.6667,996.6666,334.0,0.0,0.0
0440572,39,5,1,4.0,1,5,11650.736,15930.6668,5828.0001,1320.0,2385.3334,750.0,1256.3333,0.0
0440574,62,2,1,1.0,4,1,18422.893,3535.4999,1560.0,180.0,260.0,544.3333,0.0,0.0
0440575,87,1,1,4.0,2,1,19516.155,4750.9999,2577.0,278.0,628.3333,561.3333,264.0,0.0
0440580,46,1,1,3.0,4,1,29319.61,2580.0166,1519.0,115.0,433.3333,0.0,62.0,0.0
0440582,71,2,1,3.0,1,2,26970.964,3453.0,1770.0,8.0,650.0,722.0,87.0,0.0
0440583,67,1,1,3.0,1,0,30326.311,7133.1002,2612.3334,2457.0,849.3334,686.3333,258.0,0.0
0440584,18,1,1,3.0,4,0,18462.346,1893.5,1000.0,0.0,303.3333,0.0,540.0,0.0
0440588,49,3,1,4.0,1,3,23213.204,6452.3333,2355.0,50.0,1278.3333,2055.0,64.0,0.0
0440590,53,2,1,1.0,2,1,23827.963,5050.05,2920.0,150.0,1542.6667,10.0,0.0,0.0
0440593,63,3,1,2.0,4,2,23836.719,2573.1833,901.0,142.0,628.3333,413.6667,0.0,0.0
0440594,33,6,2,4.0,1,2,6747.35,25114.6192,4380.6668,12357.0,4085.0,365.0,490.0,0.0
0440595,56,5,1,3.0,4,1,51943.218,2533.6667,870.6667,450.0,736.6667,108.3333,0.0,0.0
0440596,38,3,1,4.0,4,2,36034.88,17680.2501,8001.0,389.6667,3727.0,600.0,1455.0,0.0
0440597,58,3,1,1.0,4,0,27798.095,5471.3333,2922.6666999999998,237.3333,1711.6666,0.0,180.0,0.0
0440598,63,2,1,,1,6,24485.18,4948.5,1635.3333,459.0,455.0,143.0,48.0,0.0
0440599,68,3,1,1.0,4,1,31388.539,6199.1666,4063.0,459.0,801.6666,325.0,221.0,0.0
0440600,69,1,1,1.0,4,0,20231.295,1613.3333,894.0,0.0,325.0,290.0,71.0,0.0
0440601,30,3,1,1.0,1,2,38056.706,5326.9166,3221.0,723.3333,563.3333,7.0,10.0,0.0
0440602,40,4,1,1.0,4,0,25468.743,10903.8999,6177.6666000000005,130.0,3120.0,0.0,188.0,0.0
0440603,24,1,1,3.0,4,0,52682.276,7272.15,3292.0,1012.0,1430.0,75.0,5.0,0.0
0440604,47,4,1,3.0,1,2,39538.699,4639.8167,2514.3333,357.0,216.6667,0.0,650.0,0.0
0440608,80,2,1,3.0,1,2,20706.294,4438.3334,1966.0,130.0,777.3334,1111.0,214.0,0.0
0440609,49,2,1,4.0,1,2,23324.85,3049.8333,867.1667,599.0,461.3333,93.3333,220.0,0.0
0440611,73,2,1,3.0,1,1,19618.861,4487.95,2428.3333,0.0,456.0,886.0,93.0,0.0
0440612,65,1,1,1.0,4,0,24477.048,2525.5833,1715.0,0.0,521.3333,0.0,53.0,0.0
0440617,50,6,1,4.0,4,1,48235.377,10785.8334,3763.0,720.0,2990.0,682.0,1632.6667,0.0
0440618,62,1,1,4.0,1,3,22677.121,11775.6667,5951.3333,764.0,1087.6666,399.0,167.0,0.0
0440623,36,3,1,1.0,4,1,26846.045,12279.500100000001,6925.0,895.0,2470.0,0.0,106.0,0.0
0440625,35,4,1,3.0,1,3,44549.548,23535.3,5782.0001,4187.0,4350.0,2519.9999,921.0,0.0
0440626,87,1,1,3.0,2,1,30901.352,8535.6666,3435.0,930.0,1603.3333,2189.3333000000002,0.0,0.0
0440631,32,4,1,2.0,4,1,32458.734,9165.6665,3712.6666999999998,582.0,2894.6666,700.6666,140.0,0.0
0440632,29,1,1,1.0,1,1,26481.713,36321.6667,16160.0,808.6667,3906.6666999999998,765.0,6422.0,0.0
0440635,35,4,1,,2,2,35910.669,10891.6669,3219.0,1542.6667,2210.0,1151.6667,411.0,0.0
0440637,65,2,1,2.0,1,1,24667.364,33125.3335,10438.6666,2382.0,2998.6666,4221.0,502.0,0.0
0440638,38,4,1,4.0,4,2,19731.866,11683.5,5867.0,1348.0,1500.0,550.0,1340.0,0.0
0440640,87,2,1,3.0,2,1,23805.347,13585.6666,2862.0,1691.3333,3683.3333000000002,3049.6666999999998,651.0,0.0
0440643,73,2,2,4.0,1,2,6537.213,49410.5,13419.666799999999,5331.0,4552.6666000000005,2708.3333000000002,1313.0,0.0
0440645,56,8,1,3.0,1,5,25473.31,18503.3334,4854.6667,4595.0,5200.0,1592.0,64.0,0.0
0440646,33,3,1,4.0,4,1,30917.912,30823.200100000002,15965.0,4007.3334000000004,2822.3334,944.0,1753.0,0.0
0440647,30,1,1,3.0,4,1,31736.457,7399.4999,3467.3333,320.0,1343.3333,0.0,180.0,0.0
0440648,68,1,2,4.0,4,1,8442.669,6649.6666,2819.0,750.0,575.3333,1972.3333,240.0,0.0
0440649,59,2,1,3.0,1,2,21149.263,5709.6666,1416.6667,1316.0,1473.3333,40.0,0.0,0.0
0440650,35,3,1,2.0,1,2,27383.533,12545.1667,4160.6667,791.0,1213.3333,1583.3333,736.0,0.0
0440652,24,3,1,4.0,1,1,63106.744,10173.8334,3452.0,1867.0,2340.0,120.0,94.0,0.0
0440653,31,1,1,4.0,4,0,10598.138,9478.7669,4512.3333999999995,373.3333,1603.3333,0.0,98.0,0.0
0440655,81,2,2,3.0,2,2,37127.622,3978.0,1486.6667,760.0,1083.3333,634.6667,0.0,0.0
0440657,37,5,1,,1,2,32736.483,11912.3333,2361.3333,864.0,4550.0,720.0,328.0,0.0
0440658,58,2,1,3.0,2,1,16450.454,7742.7995,1525.6666,1561.6667,1646.6667,270.0,34.0,0.0
0440660,29,1,1,1.0,4,0,59686.12,4381.1666,3104.3333,0.0,754.0,4.0,185.0,0.0
0440665,30,2,1,3.0,4,2,55343.274,8220.0667,3500.0,513.0,1603.3333,400.0,377.0,0.0
0440666,53,1,1,2.0,1,4,24633.1,14250.999899999999,6407.0,659.0,1213.3333,268.0,550.0,0.0
0440669,64,2,1,3.0,1,2,32166.035,58928.4911,9252.3334,35063.0,4246.6668,1669.3333,860.0,0.0
0440670,81,2,1,1.0,2,1,15229.79,23354.6667,6449.0,5115.0,3813.3333000000002,5461.6667,1349.0,0.0
0440673,49,4,1,4.0,1,2,18490.616,31583.099799999996,8279.6666,1513.3333,15246.6666,1696.0,1061.0,0.0
0440674,45,3,1,3.0,4,2,33527.177,8271.7334,2120.0,1020.0,1776.6667,866.6667,190.0,0.0
0440675,68,1,1,4.0,5,0,32789.518,853.3333,168.0,0.0,390.0,295.3333,0.0,0.0
0440676,65,2,1,2.0,1,2,30124.847,7383.2334,3547.0,575.6667,1343.3333,1033.3333,270.0,0.0
0440679,32,6,1,2.0,4,1,44270.63,2050.4999,452.0,80.0,1083.3333,0.0,0.0,0.0
0440680,57,3,1,2.0,2,4,29022.174,37075.1333,5606.3333,15459.3333,2903.3333000000002,6056.0,216.0,0.0
0440681,39,8,1,3.0,4,2,44493.481,14872.033200000002,7893.0,1279.0,4290.0,0.0,290.0,0.0
0440687,77,1,1,2.0,2,0,22196.155,4980.9667,1408.3333,0.0,2014.0,1224.0,0.0,0.0
0440689,36,5,1,4.0,1,2,39142.142,10500.1666,4726.3333,2905.6667,1560.0,0.0,30.0,0.0
0440690,49,2,1,3.0,4,1,14356.992,4830.8333,1400.0,506.0,953.3333,1360.0,0.0,0.0
0440691,50,2,1,1.0,4,0,47047.159,19334.1669,11718.3333,1293.3333,3215.3334,0.0,929.0,0.0
0440692,32,1,1,4.0,4,1,28774.908,30915.5334,13045.0,1550.0,3796.0,3033.0,2818.0,0.0
0440693,57,1,1,3.0,4,1,31982.318,23824.1666,12560.0,1579.0,2909.0,1162.0,1308.0,0.0
0440694,45,5,1,1.0,1,2,18826.929,60799.5484,19828.6668,4320.0,17580.0,6376.0,1030.0,0.0
0440695,66,2,1,2.0,1,4,24090.937,34303.6667,15660.3334,3365.3333000000002,8010.0001,2972.3333000000002,993.6667,0.0
0440696,77,2,1,3.0,2,1,13793.74,6302.6334,2991.0,800.0,953.3333,510.0,379.0,0.0
0440698,77,1,1,1.0,4,1,24406.414,15656.3334,6420.0,607.0,3484.6666999999998,1771.3333,1909.0,0.0
0440699,53,4,1,1.0,4,1,64518.681,12743.1666,6601.0,1029.0,2210.0,1084.0,646.0,0.0
0440700,25,2,1,4.0,4,2,24065.311,57747.890400000004,31472.000099999997,4127.0,7867.0,300.0,1102.0,0.0
0440701,46,3,1,2.0,4,1,10283.576,20782.4001,10149.0,937.0,3622.6666999999998,852.0,931.0,0.0
0440704,81,2,1,4.0,1,2,18938.636,58841.9994,21270.999900000003,8247.3333,8926.6667,12739.6667,1043.0,0.0
0440706,60,2,1,4.0,4,1,20309.055,23849.6667,13447.0,1489.0,4604.6667,1155.3333,218.0,0.0
0440708,62,2,1,1.0,1,1,20264.472,40550.5004,13418.666700000002,2243.0,6240.0001,4071.0001,1032.0,0.0
0440710,41,4,2,3.0,1,1,74447.623,14650.8334,7413.6667,1062.0,2730.0,10.0,612.0,0.0
0440713,39,2,1,4.0,4,1,19778.307,13189.1666,7190.0,898.0,1380.0,20.0,960.0,0.0
0440715,34,2,1,3.0,4,1,26419.298,23112.000099999997,13128.0,573.0,3457.6666,168.0,1689.0,0.0
0440717,75,1,1,4.0,2,1,28663.576,2531.6667,801.0,370.0,390.0,290.0,291.0,0.0
0440720,37,5,1,1.0,1,2,15438.649,54637.4663,12547.999899999999,26968.0,1950.0,5515.0,910.0,0.0
0440721,20,4,1,,2,4,14283.87,10807.4333,2010.0,2968.3333000000002,1833.3334,1510.0,162.0,0.0
0440722,58,6,1,3.0,1,1,48642.607,7589.8668,4160.3334,263.3333,1646.6667,580.0,0.0,0.0
0440723,38,1,2,4.0,4,2,12194.139,11745.733400000001,3659.0,3462.6666999999998,2426.6666999999998,0.0,90.0,0.0
0440724,23,5,1,3.0,4,1,57755.725,6993.7667,2820.0,790.0,996.6667,0.0,0.0,0.0
0440725,34,4,1,1.0,4,1,47886.78,4936.7333,3272.0,352.0,606.6667,0.0,158.0,0.0
0440726,51,4,1,4.0,1,3,27454.496,67477.8331,12390.999899999999,28108.3333,5051.3333999999995,5051.3333,4972.0,0.0
0440729,87,2,1,3.0,2,0,33953.839,15517.3334,8074.666800000001,520.0,2209.9999,4572.6667,80.0,0.0
0440730,39,4,1,1.0,1,1,24460.017,64921.6667,28340.0,9043.0,12653.3333,2816.0,1245.0,0.0
0440732,64,2,1,2.0,2,6,25213.107,104928.66649999999,32383.6666,3769.0,7723.3333,7321.6667,5773.0,0.0
0440733,36,1,1,3.0,1,1,33925.979,33256.6333,7401.0,2599.6666999999998,6534.3333,1509.0,1773.0,0.0
0440734,21,1,1,3.0,4,0,18437.384,6865.5,4183.0,454.3334,1522.3333,0.0,20.0,0.0
0440737,44,4,1,4.0,1,2,6653.454,9581.8334,5102.3334,620.0,2860.0,0.0,52.0,0.0
0440738,46,6,1,3.0,1,2,45086.883,34718.000199999995,12369.0,1799.0,8190.0,1292.0,2677.0,0.0
0440739,81,2,1,4.0,2,2,19199.856,25373.3334,9627.3334,676.0,2340.0,2143.0,1135.0,0.0
0440740,87,2,1,1.0,2,1,16528.38,21501.6666,11752.9999,670.0,2903.3334,4980.0,898.0,0.0
0440742,31,3,1,3.0,4,1,25990.95,8605.0,5362.3333,1275.3333,1493.3334,0.0,194.0,0.0
0440743,70,2,1,4.0,2,3,1228.579,68721.0001,28251.6668,5042.0,10383.3333,3206.6666999999998,12805.0,0.0
0440744,48,6,1,4.0,1,1,9695.91,15737.3333,4381.6666,2177.0,4775.3333,173.3334,365.0,0.0
0440746,51,6,1,1.0,1,4,19725.843,228556.0569,62954.6667,22843.333400000003,16230.0,2335.0,14259.0,0.0
0440747,62,1,1,1.0,1,3,20353.292,41583.1668,29482.6667,922.0,1646.6666,7272.0,1508.3333,0.0
0440748,29,1,1,4.0,1,2,3495.459,18469.0,6908.0,1383.3333,3423.3333000000002,755.3333,20.0,0.0
0440749,87,1,1,4.0,4,0,3697.474,19472.6667,16671.3334,0.0,0.0,2681.3333000000002,0.0,0.0
0440751,39,4,1,3.0,4,1,46061.109,2687.3334,1992.0,234.0,390.0,0.0,0.0,0.0
0440752,48,4,1,4.0,1,2,29999.261,96040.9999,39679.3332,25173.3333,11400.0,940.0,3270.0,0.0
0440754,87,2,1,4.0,2,1,14453.908,19501.3332,9720.333200000001,1310.0,4723.3333,2430.6666999999998,567.0,0.0
0440757,49,5,1,2.0,4,3,26247.202,36221.0665,8950.6666,15899.6667,1975.9999,1841.3333,1636.0,0.0
0440760,59,2,1,2.0,4,1,32725.828,8462.8335,3928.6666999999998,1299.0,2466.0,0.0,455.0,0.0
0440766,79,2,1,2.0,2,2,21896.185,55158.6667,27407.3334,2494.3333000000002,5531.6667,7608.333299999999,3500.0,0.0
0440768,33,4,1,1.0,1,3,30472.906,58685.3333,19688.6666,4213.3333999999995,17109.9999,1682.6667,2750.0,0.0
0440770,48,1,1,2.0,4,0,9535.035,6830.0,3910.0,198.0,2278.0,0.0,444.0,0.0
0440771,47,2,1,3.0,2,0,31120.38,38341.8001,3208.3333000000002,6290.0,8233.3334,13737.6667,622.0,0.0
0440772,77,2,1,1.0,2,4,17948.726,105897.5143,42762.0,25818.6667,6153.3333999999995,9188.666799999999,2671.0,0.0
0440773,19,1,1,2.0,4,0,21841.209,7424.3333999999995,3503.0,248.0,732.0,160.0,40.0,0.0
0440775,60,2,1,3.0,1,3,15740.15,51424.8334,15688.3333,2734.0,3986.0,2178.0001,2184.0,0.0
0440781,37,2,1,4.0,1,1,12328.408,26001.8335,14182.0,533.6667,5815.3334,0.0,506.0,0.0
0440784,72,2,1,1.0,2,1,26233.251,4247.6334,1098.3333,775.0,1126.6667,655.0,152.0,0.0
0440785,50,1,1,2.0,1,4,19131.209,17633.4668,6540.6667,1711.6667,4463.3333,1440.0,466.0,0.0
0440786,68,2,1,1.0,4,0,23602.371,10557.1665,6753.3333,550.0,2123.3333000000002,100.0,40.0,0.0
0440787,70,1,1,1.0,2,1,28105.353,11953.3335,4142.3334,378.6667,823.3333,708.3333,124.0,0.0
0440789,32,2,1,3.0,4,1,13101.964,9247.0001,2847.0,569.6667,3033.3333,304.0,127.0,0.0
0440790,77,1,1,2.0,2,1,27658.387,8866.3333,4076.0,675.0,2600.0,1435.3333,0.0,0.0
0440791,39,1,1,1.0,2,1,36192.335,17025.4998,4077.0,1073.6667,3624.6667,1063.9999,1914.0,0.0
0440793,33,4,1,4.0,1,4,37035.059,69264.7338,23628.1668,10051.0,13346.6667,3286.0001,2444.0,0.0
0440795,66,1,1,1.0,2,1,28822.877,61156.86,12294.0,1792.6666,6316.6667,2804.0,1695.0,0.0
0440796,72,1,1,4.0,2,2,28908.067,8843.5997,2560.0,632.0,979.3333,3468.3333000000002,9.0,0.0
0440798,57,3,1,2.0,4,1,32849.922,13183.3334,8106.0,3259.0,866.6667,0.0,270.0,0.0
0440799,41,2,1,3.0,4,1,29614.53,3430.1667,1435.0,197.0,1083.3333,0.0,0.0,0.0
0440801,52,1,1,4.0,4,1,32919.026,28944.2995,14037.0,541.0,8728.6667,524.0,792.0,0.0
0440804,51,1,1,4.0,2,1,31273.128,51302.5001,10068.3333,31733.0,2558.6666999999998,661.3332,1325.0,0.0
0440806,78,4,1,4.0,1,3,12297.7,19305.2666,8625.6666,501.0,4697.3333,2478.6666999999998,658.0,0.0
0440807,59,2,1,1.0,1,5,20340.68,40303.067,6454.6668,17575.0,3113.3333000000002,2736.0001,982.0,0.0
0440810,41,4,1,3.0,4,2,63903.22,45758.6668,7222.0,21381.0,7640.0,3110.6666999999998,210.0,0.0
0440811,69,2,1,4.0,1,1,6273.837,33089.1667,8565.6667,5848.0,4055.3333000000002,2455.0,873.0,0.0
0440814,23,1,1,4.0,4,1,25692.021,4200.3333,3251.3333,120.0,546.0,0.0,28.0,0.0
0440815,69,2,1,1.0,4,1,20523.893,8445.5001,3762.0,541.0,2946.6667,954.0,182.0,0.0
0440816,62,3,1,4.0,1,3,31430.154,64627.6663,22756.0,7628.3333,7240.6667,10121.3333,3966.0,0.0
0440817,53,3,1,3.0,2,3,22020.531,29835.9999,3416.0,12061.0,3466.6667,3262.6666,314.0,0.0
0440818,41,4,1,2.0,4,1,11833.537,15469.3333,7094.0,377.0,3163.3333000000002,1296.0,1303.0,0.0
0440820,49,2,1,1.0,1,2,29616.804,8829.6668,3841.6667,1392.6667,866.6667,466.6667,122.0,0.0
0440825,87,1,1,1.0,2,0,23368.321,20352.3334,11136.3334,16.6667,2088.6666999999998,5919.3333,496.0,0.0
0440832,76,1,1,2.0,2,1,26442.797,13133.6667,5493.0,1000.0,2218.6666999999998,2257.3333000000002,1216.0,0.0
0440835,24,1,1,3.0,4,1,37551.094,9110.1666,3550.0,1231.6667,953.3333,184.0,18.0,0.0
0440837,61,2,1,2.0,2,5,13375.85,87497.72450000001,20853.3334,36289.6666,6939.3333,4982.0,6135.0,0.0
0440841,32,4,1,3.0,1,2,47074.03,36869.1329,15451.0001,3934.3333000000002,3224.0,1818.0,1377.0,0.0
0440842,34,4,1,4.0,4,1,33447.83,29964.3334,22366.6667,1321.6667,3401.3334,0.0,940.0,0.0
0440844,38,4,1,3.0,4,2,58482.256,36923.1666,15849.0,2863.6666999999998,7724.0,2876.0,1714.0,0.0
0440845,52,1,1,3.0,1,5,34596.909,6481.3333,2357.3333,624.0,1083.3333,1707.3333,161.0,0.0
0440846,38,2,1,2.0,4,1,20378.017,9683.0001,4288.6667,1387.0,1378.0,345.0,28.0,0.0
0440847,49,4,1,3.0,2,2,33953.822,54943.0005,15341.666799999999,3665.3334,13185.3334,4824.0,4415.0,0.0
0440848,69,2,1,4.0,2,2,28548.856,4619.3334,1477.6667,426.6667,953.3333,1118.0,91.0,0.0
0440850,63,2,1,4.0,4,2,28633.609,9635.2666,6044.3333,1466.0,476.6667,260.0,190.0,0.0
0440851,51,2,1,1.0,1,1,27973.904,64780.6247,30466.000099999997,2522.0,5070.0,9626.6668,3729.0,0.0
0440852,56,3,1,3.0,1,4,14757.721,64457.83350000001,12289.9999,2767.0,10166.0,3161.6666999999998,11846.0,0.0
0440854,68,1,1,1.0,2,1,25881.277,16047.3332,5887.3332,1812.0001,3033.3333000000002,1165.3333,496.0,0.0
0440856,34,9,1,4.0,1,3,46767.9,16135.3334,7822.6667,1112.0,3683.3333,0.0,0.0,0.0
0440858,46,9,1,2.0,1,1,58485.028,19291.733200000002,7699.6666,1357.0,4420.0,1234.6666,440.0,0.0
0440859,26,1,1,,1,1,19413.976,24741.8334,17697.9999,1185.0,1516.6667,1324.0,90.0,0.0
0440860,57,3,1,4.0,4,1,15221.058,2310.8999,1350.0,60.0,693.3333,0.0,0.0,0.0
0440863,39,2,1,4.0,2,3,22714.727,30310.8334,9237.999899999999,2791.0,4310.0,3292.0001,2427.0,0.0
0440869,24,7,1,4.0,4,2,5079.683,27589.6002,15828.0,1901.6667,6830.6667,0.0,0.0,0.0
0440874,70,3,1,3.0,2,4,17249.357,49822.8332,18539.3332,6516.6667,6933.3333,12908.3333,1287.0,0.0
0440877,35,2,1,4.0,4,1,15850.173,36417.666800000006,17826.0,1692.0,5777.6667,970.0,1114.0,0.0
0440879,70,2,1,2.0,1,1,20392.392,37991.6667,26319.3334,1296.6666,4290.0,3621.6666999999998,1745.0,0.0
0440882,61,2,1,1.0,2,4,13914.032,64392.6666,11726.9999,35187.3333,6490.3333,6123.3333,2047.3334,0.0
0440883,42,4,1,3.0,1,2,15550.183,45060.3336,14637.6668,3911.0,12436.6667,4211.6668,1545.0,0.0
0440885,29,1,1,1.0,1,3,31881.465,16112.7,4470.3334,1325.0,1733.3333,225.33339999999998,1699.0,0.0
0440886,25,1,1,1.0,4,1,33328.067,5033.2,2444.0,385.0,563.3333,325.3333,424.0,0.0
0440888,26,3,1,,2,2,38888.54,9960.1999,2062.3334,1953.3333,2296.6666,1206.6666,311.0,0.0
0440890,66,2,1,3.0,2,2,28559.748,49278.132900000004,7711.3334,24505.6667,4896.6666,3937.3333000000002,2838.0,0.0
0440892,47,3,1,3.0,1,6,12235.995,8281.3,2124.0,1952.6667,1923.3333,0.0,414.0,0.0
0440894,23,4,1,3.0,4,3,36850.708,36049.933300000004,14912.0,5931.3333,6103.3333999999995,135.0,3201.0,0.0
0440897,39,2,1,4.0,4,5,8528.189,39849.3902,9154.0,8995.3333,9917.666700000002,410.0,1453.0,0.0
0440898,37,8,1,2.0,1,3,35780.616,97996.7333,4776.6667,1148.0,3923.3333,1065.3333,1265.0,0.0
0440899,49,1,1,4.0,4,1,22324.133,29246.6668,7885.3333,1572.6667,12167.3333,167.0,370.0,0.0
0440901,28,1,1,4.0,4,0,28774.908,3978.1667,2472.3333,40.0,866.6667,0.0,44.0,0.0
0440904,77,3,1,1.0,1,2,20278.746,24758.7239,10100.0,1830.0,4073.3333000000002,1859.3333,339.0,0.0
0440906,62,1,1,1.0,4,1,34332.801,21375.8004,6969.3333,1207.0,3752.6666999999998,594.0001,917.0,0.0
0440909,87,2,1,3.0,2,2,27963.815,32880.999800000005,9144.333200000001,1512.6667,8792.6667,5274.6666000000005,710.0,0.0
0440910,24,2,1,4.0,2,1,8257.289,7714.666800000001,2910.3334000000004,560.0,3199.3334000000004,760.0,285.0,0.0
0440914,31,1,1,1.0,1,0,58650.266,9907.8241,4517.6666,551.3333,892.6666,0.0,46.0,0.0
0440915,28,4,1,3.0,2,2,46287.575,4261.5,726.6667,620.0,1627.3333,200.0,150.0,0.0
0440917,49,11,1,4.0,4,3,22849.013,6342.7334,1273.0,859.0,1950.0,0.0,0.0,0.0
0440921,69,2,1,3.0,2,2,11521.104,57792.3333,18793.6667,19516.0,6153.3333,11356.0,769.0,0.0
0440925,67,1,1,3.0,4,1,29244.023,10128.6666,4935.0,688.0,1310.6666,2489.3333000000002,224.0,0.0
0440926,51,2,1,2.0,1,3,28219.182,6895.8001,3123.0,632.0,866.6667,1206.0,356.0,0.0
0440930,70,2,1,3.0,5,1,25623.48,12208.6665,2966.6666,2123.3333000000002,4123.3333,1014.0,693.0,0.0
0440931,56,2,1,1.0,1,3,30982.431,19169.6668,7953.0,1598.0,2730.0,2555.6666999999998,320.0,0.0
0440934,62,1,1,3.0,1,1,32357.037,10474.666799999999,4354.3333999999995,2487.3333000000002,1336.6667,470.0,145.0,0.0
0440935,46,1,1,3.0,4,1,27524.909,14983.4999,3828.0,231.3333,1863.3333,173.3333,2840.0,0.0
0440937,52,3,1,4.0,1,2,20414.082,30127.5,7600.0,1650.0,8716.0,1768.0,1813.0,0.0
0440940,42,5,1,4.0,4,4,22054.616,21201.5667,3820.0,12181.6667,2166.6667,120.0,0.0,0.0
0440942,48,3,1,3.0,1,2,12312.183,39875.6665,19348.3333,3185.3333000000002,10833.3333,2620.0,2267.0,0.0
0440943,58,2,1,3.0,1,2,47236.479,25541.4665,8511.3332,4417.9999,4636.6666000000005,3061.3333000000002,1065.0,0.0
0440945,52,2,1,2.0,2,3,28257.316,10290.1668,3407.3333,1419.6667,1646.6667,899.6667,258.0,0.0
0440946,70,4,1,4.0,1,0,40222.836,32716.6667,10678.0,4850.0,5416.6667,4138.0,5354.0,0.0
0440947,30,1,1,3.0,4,1,45294.813,14663.8335,7021.6667,1832.3333,2094.0,792.0,94.0,0.0
0440949,37,4,1,3.0,1,2,33230.987,57381.000100000005,22367.999900000003,2164.0,10573.333299999998,4636.0001,5790.0,0.0
0440950,50,4,1,3.0,2,1,52536.42,13554.7666,1448.6666,3440.0,6463.3333999999995,0.0,60.0,0.0
0440954,61,1,1,1.0,4,0,25679.351,11010.3333,7611.0,117.3333,1655.3333,46.0,1507.0,0.0
0440955,62,4,1,4.0,1,3,23591.498,18573.6666,5351.3333,920.0,3243.3333,3370.0,0.0,0.0
0440957,53,2,1,3.0,4,1,34830.372,2859.3332,1682.3333,0.0,260.0,0.0,413.0,0.0
0440959,56,3,1,2.0,1,2,31001.191,63146.7574,15574.0001,31468.6666,4546.6666000000005,5284.0,522.0,0.0
0440964,68,1,1,4.0,5,1,31052.881,24221.6334,14407.6667,778.0,2856.0,2660.0,1100.0,0.0
0440965,61,2,1,1.0,2,3,31043.899,15999.6997,4580.3332,3075.6666999999998,5460.0,0.0,258.0,0.0
0440966,29,2,1,4.0,2,3,14772.825,10517.5001,4831.6667,1100.0,1700.0,0.0,20.0,0.0
0440967,32,2,1,2.0,1,1,26596.452,40707.5005,10867.0,1172.6667,5136.0,2497.3334,1593.0,0.0
0440968,45,3,1,2.0,2,2,35504.323,10663.1667,3333.6667,1470.0,4200.0,0.0,22.0,0.0
0440970,63,1,1,3.0,4,1,31966.022,13936.0,6190.0,520.0,1300.0,3128.0,944.0,0.0
0440971,23,1,1,2.0,4,0,29332.543,2512.3333,1585.0,0.0,780.0,34.0,0.0,0.0
0440974,65,2,1,,1,3,15654.069,28400.5001,7270.0,3467.0,2418.0,10863.6667,542.0,0.0
0440978,70,2,1,2.0,2,3,21907.085,7253.0001,2952.6667,498.6667,2340.0,1000.0,20.0,0.0
0440979,42,2,1,2.0,1,2,9231.707,58886.5207,24118.0,3854.0,6803.3333,7298.0,1215.0,0.0
0440982,81,2,1,4.0,2,3,8149.844,15108.9667,6204.0,674.6667,3110.0,1858.0,346.0,0.0
0440983,76,1,1,4.0,2,3,15684.377,29487.6667,1703.6667,25114.0,1170.0,1220.0,280.0,0.0
0440984,62,2,1,1.0,2,2,24552.125,46037.3336,14537.6666,14629.6667,4810.0001,2013.0,771.0,0.0
0440991,29,2,1,4.0,4,1,25668.651,5184.8334,1990.0,943.0,1386.6667,0.0,195.0,0.0
0440992,41,8,1,1.0,1,4,57914.878,55265.1822,21743.8334,4079.0,6110.0,8626.6667,1269.0,0.0
0440995,68,1,1,4.0,4,0,26498.898,10436.6666,4380.3333,0.0,1733.3333,1724.3333,920.0,0.0
0440996,30,3,1,1.0,2,7,32617.107,55023.3332,24638.6668,6290.3333,5756.0001,5083.6666000000005,2830.0,0.0
0440997,29,5,1,4.0,1,4,20163.667,28086.1999,8621.0,2459.0,3683.3333000000002,4857.3334,3070.0,0.0
0440998,47,1,1,1.0,1,0,29574.605,6616.3334,2900.0,436.6667,650.0,213.3333,474.0,0.0
0441000,33,1,1,1.0,4,1,15897.155,4282.1667,2316.0,115.0,520.0,390.0,106.0,0.0
0441005,60,3,1,4.0,1,2,22215.246,53656.5339,16390.6668,8843.3333,7449.3333,3885.3334,1346.0,0.0
