QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20211,04396784,58,0,5,01,D,100,D,.0397,D,358218,D,30,D,2400,D,3,D,4,D,,A,,A,696,D,533,D,535,D,536,D,1171,D,1169,D,1168,D,,A,03,D,2020,D,1,D,,A,354018,D,353486,D,352951,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04396924,28,0,5,01,D,100,D,.0550,D,84000,D,30,D,970,D,3,D,4,D,,A,,A,493,D,104,D,104,D,105,D,373,D,373,D,372,D,,A,09,D,2018,D,1,D,,A,81466,D,81362,D,81258,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04396994,19,0,5,02,D,300,D,.0420,D,125000,D,30,D,645,D,,B,,B,,B,,B,34,D,254,D,255,D,256,D,357,D,356,D,355,D,,A,10,D,2011,D,1,D,,A,102023,D,101769,D,101515,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397054,36,0,5,01,D,100,D,.0385,D,180000,D,15,D,1650,D,,B,,B,,B,,B,332,D,900,D,903,D,906,D,418,D,415,D,412,D,,A,10,D,2015,D,1,D,,A,130194,D,129294,D,128391,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20211,04397054,37,0,5,01,D,100,D,.0385,D,180000,D,20,D,1600,D,,B,,B,,B,,B,523,D,605,D,607,D,609,D,472,D,470,D,468,D,,A,11,D,2015,D,1,D,,A,147009,D,146404,D,145797,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397074,43,0,5,01,D,100,D,.0400,D,251353,D,30,D,1775,D,3,D,4,D,5,D,,A,575,D,415,D,416,D,418,D,785,D,784,D,782,D,,A,06,D,2017,D,1,D,,A,235470,D,235055,D,234639,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397194,33,0,5,02,D,300,D,.0397,D,175535,D,30,D,835,D,,A,,A,,A,,A,0,D,263,D,264,D,265,D,572,D,571,D,570,D,,A,01,D,2020,D,1,D,,A,172954,D,172691,D,172428,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04397304,29,0,5,01,D,100,D,.0400,D,208000,D,30,D,1401,D,3,D,4,D,5,D,,A,408,D,524,D,526,D,528,D,726,D,724,D,722,D,,A,08,D,2012,D,2,D,,A,172918,D,172501,D,172083,D,01,D,1,D,,A,,A,1600,D,1600,D,1600,D,1,D,2,D,1,D
20211,04397424,16,0,5,01,D,100,D,.0695,D,62000,D,30,D,756,D,3,D,4,D,,A,,A,346,D,235,D,237,D,238,D,175,D,173,D,172,D,,A,10,D,1998,D,1,D,,A,30176,D,29941,D,29705,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04397434,3,0,1,01,D,100,D,.0641,D,175000,D,30,D,1350,D,3,D,4,D,,A,,A,254,D,414,D,416,D,418,D,682,D,680,D,678,D,,A,02,D,2006,D,1,D,,A,127692,D,127278,D,126862,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397464,21,0,5,01,D,100,D,.0475,D,127289,D,30,D,664,D,,A,,A,,A,,A,0,D,242,D,242,D,243,D,422,D,422,D,421,D,,A,03,D,2012,D,1,D,,A,106732,D,106490,D,106248,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04397584,31,0,5,01,D,100,D,.0400,D,398000,D,30,D,2774,D,3,D,4,D,,A,,A,874,D,655,D,657,D,659,D,1245,D,1243,D,1241,D,,A,07,D,2017,D,1,D,,A,373511,D,372856,D,372199,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04397644,14,0,5,01,D,100,D,.0365,D,134000,D,30,D,900,D,3,D,4,D,5,D,,A,287,D,239,D,240,D,241,D,374,D,373,D,372,D,,A,09,D,2016,D,1,D,,A,122925,D,122686,D,122446,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397724,3,0,1,01,D,100,D,.0410,F,206954,F,30,F,1000,F,,C,,C,,C,,C,0,F,518,F,520,F,521,F,362,F,360,F,359,F,,A,01,F,2007,F,1,F,,A,141150,F,140633,F,140113,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,2,D
20211,04397744,25,0,5,01,D,100,D,.0397,D,258603,D,20,D,1976,D,3,D,4,D,,A,,A,413,D,707,D,710,D,712,D,856,D,853,D,851,D,,A,11,D,2020,D,1,D,112020,D,258603,D,257896,D,257186,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397754,20,0,5,01,D,100,D,.0397,D,63400,D,15,D,607,D,3,D,4,D,,A,,A,139,D,270,D,270,D,271,D,198,D,198,D,197,D,,A,10,D,2019,D,1,D,112020,D,59975,D,59706,D,59435,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04397774,14,0,5,01,D,100,D,.0400,D,460000,D,30,D,2753,D,3,D,4,D,5,D,,A,557,D,694,D,697,D,699,D,1127,D,1124,D,1123,D,,A,09,D,2019,D,1,D,,A,450519,D,449825,D,449128,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04397894,58,0,5,01,D,100,D,.0398,D,92055,D,15,D,884,D,3,D,4,D,,A,,A,204,D,501,D,503,D,505,D,179,D,177,D,175,D,,A,07,D,2013,D,1,D,,A,53840,D,53338,D,52835,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04397994,11,0,1,01,D,100,D,.0397,D,275000,D,15,D,2700,D,,B,,B,,B,,B,670,D,1124,D,1128,D,1131,D,906,D,902,D,899,D,,A,10,D,2020,D,1,D,,A,273880,D,272756,D,271628,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04398004,27,0,5,01,D,100,D,.0600,D,820577,T,30,D,5798,T,3,D,4,D,,A,,A,812,D,1010,D,1015,D,1020,D,2990,D,2985,D,2980,D,,A,11,D,2013,D,2,D,,A,788460,T,783729,T,775215,T,01,D,1,D,,A,,A,4000,D,,C,4000,D,1,D,2,D,2,D
20211,04398204,21,0,5,01,D,100,D,.0425,D,200000,D,30,D,2000,D,3,D,,A,,A,,A,1016,D,670,D,672,D,674,D,314,D,312,D,310,D,,A,12,D,1999,D,1,D,,A,88791,D,88121,D,87449,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04398314,22,0,5,01,D,100,D,.0500,D,307365,D,30,D,2069,D,3,D,,A,,A,,A,419,D,777,D,781,D,784,D,437,D,435,D,433,D,,A,12,D,2005,D,1,D,,A,209429,D,208652,D,207871,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04398524,12,0,5,01,D,100,D,.0630,F,270000,F,30,F,2380,F,3,F,4,F,,A,,A,709,F,637,F,640,F,644,F,1034,F,1031,F,1027,F,,A,03,F,2006,F,1,F,,A,196931,F,196294,F,195653,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04398824,18,0,5,01,D,100,D,.0465,D,87271,D,30,D,450,D,,A,,A,,A,,A,0,D,245,D,246,D,247,D,205,D,204,D,203,D,,A,12,D,2003,D,1,D,,A,52854,D,52609,D,52363,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04398884,25,0,5,01,D,100,D,.0410,D,187000,D,30,D,1500,D,3,D,4,D,,A,,A,596,D,282,D,283,D,284,D,622,D,621,D,620,D,,A,05,D,2019,D,1,D,,A,182087,D,181806,D,181523,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04398914,19,0,5,01,D,100,D,.0397,D,138326,D,30,D,1100,D,3,D,4,D,,A,,A,442,D,,A,,A,200,D,,A,,A,458,D,,A,01,D,2021,D,1,D,012021,D,,A,,A,138326,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04398914,39,0,5,01,D,100,D,.0385,D,177685,D,30,D,1232,D,3,D,4,D,,A,,A,399,D,328,D,329,D,,A,505,D,504,D,,A,012021,D,02,D,2015,D,1,D,,A,157414,D,157086,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20211,04398944,19,0,5,01,D,100,D,.0397,D,121921,D,15,D,900,D,3,D,,A,,A,,A,0,D,525,D,527,D,529,D,375,D,373,D,371,D,,A,06,D,2019,D,1,D,,A,113251,D,112726,D,112198,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04399034,14,0,5,01,D,100,D,.0365,D,140000,D,30,D,1050,D,3,D,4,D,,A,,A,410,D,253,D,254,D,255,D,387,D,386,D,385,D,,A,04,D,2016,D,1,D,,A,127199,D,126946,D,126692,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04399044,13,0,5,01,D,100,D,.0400,D,165000,D,30,D,1300,D,3,D,,A,,A,,A,512,D,267,D,268,D,269,D,521,D,520,D,519,D,,A,12,D,2017,D,1,D,,A,156180,D,155913,D,155644,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04399064,13,0,5,01,D,100,D,.0400,D,137500,D,30,D,896,D,3,D,4,D,5,D,,A,240,D,224,D,225,D,226,D,432,D,431,D,430,D,,A,09,D,2017,D,1,D,,A,129506,D,129282,D,129057,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04399084,18,0,5,01,D,100,D,.0469,D,200000,D,30,D,1800,D,3,D,4,D,,A,,A,764,D,417,D,419,D,421,D,619,D,617,D,615,D,,A,04,D,2010,D,1,D,,A,158278,D,157861,D,157442,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04399124,33,0,5,01,D,100,D,.0697,D,106000,D,30,D,1100,D,3,D,4,D,,A,,A,397,D,333,D,335,D,337,D,370,D,368,D,366,D,,A,08,D,2001,D,1,D,,A,63745,D,63412,D,63078,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04399464,22,0,5,01,D,100,D,.0397,D,406000,D,30,D,2500,D,3,D,4,D,,A,,A,569,D,,A,,A,588,D,,A,,A,1343,D,,A,01,D,2021,D,1,D,012021,D,,A,,A,406000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04399464,46,0,5,01,D,100,D,.0397,D,403000,D,30,D,2500,D,3,D,,A,,A,,A,583,D,605,D,607,D,,A,1312,D,1310,D,,A,012021,D,12,D,2019,D,1,D,,A,396472,D,395866,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20211,04399664,31,0,5,01,D,100,D,.0475,F,250000,F,30,F,1820,F,3,F,4,F,,A,,A,516,F,1000,F,1004,F,1008,F,304,F,300,F,296,F,,A,05,F,1996,F,1,F,,A,76682,F,75682,F,74677,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04399724,23,0,5,01,D,100,D,.0454,D,206000,D,30,D,1200,D,3,D,4,D,5,D,,A,151,D,307,D,308,D,309,D,742,D,741,D,740,D,,A,01,D,2018,D,1,D,,A,196236,D,195930,D,195622,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04399954,65,0,5,01,D,100,D,.0836,D,81158,D,30,D,1480,D,3,D,4,D,,A,,A,864,D,441,D,444,D,448,D,175,D,172,D,168,D,022021,D,11,D,1994,D,1,D,,A,25059,D,24618,D,24173,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20211,04400024,12,0,5,01,D,100,D,.0397,F,110000,F,25,F,630,F,,B,,B,,B,,B,51,F,224,F,225,F,225,F,355,F,354,F,354,F,,A,11,F,2019,F,1,F,,A,107372,F,107148,F,106923,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04400084,17,0,1,01,D,100,D,.0600,D,94803,D,15,D,800,D,,A,,A,,A,,A,0,D,326,D,328,D,329,D,474,D,472,D,471,D,,A,11,D,2020,D,1,D,,A,94803,D,94477,D,94149,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04400164,21,0,5,01,D,100,D,.0397,F,215000,F,30,F,1200,F,3,F,4,F,,A,,A,177,F,312,F,313,F,314,F,711,F,710,F,709,F,,A,10,F,2020,F,1,F,,A,215000,F,214688,F,214376,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04400454,19,0,5,01,D,100,D,.0454,F,168000,F,30,F,1080,F,3,F,4,F,,A,,A,225,F,242,F,243,F,244,F,613,F,612,F,611,F,,A,09,F,2018,F,1,F,,A,162017,F,161775,F,161533,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04400584,21,0,5,01,D,100,D,.0397,D,165000,D,30,D,1305,D,3,D,,A,,A,,A,520,D,,A,239,D,240,D,,A,546,D,545,D,,A,12,D,2020,D,1,D,,A,,A,165000,D,164761,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04400674,25,0,5,01,D,100,D,.0417,D,162608,D,20,D,1200,D,3,D,,A,,A,,A,200,D,574,D,576,D,578,D,426,D,424,D,422,D,,A,03,D,2014,D,1,D,,A,122575,D,122001,D,121425,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04400804,7,0,1,01,D,100,D,.0490,F,75000,F,30,F,590,F,,A,,A,5,F,,A,192,F,229,F,230,F,230,F,169,F,168,F,168,F,,A,04,F,2002,F,1,F,,A,41491,F,41263,F,41033,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04400884,31,0,5,01,D,100,D,.0397,D,820577,T,30,D,5798,T,3,D,4,D,,A,,A,2625,D,1203,D,1207,D,1211,D,2631,D,2627,D,2623,D,,A,02,D,2020,D,1,D,,A,788460,T,783729,T,775215,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04400914,26,0,5,01,D,100,D,.0365,D,310000,D,30,D,1800,D,3,D,4,D,,A,,A,382,D,636,D,638,D,640,D,782,D,780,D,778,D,,A,11,D,2012,D,1,D,,A,257128,D,256492,D,255854,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04400934,10,0,5,01,D,100,D,.0760,F,110000,F,30,F,1200,F,3,F,4,F,,A,,A,423,F,29,F,30,F,30,F,21,F,20,F,20,F,,A,11,F,1997,F,2,F,,A,50474,F,50017,F,49557,F,01,D,,A,,A,,A,603,F,603,F,603,F,1,D,2,D,2,D
20211,04400944,29,0,5,01,D,100,D,.0397,D,820577,T,30,D,2800,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,2800,D,2800,D,2800,D,,A,06,D,2019,D,1,D,,A,788460,T,783729,T,775215,T,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,D
20211,04400994,22,0,5,01,D,100,D,.0365,D,400000,D,30,D,2200,D,3,D,4,D,,A,,A,370,D,714,D,716,D,718,D,1004,D,1003,D,1001,D,,A,09,D,2016,D,1,D,,A,366933,D,366219,D,365503,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04401104,13,0,5,01,D,100,D,.0400,F,100000,F,15,F,1200,F,3,F,4,F,,A,,A,460,F,625,F,627,F,629,F,115,F,113,F,111,F,,A,03,F,2010,F,1,F,,A,34589,F,33964,F,33337,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04401164,14,0,5,01,D,100,D,.0398,F,340000,F,30,F,2250,F,3,F,4,F,,A,,A,631,F,669,F,671,F,673,F,950,F,948,F,946,F,,A,03,F,2013,F,1,F,,A,286578,F,285909,F,285238,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04401464,20,0,5,01,D,100,D,.0504,D,222523,D,30,D,1200,D,,C,,C,,C,,C,0,D,473,D,475,D,477,D,727,D,725,D,723,D,,A,05,D,2009,D,1,D,,A,173034,D,172561,D,172086,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20211,04401474,24,0,5,01,D,100,D,.0641,F,62000,F,30,F,388,F,,A,,A,,A,,A,0,F,144,F,145,F,146,F,244,F,243,F,242,F,,A,05,F,2006,F,,A,,A,45616,F,45472,F,45327,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04401664,19,0,5,01,D,100,D,.0425,D,235000,D,30,D,1900,D,3,D,4,D,,A,,A,744,D,415,D,416,D,418,D,741,D,740,D,738,D,,A,01,D,2015,D,1,D,,A,209336,D,208921,D,208505,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04401704,62,0,5,01,D,300,D,.1600,D,16000,D,10,D,276,D,,B,,B,,B,,B,8,D,64,D,65,D,66,D,204,D,203,D,202,D,,A,11,D,2019,D,1,D,,A,15294,D,15230,D,15165,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04401804,28,0,5,01,D,100,D,.0398,D,143828,D,30,D,860,D,3,D,4,D,,A,,A,175,D,279,D,280,D,281,D,406,D,405,D,404,D,,A,06,D,2013,D,1,D,,A,122338,D,122059,D,121779,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04401934,14,0,5,01,D,100,D,.0504,D,201940,D,30,D,1627,D,3,D,4,D,,A,,A,538,D,422,D,424,D,426,D,667,D,665,D,663,D,,A,09,D,2009,D,1,D,,A,158729,D,158307,D,157883,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04402004,12,0,1,01,D,100,D,.0365,D,200000,D,5,D,5798,T,3,D,4,D,,A,,A,510,D,774,D,776,D,778,D,26,D,24,D,22,D,,A,10,D,2016,D,2,D,,A,39446,D,35914,D,32372,D,01,D,1,D,,A,,A,1200,D,1200,D,1200,D,1,D,2,D,1,D
20211,04402094,37,0,5,01,D,100,D,.0650,F,81000,F,30,F,781,F,3,F,4,F,,A,,A,269,F,345,F,347,F,349,F,167,F,165,F,163,F,,A,11,F,1996,F,1,F,,A,30785,F,30440,F,30092,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20211,04402114,8,0,5,01,D,100,D,.0410,F,206954,F,30,F,1000,F,,C,,C,,C,,C,0,F,518,F,520,F,521,F,362,F,360,F,359,F,,A,01,F,2007,F,1,F,,A,141150,F,140633,F,140113,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20211,04402234,34,0,5,01,D,100,D,.0400,D,310000,D,30,D,1480,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,1480,D,1480,D,1480,D,,A,09,D,2017,D,1,D,,A,310000,D,310000,D,310000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04402264,29,0,5,01,D,100,D,.0365,D,120000,D,30,D,760,D,3,D,4,D,,A,,A,211,D,214,D,215,D,215,D,335,D,334,D,334,D,,A,09,D,2016,D,1,D,,A,110080,D,109866,D,109651,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04402274,25,0,5,01,D,100,D,.0397,D,193000,D,15,D,2300,D,3,D,4,D,,A,,A,875,D,797,D,800,D,802,D,628,D,625,D,623,D,,A,07,D,2020,D,1,D,,A,189838,D,189041,D,188242,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04402324,12,0,5,01,D,100,D,.0400,D,220000,D,30,D,1200,D,3,D,4,D,,A,,A,150,D,648,D,650,D,652,D,402,D,400,D,398,D,,A,12,D,2002,D,1,D,,A,120710,D,120062,D,119413,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04402334,13,0,5,01,D,100,D,.0800,D,68142,D,30,D,1300,D,3,D,4,D,,A,,A,800,D,144,D,145,D,146,D,356,D,355,D,354,D,,A,06,D,2006,D,1,D,,A,53352,D,53207,D,53062,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04402354,15,0,5,01,D,100,D,.0365,D,820577,T,30,D,5798,T,,B,,B,,B,,B,296,D,1876,T,1878,T,1869,T,3053,D,3048,D,3042,D,,A,12,D,2016,D,1,D,,A,788460,T,783729,T,775215,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04402404,25,0,5,01,D,100,D,.0400,D,63270,D,15,D,744,D,3,D,4,D,,A,,A,276,D,298,D,299,D,300,D,170,D,169,D,168,D,,A,03,D,2017,D,1,D,,A,51108,D,50810,D,50511,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04402534,22,0,5,01,D,100,D,.0397,D,220000,D,30,D,1750,D,3,D,4,D,,A,,A,703,D,343,D,344,D,345,D,704,D,703,D,702,D,,A,01,D,2019,D,1,D,,A,212729,D,212386,D,212041,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04402784,42,0,5,01,D,100,D,.0397,D,516095,D,30,D,3604,D,3,D,4,D,,A,,A,1149,D,765,D,768,D,770,D,1690,D,1687,D,1685,D,,A,04,D,2020,D,1,D,,A,510810,D,510045,D,509277,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04402924,59,0,5,01,D,100,D,.0397,D,820577,T,30,D,3627,D,3,D,4,D,,A,,A,413,D,995,D,998,D,1002,D,2219,D,2216,D,2212,D,,A,06,D,2020,D,1,D,,A,788460,T,783729,T,775215,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04403054,42,0,5,01,D,100,D,.0397,D,261000,D,10,D,3000,D,3,D,4,D,,A,,A,361,D,1876,T,1878,T,1869,T,863,D,858,D,852,D,,A,11,D,2020,D,1,D,112020,D,261000,D,259224,D,257443,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04403064,22,0,5,01,D,100,D,.0365,F,190000,F,30,F,1300,F,,B,,B,,B,,B,431,F,390,F,391,F,392,F,479,F,478,F,477,F,,A,10,F,2012,F,1,F,,A,157605,F,157215,F,156825,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04403294,10,0,5,01,D,100,D,.0400,F,125677,F,30,F,750,F,3,F,4,F,,A,,A,150,F,411,F,412,F,413,F,189,F,188,F,187,F,,A,05,F,2000,F,1,F,,A,56828,F,56417,F,56005,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,C
20211,04403374,23,0,5,01,D,100,D,.0637,D,14085,D,10,D,589,D,3,D,,A,,A,,A,430,D,105,D,105,D,106,D,54,D,54,D,53,D,,A,06,D,2017,D,1,D,,A,10238,D,10134,D,10028,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04403404,19,0,5,01,D,100,D,.0450,D,31500,D,20,D,204,D,3,D,4,D,,A,,A,5,D,82,D,83,D,83,D,117,D,116,D,116,D,,A,06,D,2020,D,1,D,,A,31093,D,31010,D,30927,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04403494,30,0,1,01,D,100,D,.0365,D,100000,D,30,D,702,D,3,D,4,D,,A,,A,245,D,178,D,178,D,179,D,279,D,279,D,278,D,,A,09,D,2016,D,1,D,,A,91760,D,91582,D,91404,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04403524,40,0,5,01,D,100,D,.0397,D,240284,D,30,D,1143,D,,A,,A,,A,,A,0,D,349,D,350,D,352,D,794,D,793,D,791,D,,A,10,D,2020,D,1,D,,A,239936,D,239587,D,239236,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04403534,10,0,5,01,D,100,D,.0654,D,50417,D,30,D,320,D,3,D,4,D,5,D,,A,0,D,153,D,154,D,154,D,167,D,166,D,166,D,,A,03,D,2002,D,1,D,,A,30677,D,30524,D,30371,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04403734,42,0,5,01,D,100,D,.0400,D,161704,D,30,D,1020,D,3,D,4,D,5,D,,A,248,D,262,D,263,D,264,D,510,D,509,D,508,D,,A,12,D,2017,D,1,D,,A,153070,D,152808,D,152546,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04403914,16,0,5,01,D,100,D,.0385,D,250000,D,30,D,1197,D,3,D,4,D,,A,,A,25,D,,A,,A,466,D,,A,,A,706,D,,A,01,D,2015,D,1,D,012021,D,,A,,A,220092,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04403914,38,0,5,01,D,100,D,.0397,F,241755,F,30,F,1550,F,3,F,4,F,5,F,,A,400,F,360,F,361,F,,A,790,F,789,F,,A,022021,F,04,F,2020,F,1,F,,A,238921,F,238561,F,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20211,04404064,19,0,5,01,D,100,D,.0820,F,80000,F,30,F,712,F,3,F,4,F,,A,,A,114,F,286,F,288,F,289,F,312,F,310,F,309,F,,A,11,F,1999,F,1,F,,A,45722,F,45436,F,45149,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04404194,20,0,5,01,D,100,D,.0400,D,202000,D,25,D,1200,D,3,D,4,D,5,D,,A,134,D,484,D,486,D,487,D,582,D,580,D,579,D,,A,08,D,2015,D,1,D,,A,174523,D,174039,D,173553,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04404234,10,0,1,01,D,200,D,.0397,D,445000,D,30,D,2500,D,3,D,4,D,5,D,,A,383,D,,A,,A,645,D,,A,,A,1472,D,,A,01,D,2021,D,1,D,,A,,A,,A,445000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04404454,11,0,5,01,D,100,D,.0450,D,139000,D,30,D,1100,D,3,D,4,D,,A,,A,396,D,194,D,195,D,195,D,510,D,509,D,509,D,,A,07,D,2019,D,1,D,,A,135992,D,135798,D,135604,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20211,04404464,15,0,5,01,D,100,D,.0365,D,260000,D,30,D,2200,D,3,D,4,D,,A,,A,1011,D,461,D,462,D,463,D,728,D,727,D,726,D,,A,11,D,2016,D,1,D,,A,239456,D,238995,D,238533,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20211,04404514,13,0,5,01,D,100,D,.0397,D,185000,D,30,D,997,D,,B,,B,,B,,B,117,D,270,D,271,D,272,D,610,D,609,D,608,D,,A,09,D,2020,D,1,D,,A,184463,D,184193,D,183923,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
