QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20203,04315853,40,0,1,2600,D,400,F,,A,0,D,0,D,,A,,A,1354,F,27,D,,A,,A,,A,,A
20203,04315863,34,0,1,1950,D,390,D,,A,0,D,0,D,,A,,A,1560,D,21,D,,A,,A,,A,,A
20203,04315883,34,0,1,1625,D,455,D,,A,325,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20203,04315893,51,0,1,6175,D,1560,D,,A,1235,D,0,D,,A,,A,4615,D,150,D,,A,,A,,A,,A
20203,04315903,30,0,1,2275,D,260,D,,A,0,D,0,D,,A,,A,2015,D,0,D,,A,,A,,A,,A
20203,04315913,50,0,1,975,D,130,D,260,D,650,D,0,D,,A,,A,845,D,30,D,,A,,A,,A,,A
20203,04315923,19,0,1,780,D,0,D,,A,260,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20203,04315973,53,0,1,780,D,0,D,,A,130,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20203,04316033,15,0,1,1495,D,169,D,,A,0,D,0,D,,A,,A,1326,D,0,D,,A,,A,,A,,A
20203,04316043,39,0,1,1300,D,390,D,,A,390,D,0,D,,A,,A,910,D,150,D,,A,,A,,A,,A
20203,04316063,36,0,1,585,D,195,D,,A,195,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20203,04316073,19,0,1,1300,D,130,D,520,D,195,D,0,D,,A,,A,1170,D,0,D,5,D,65,D,,A,,A
20203,04316093,52,0,1,1560,D,260,D,,A,390,D,0,D,,A,,A,1300,D,168,D,,A,,A,,A,,A
20203,04316103,38,0,1,1300,D,390,D,1300,D,650,D,0,D,,A,,A,910,D,300,D,,A,,A,,A,,A
