QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20202,04386191,41,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,114,D,,A,,A,120,D,124,D,0,D
20202,04386211,10,0,1,1,D,1,D,1,D,03,D,30,D,,A,,A,,A,,A,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,600,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,50,D,,A,,A,50,D,,A,150,D,15,D
20202,04386273,17,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,5,D,,A,,A,,A,,A,,A,,A,,A,40,D,20,D
20202,04386273,18,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,20,D
20202,04386451,49,0,1,1,D,1,D,1,D,03,D,11,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,100,D,6000,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1600,D,20,D,10,D,,A,60,D,,A,480,D,60,D
20202,04386581,25,0,1,1,D,1,D,1,D,01,D,7,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,72,G,114,G,,A,,A,156,G,,A,,A,,A,,A,,A,,A,,A,,A,114,G,15,G,,A,,A,,A,,A,29,G,,A
20202,04386601,24,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,125,D,32,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A
20202,04386621,12,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A
20202,04386771,34,0,1,1,D,1,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,200,D,,A,,A,,A,,A,50,D,,A,50,D,780,D,,A,,A,200,D,30,D,,A,1040,D,200,D
20202,04386821,24,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,274,D,100,D,,A,,A,,A,300,D,400,D,,A
20202,04386821,25,0,1,1,D,2,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20202,04386911,32,0,1,1,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,90,D,,A,,A,,A,,A,75,D,10,D,15,D,,A,,A,,A,,A,20,D,,A,150,D,50,D
20202,04386911,33,0,1,1,D,3,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,65,D,10,D,,A,,A,,A,,A,65,D,25,D
20202,04387014,25,0,1,2,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,200,D,,A,,A,,A,100,D,,A,,A,,A,,A,40,D,,A,,A,450,D,,A,,A,,A,,A,,A,150,D,30,D
20202,04387014,26,0,1,1,D,2,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,7,D,,A,,A,,A,100,D,,A,,A,,A,,A,15,D,,A,,A,500,D,50,D,50,D,400,D,,A,,A,250,D,100,D
20202,04387051,34,0,1,1,D,1,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,250,D,,A
20202,04387121,20,0,1,1,D,1,D,2,D,01,D,0,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20202,04387191,12,0,1,1,D,1,D,1,D,02,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,560,D,,A
20202,04387401,48,0,1,1,D,1,D,1,D,01,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,40,D,250,D,,A,2,D,,A,,A,,A,,A,,A,,A,30,D,,A,,A,230,D,30,D,,A,40,D,15,D,50,D,170,D,50,D
20202,04387401,49,0,1,1,D,2,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20202,04387401,50,0,1,1,D,3,D,1,D,03,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,200,D,,A,50,D,,A,,A,50,D,50,D,250,D
20202,04387651,44,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,40,D,,A,80,D,250,D,,A
20202,04387671,49,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,20,D,,A,,A,50,D,,A,80,D
20202,04387671,50,0,1,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,15,D,,A,,A,50,D,,A,,A,,A,50,D,0,D,20,D
20202,04387671,51,0,1,1,D,3,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,40,D,,A,,A,,A,40,D
20202,04388124,23,0,1,1,D,1,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,60,D,,A
20202,04388161,37,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,8,D,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20202,04388184,29,0,1,2,D,1,D,1,D,03,D,3,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,283,G,79,G,,A,,A,50,G,,A,,A,,A,,A,,A,,A,,A,,A,213,G,119,G,,A,,A,100,D,,A,56,G,200,D
20202,04388411,17,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,120,D,30,D,,A,,A,,A,,A,120,D,,A
20202,04388471,22,0,1,2,D,1,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,30,D,,A,3780,D,315,D,50,D,,A,,A,,A,1260,D,250,D
20202,04388791,42,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,5,D,,A,180,D,20,D,,A,,A,,A,,A,60,D,,A
20202,04388791,43,0,1,1,D,2,D,1,D,02,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,771,D,40,D,,A,,A,,A,,A,110,D,,A
20202,04388891,38,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,30,F,,A,,A,,A,30,D,70,F
20202,04388891,39,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,50,F,,A,,A,34,F,30,D,250,F
20202,04389011,34,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1500,D,,A,,A,,A,0,D,,A,,A,,A,,A,150,D,,A,250,D,,A,50,D,50,D,1500,D,,A,,A,450,D,250,D
20202,04389151,19,0,1,1,D,1,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,76,F,3,F,,A,,A,,A,,A,,A,,A,,A,3,F,,A
20202,04389243,24,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,400,D,,A,,A,,A,,A,,A,150,D,,A
20202,04389911,25,0,1,1,D,1,D,2,D,02,D,8,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,250,D,100,D,150,D
20202,04390204,36,0,1,1,D,1,D,1,D,01,D,13,D,1,D,1,D,1,D,1,D,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,523,G,15238,G,,A,73,G,146,G,0,D,,A,,A,,A,,A,400,G,117,G,250,D,7223,W,269,G,15,G,164,G,423,G,,A,1092,G,50,G
20202,04390461,30,0,1,2,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,512,D,,A,,A,,A,,A,,A,,A,,A
20202,04390481,22,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,6,D,,A,,A,,A,,A,,A,,A,88,D,55,D
20202,04390481,23,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,,A,15,D,0,D,,A,,A,,A,24,D,,A,150,D,,A
20202,04390491,33,0,1,1,D,1,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,100,D,,A,,A,,A,,A,800,D,30,D
20202,04390711,20,0,1,1,D,1,D,2,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,75,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,250,D
20202,04390711,21,0,1,1,D,2,D,2,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,75,D,,A,,A,,A,50,D,,A,,A,,A,,A,250,D,,A
20202,04390781,35,0,1,2,D,1,D,1,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,40,D,,A,,A,,A,45,D,50,D,,A
20202,04390781,36,0,1,1,D,2,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20202,04390781,37,0,1,1,D,3,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20202,04390871,39,0,1,1,D,1,D,1,D,01,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04390871,40,0,1,1,D,2,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391034,30,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,2300,D,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,10,D,0,D,20,D,,A,,A,2000,D,150,D,580,D,100,D
20202,04391041,22,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,157,D,,A,,A,,A,331,D,,A,,A,,A,,A,40,D,24,D,54,D,1049,D,45,D,,A,,A,,A,83,D,97,D,184,D
20202,04391291,20,0,1,1,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,50,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,175,D,350,D,,A,150,D,,A
20202,04391291,21,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,50,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20202,04391291,22,0,1,1,D,3,D,1,D,03,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,50,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20202,04391351,31,0,1,1,D,1,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,450,D,80,D,,A,,A,,A,,A,,A,150,D,,A,400,D,250,D
20202,04391481,26,0,1,1,D,1,D,1,D,02,D,2,D,2,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,168,G,100,D,,A,,A,531,G,,A,100,D,,A
20202,04391503,82,0,1,1,D,1,D,1,D,03,D,13,D,1,D,1,D,2,D,1,D,01,D,02,D,,A,,A,05,D,06,D,,A,,A,,A,,A,,A,,A,,A,140,D,200,D,,A,,A,0,F,60,D,,A,,A,,A,,A,30,D,60,D,,A,402,G,69,G,,A,12,G,71,G,,A,186,G,40,D
20202,04391761,18,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,260,D,,A,,A,,A,,A,,A,,A,,A
20202,04391811,26,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,5,D
20202,04391891,30,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,D,,A,,A,1100,D,67,D,,A,,A,97,D,,A,381,D,132,D
20202,04391941,30,0,1,2,D,1,D,3,D,01,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,,A
20202,04391941,31,0,1,2,D,2,D,3,D,02,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,,A
20202,04392431,56,0,1,1,D,1,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,50,D,,A,300,D,15,D
20202,04392431,57,0,1,1,D,2,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,F,,A,,A,,A,300,D,200,F
20202,04392624,38,0,1,2,D,1,D,1,D,03,D,8,D,1,D,1,D,1,D,1,D,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,,A,,A,133,G,2603,G,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,520,G,78,G,25,D,,A,663,G,,A,53,G,20,D
20202,04392691,20,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D
20202,04392731,18,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04392731,19,0,1,1,D,2,D,1,D,02,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04394021,19,0,1,1,D,1,D,1,D,02,D,19,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,100,D
20202,04394082,22,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,30,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,400,D,,A
20202,04394082,23,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,30,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,150,D,,A,500,D,,A
20202,04394201,27,0,1,2,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,150,D,100,D,,A,,A,,A,475,D,100,D,100,D
20202,04394321,14,0,1,1,D,1,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,300,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A
20202,04394341,19,0,1,1,D,1,D,1,D,02,D,28,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2400,D,,A,,A,,A,,A,,A,64,F,210,F
20202,04394541,39,0,1,1,D,1,D,1,D,03,D,7,D,1,D,1,D,2,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,7223,W,745,G,,A,3454,G,7131,G,8000,D,2354,G,,A
20202,04394571,27,0,1,1,D,1,D,1,D,02,D,13,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,F,,A,,A,,A,70,F,370,F
20202,04394981,49,0,1,2,D,1,D,1,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,74,D,,A,,A,,A,41,D,0,D
20202,04395072,62,0,1,1,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,50,D,,A,,A,,A,,A,200,D,100,D
20202,04395111,40,0,1,1,D,1,D,1,D,04,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,200,D
20202,04395211,43,0,1,1,D,1,D,1,D,02,D,8,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,75,D,1560,D,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,1500,D,160,D,,A,,A,700,D,,A,640,D,200,D
20202,04395221,26,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,300,D,200,D,520,D,,A
20202,04395331,23,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,80,D,30,D
20202,04395331,24,0,1,1,D,2,D,4,D,03,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,D,,A,,A,,A,,A,,A,,A,,A,320,D,120,D
20202,04395371,25,0,1,1,D,1,D,1,D,02,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,7223,T,400,D,200,D,,A,,A,,A,2100,D,800,D
20202,04395631,29,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,200,D,,A,50,D,25,D
