QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20202,04411691,39,2,1,405,D,04,D,172,E,,A,,A,,A,,A
20202,04411691,39,3,1,420,D,04,D,1239,E,,A,,A,,A,,A
20202,04411792,31,0,1,400,D,03,D,35,D,,A,,A,,A,,A
20202,04411792,32,0,1,420,D,03,D,200,D,,A,,A,,A,,A
20202,04411831,32,0,1,420,D,05,D,300,D,,A,,A,,A,,A
20202,04411881,30,0,1,420,D,05,D,71,D,,A,,A,,A,,A
20202,04411954,45,0,1,420,D,03,D,265,D,,A,,A,,A,,A
20202,04412091,47,0,1,400,D,03,D,50,F,,A,,A,,A,,A
20202,04412132,28,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20202,04412132,29,0,1,405,D,05,D,86,D,,A,,A,,A,,A
20202,04412191,40,0,1,400,D,05,D,120,D,,A,,A,,A,,A
20202,04412401,24,0,1,405,D,05,D,60,D,,A,,A,,A,,A
20202,04412701,23,0,1,400,D,03,D,100,D,,A,,A,,A,,A
20202,04412823,21,0,1,430,D,03,D,,H,410,D,415,D,,A,,A
20202,04412823,21,1,1,410,D,03,D,27,E,,A,,A,,A,,A
20202,04412823,21,2,1,420,D,03,D,372,E,,A,,A,,A,,A
20202,04412831,15,0,1,430,D,05,D,,H,415,D,410,D,,A,,A
20202,04412831,15,1,1,420,D,05,D,118,E,,A,,A,,A,,A
20202,04412831,15,2,1,410,D,05,D,12,E,,A,,A,,A,,A
20202,04413031,22,0,1,420,D,03,D,45,D,,A,,A,,A,,A
20202,04413091,27,0,1,420,D,05,D,104,D,,A,,A,,A,,A
20202,04413293,10,0,1,410,D,03,D,7,D,,A,,A,,A,,A
20202,04413293,11,0,1,420,D,03,D,25,D,,A,,A,,A,,A
20202,04413461,26,0,1,420,D,05,D,150,D,,A,,A,,A,,A
20202,04413921,35,0,1,420,D,04,D,230,D,,A,,A,,A,,A
20202,04414231,40,0,1,420,D,05,D,149,D,,A,,A,,A,,A
20202,04414341,20,0,1,410,D,05,D,30,F,,A,,A,,A,,A
20202,04414391,32,0,1,430,D,04,D,,H,415,D,410,D,,A,,A
20202,04414391,32,1,1,420,D,04,D,169,E,,A,,A,,A,,A
20202,04414391,32,2,1,410,D,04,D,40,E,,A,,A,,A,,A
20202,04414481,24,0,1,420,D,05,D,25,D,,A,,A,,A,,A
20202,04415061,24,0,1,410,D,04,D,35,D,,A,,A,,A,,A
20202,04415171,24,0,1,420,D,03,D,90,D,,A,,A,,A,,A
20202,04415194,25,0,1,420,D,03,D,400,D,,A,,A,,A,,A
20202,04415211,25,0,1,410,D,05,D,50,D,,A,,A,,A,,A
20202,04415211,26,0,1,420,D,05,D,350,D,,A,,A,,A,,A
20202,04415351,34,0,1,420,D,05,D,290,D,,A,,A,,A,,A
20202,04415421,31,0,1,400,D,03,D,20,D,,A,,A,,A,,A
20202,04415641,51,0,1,420,D,05,D,105,D,,A,,A,,A,,A
20202,04415714,20,0,1,420,D,05,D,149,D,,A,,A,,A,,A
20202,04416041,24,0,1,400,D,05,D,56,D,,A,,A,,A,,A
20202,04416041,25,0,1,420,D,05,D,59,D,,A,,A,,A,,A
20202,04416051,51,0,1,420,D,05,D,101,D,,A,,A,,A,,A
20202,04416201,63,0,1,410,D,04,D,27,D,,A,,A,,A,,A
20202,04416291,32,0,1,400,D,03,D,20,D,,A,,A,,A,,A
20202,04416351,22,0,1,420,D,03,D,85,D,,A,,A,,A,,A
20202,04416351,23,0,1,420,D,03,D,85,D,,A,,A,,A,,A
20202,04416441,27,0,1,420,D,03,D,264,F,,A,,A,,A,,A
20202,04416441,28,0,1,405,D,05,D,3,D,,A,,A,,A,,A
20202,04416461,19,0,1,410,D,05,D,7,D,,A,,A,,A,,A
20202,04416511,40,0,1,420,D,05,D,381,D,,A,,A,,A,,A
20202,04416751,20,0,1,400,D,05,D,25,F,,A,,A,,A,,A
20202,04416981,21,0,1,420,D,04,D,80,D,,A,,A,,A,,A
20202,04417091,25,0,1,420,D,04,D,61,D,,A,,A,,A,,A
20202,04417374,21,0,1,410,D,05,D,20,D,,A,,A,,A,,A
20202,04417453,52,0,1,420,D,03,D,120,D,,A,,A,,A,,A
20202,04417461,33,0,1,420,D,03,D,158,D,,A,,A,,A,,A
20202,04417481,41,0,1,420,D,04,D,160,D,,A,,A,,A,,A
20202,04417591,42,0,1,430,D,03,D,,H,415,D,405,D,,A,,A
20202,04417591,42,1,1,405,D,03,D,217,E,,A,,A,,A,,A
20202,04417841,18,0,1,405,D,03,D,110,D,,A,,A,,A,,A
20202,04417841,19,0,1,420,D,03,D,60,D,,A,,A,,A,,A
20202,04417891,33,0,1,405,D,05,D,255,D,,A,,A,,A,,A
20202,04417921,36,0,1,420,D,03,D,150,D,,A,,A,,A,,A
20202,04418191,16,0,1,405,D,03,D,396,D,,A,,A,,A,,A
20202,04418341,25,0,1,420,D,05,D,300,D,,A,,A,,A,,A
20202,04418534,25,0,1,410,D,03,D,70,F,,A,,A,,A,,A
20202,04418534,26,0,1,400,D,04,D,39,D,,A,,A,,A,,A
20202,04418601,22,0,1,410,D,04,D,22,D,,A,,A,,A,,A
20202,04418601,23,0,1,430,D,04,D,,H,425,D,405,D,415,D,,A
20202,04418601,23,1,1,420,D,04,D,43,E,,A,,A,,A,,A
20202,04418601,23,2,1,405,D,04,D,161,E,,A,,A,,A,,A
20202,04418601,23,3,1,420,D,04,D,163,E,,A,,A,,A,,A
20202,04418973,51,0,1,400,D,05,D,33,F,,A,,A,,A,,A
20202,04418973,52,0,1,420,D,05,D,200,D,,A,,A,,A,,A
20202,04419021,56,0,1,420,D,04,D,185,D,,A,,A,,A,,A
20202,04419201,30,0,1,420,D,03,D,135,D,,A,,A,,A,,A
20202,04419341,29,0,1,420,D,05,D,105,D,,A,,A,,A,,A
20202,04419441,64,0,1,420,D,04,D,220,D,,A,,A,,A,,A
20202,04419554,13,0,1,410,D,04,D,37,D,,A,,A,,A,,A
20202,04419751,36,0,1,420,D,05,D,115,D,,A,,A,,A,,A
20202,04419751,37,0,1,400,D,04,D,35,D,,A,,A,,A,,A
20202,04419811,22,0,1,405,D,03,D,60,D,,A,,A,,A,,A
20202,04419831,17,0,1,420,D,05,D,40,D,,A,,A,,A,,A
20202,04419961,36,0,1,400,D,04,D,10,D,,A,,A,,A,,A
20202,04419961,37,0,1,430,D,04,D,,H,415,D,410,D,,A,,A
20202,04419961,37,1,1,420,D,04,D,82,E,,A,,A,,A,,A
20202,04419961,37,2,1,410,D,04,D,8,E,,A,,A,,A,,A
20202,04420024,37,0,1,420,D,04,D,54,D,,A,,A,,A,,A
20202,04420111,25,0,1,405,D,05,D,109,D,,A,,A,,A,,A
20203,04267104,43,0,1,410,D,05,D,15,D,,A,,A,,A,,A
20203,04267104,44,0,1,420,D,05,D,85,D,,A,,A,,A,,A
20203,04267234,38,0,1,400,D,05,D,35,D,,A,,A,,A,,A
20203,04267334,28,0,1,400,D,06,D,37,D,,A,,A,,A,,A
20203,04267354,65,0,1,420,D,06,D,150,D,,A,,A,,A,,A
20203,04267524,20,0,1,420,D,04,D,51,D,,A,,A,,A,,A
20203,04267834,32,0,1,420,D,06,D,60,D,,A,,A,,A,,A
20203,04267934,14,0,1,410,D,06,D,25,D,,A,,A,,A,,A
20203,04267944,35,0,1,420,D,05,D,650,D,,A,,A,,A,,A
20203,04268154,53,0,1,420,D,05,D,68,D,,A,,A,,A,,A
20203,04268154,54,0,1,410,D,05,D,24,D,,A,,A,,A,,A
20203,04268204,49,0,1,420,D,05,D,190,D,,A,,A,,A,,A
20203,04268324,25,0,1,420,D,06,D,68,F,,A,,A,,A,,A
20203,04268384,31,0,1,420,D,05,D,200,D,,A,,A,,A,,A
20203,04268404,42,0,1,420,D,06,D,86,D,,A,,A,,A,,A
20203,04268444,18,0,1,420,D,05,D,125,D,,A,,A,,A,,A
20203,04268444,19,0,1,410,D,05,D,27,D,,A,,A,,A,,A
20203,04268474,16,0,1,420,D,06,D,48,D,,A,,A,,A,,A
20203,04268584,22,0,1,420,D,04,D,62,D,,A,,A,,A,,A
20203,04268664,27,0,1,420,D,05,D,20,D,,A,,A,,A,,A
20203,04268744,35,0,1,400,D,06,D,40,D,,A,,A,,A,,A
20203,04268794,54,0,1,420,D,06,D,230,D,,A,,A,,A,,A
20203,04268924,57,0,1,420,D,06,D,66,D,,A,,A,,A,,A
20203,04268964,49,0,1,400,D,06,D,10,D,,A,,A,,A,,A
20203,04269144,50,0,1,420,D,06,D,311,D,,A,,A,,A,,A
20203,04269144,51,0,2,420,D,04,D,44,D,,A,,A,,A,,A
20203,04269354,40,0,1,400,D,05,D,18,D,,A,,A,,A,,A
20203,04269384,28,0,1,410,D,05,D,7,D,,A,,A,,A,,A
20203,04269384,29,0,1,410,D,05,D,7,D,,A,,A,,A,,A
20203,04269384,30,0,1,420,D,05,D,73,F,,A,,A,,A,,A
20203,04269604,37,0,1,400,D,06,D,18,D,,A,,A,,A,,A
20203,04269654,41,0,1,420,D,06,D,89,D,,A,,A,,A,,A
20203,04269834,46,0,1,420,D,06,D,68,D,,A,,A,,A,,A
20203,04269864,61,0,1,405,D,04,D,120,D,,A,,A,,A,,A
20203,04269934,34,0,1,420,D,06,D,95,D,,A,,A,,A,,A
20203,04270014,26,0,1,410,D,04,D,20,D,,A,,A,,A,,A
20203,04270014,27,0,1,430,D,04,D,,H,425,D,405,D,415,D,,A
20203,04270014,27,1,1,405,D,04,D,200,E,,A,,A,,A,,A
20203,04270014,27,2,1,420,D,04,D,100,E,,A,,A,,A,,A
20203,04270294,25,0,2,420,D,04,D,450,D,,A,,A,,A,,A
20203,04270304,30,0,1,420,D,05,D,60,D,,A,,A,,A,,A
20203,04270324,105,0,1,420,D,05,D,650,D,,A,,A,,A,,A
20203,04270334,40,0,1,420,D,06,D,800,D,,A,,A,,A,,A
20203,04270354,30,0,1,420,D,06,D,50,F,,A,,A,,A,,A
20203,04270594,22,0,1,410,D,05,D,40,D,,A,,A,,A,,A
20203,04270594,23,0,1,410,D,06,D,40,D,,A,,A,,A,,A
20203,04270624,34,0,1,420,D,05,D,115,D,,A,,A,,A,,A
20203,04270714,34,0,1,420,D,04,D,78,D,,A,,A,,A,,A
20203,04270744,39,0,1,420,D,06,D,108,D,,A,,A,,A,,A
20203,04270744,40,0,1,420,D,06,D,108,D,,A,,A,,A,,A
20203,04270754,48,0,1,410,D,06,D,80,D,,A,,A,,A,,A
20203,04270974,48,0,1,400,D,05,D,28,D,,A,,A,,A,,A
20203,04271054,28,0,1,405,D,06,D,350,D,,A,,A,,A,,A
20203,04271064,41,0,1,420,D,06,D,101,D,,A,,A,,A,,A
20203,04271104,25,0,1,430,D,05,D,,H,410,D,415,D,,A,,A
20203,04271104,25,1,1,410,D,05,D,6,E,,A,,A,,A,,A
20203,04271104,25,2,1,420,D,05,D,70,E,,A,,A,,A,,A
20203,04271174,42,0,1,400,D,05,D,25,D,,A,,A,,A,,A
20203,04271174,43,0,1,420,D,05,D,120,D,,A,,A,,A,,A
20203,04271294,31,0,1,400,D,05,D,40,D,,A,,A,,A,,A
20203,04271294,32,0,1,400,D,05,D,40,D,,A,,A,,A,,A
20203,04271294,33,0,1,420,D,05,D,40,D,,A,,A,,A,,A
20203,04271544,50,0,1,410,D,05,D,60,D,,A,,A,,A,,A
20203,04271624,35,0,1,420,D,06,D,120,D,,A,,A,,A,,A
20203,04271634,55,0,1,420,D,06,D,38,D,,A,,A,,A,,A
20203,04271734,29,0,2,400,D,04,D,45,D,,A,,A,,A,,A
20203,04271804,81,0,1,420,D,05,D,35,D,,A,,A,,A,,A
20203,04271804,82,0,1,405,D,04,D,160,D,,A,,A,,A,,A
20203,04271804,83,0,1,405,D,04,D,130,D,,A,,A,,A,,A
20203,04271834,14,0,2,420,D,04,D,325,D,,A,,A,,A,,A
20203,04271874,47,0,1,410,D,05,D,35,D,,A,,A,,A,,A
20203,04271874,48,0,1,420,D,04,D,60,D,,A,,A,,A,,A
20203,04271904,28,0,1,410,D,06,D,60,D,,A,,A,,A,,A
20203,04271964,27,0,1,420,D,05,D,156,D,,A,,A,,A,,A
20203,04271974,38,0,1,420,D,04,D,48,D,,A,,A,,A,,A
20203,04271994,27,0,1,420,D,05,D,178,D,,A,,A,,A,,A
20203,04272004,32,0,1,430,D,05,D,,H,415,D,410,D,,A,,A
20203,04272004,32,1,1,420,D,05,D,91,E,,A,,A,,A,,A
20203,04272004,32,2,1,410,D,05,D,9,E,,A,,A,,A,,A
20203,04272044,34,0,1,420,D,04,D,60,D,,A,,A,,A,,A
20203,04272094,62,0,1,420,D,05,D,335,D,,A,,A,,A,,A
20203,04272154,39,0,1,410,D,04,D,50,D,,A,,A,,A,,A
20203,04272154,40,0,1,420,D,05,D,36,D,,A,,A,,A,,A
20203,04272184,63,0,1,410,D,06,D,30,D,,A,,A,,A,,A
20203,04272184,64,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20203,04272184,64,1,1,405,D,06,D,183,E,,A,,A,,A,,A
20203,04272184,64,2,1,420,D,06,D,93,E,,A,,A,,A,,A
20203,04272274,34,0,1,420,D,06,D,157,D,,A,,A,,A,,A
20203,04272524,34,0,2,420,D,04,D,122,D,,A,,A,,A,,A
20203,04272564,29,0,1,420,D,06,D,263,D,,A,,A,,A,,A
20203,04272744,50,0,1,400,D,04,D,50,D,,A,,A,,A,,A
20203,04273104,39,0,1,420,D,05,D,80,D,,A,,A,,A,,A
20203,04273144,42,0,2,420,D,04,D,60,D,,A,,A,,A,,A
20203,04273284,35,0,1,420,D,05,D,309,D,,A,,A,,A,,A
20203,04273314,35,0,1,420,D,06,D,50,D,,A,,A,,A,,A
20203,04273414,51,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20203,04273414,51,1,1,420,D,06,E,22,E,,A,,A,,A,,A
20203,04273414,51,2,1,405,D,06,E,56,E,,A,,A,,A,,A
20203,04273414,51,3,1,420,D,06,E,26,E,,A,,A,,A,,A
20203,04273684,46,0,1,410,D,06,D,42,D,,A,,A,,A,,A
20203,04273884,48,0,2,420,D,04,D,60,D,,A,,A,,A,,A
20203,04274124,43,0,1,400,D,05,D,35,D,,A,,A,,A,,A
20203,04274594,27,0,1,400,D,05,D,150,D,,A,,A,,A,,A
20203,04274594,28,0,1,410,D,04,D,100,D,,A,,A,,A,,A
20203,04274594,29,0,1,420,D,04,D,150,D,,A,,A,,A,,A
20203,04274824,32,0,1,410,D,05,D,40,D,,A,,A,,A,,A
20203,04274824,33,0,1,430,D,05,D,,H,425,D,405,D,415,D,,A
20203,04274824,33,1,1,405,D,05,D,66,E,,A,,A,,A,,A
20203,04274824,33,2,1,420,D,05,D,34,E,,A,,A,,A,,A
20203,04274894,44,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20203,04275034,29,0,1,410,D,04,D,36,D,,A,,A,,A,,A
20203,04275104,17,0,1,420,D,06,D,340,D,,A,,A,,A,,A
20203,04275184,45,0,1,420,D,05,D,257,D,,A,,A,,A,,A
20203,04275184,46,0,1,420,D,06,D,119,D,,A,,A,,A,,A
20203,04275214,31,0,1,420,D,06,D,477,D,,A,,A,,A,,A
20203,04275254,54,0,1,420,D,05,D,42,D,,A,,A,,A,,A
20203,04275324,32,0,1,420,D,06,D,94,D,,A,,A,,A,,A
20203,04275324,33,0,1,420,D,04,D,94,D,,A,,A,,A,,A
20203,04275444,41,0,1,410,D,06,D,55,D,,A,,A,,A,,A
20203,04275584,22,0,1,405,D,04,D,40,D,,A,,A,,A,,A
20203,04275594,70,0,1,405,D,05,D,50,D,,A,,A,,A,,A
20203,04275594,71,0,1,405,D,06,D,41,D,,A,,A,,A,,A
20203,04275604,19,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20203,04275804,27,0,1,405,D,04,D,38,D,,A,,A,,A,,A
20203,04275814,54,0,1,410,D,05,D,20,D,,A,,A,,A,,A
20203,04276154,36,0,1,420,D,05,D,50,D,,A,,A,,A,,A
20203,04276164,40,0,1,405,D,05,D,1100,D,,A,,A,,A,,A
20203,04276224,39,0,1,420,D,05,D,363,D,,A,,A,,A,,A
20203,04276314,71,0,1,420,D,06,D,338,D,,A,,A,,A,,A
20203,04276424,32,0,1,420,D,06,D,187,D,,A,,A,,A,,A
20203,04276734,28,0,1,420,D,05,D,256,D,,A,,A,,A,,A
20203,04276754,35,0,1,405,D,04,D,80,F,,A,,A,,A,,A
20203,04277064,21,0,1,420,D,06,D,580,D,,A,,A,,A,,A
20203,04277204,38,0,1,400,D,05,D,415,D,,A,,A,,A,,A
20203,04277204,39,0,1,400,D,05,D,55,D,,A,,A,,A,,A
20203,04277304,36,0,1,420,D,06,D,120,D,,A,,A,,A,,A
20203,04277334,67,0,1,420,D,05,D,335,D,,A,,A,,A,,A
20203,04277504,26,0,1,400,D,06,D,35,D,,A,,A,,A,,A
20203,04277584,39,0,1,400,D,05,D,40,D,,A,,A,,A,,A
20203,04277694,28,0,2,400,D,04,D,40,D,,A,,A,,A,,A
20203,04277844,46,0,1,420,D,07,D,55,D,,A,,A,,A,,A
20203,04277854,24,0,1,410,D,07,D,35,D,,A,,A,,A,,A
20203,04277854,25,0,1,420,D,07,D,80,D,,A,,A,,A,,A
20203,04278154,42,0,2,405,D,05,D,200,D,,A,,A,,A,,A
20203,04278344,19,0,1,410,D,06,D,25,D,,A,,A,,A,,A
20203,04278344,20,0,1,420,D,06,D,76,D,,A,,A,,A,,A
20203,04278414,40,0,1,410,D,07,D,120,D,,A,,A,,A,,A
20203,04278724,51,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20203,04278794,18,0,1,430,D,05,D,,H,405,D,425,D,410,D,,A
20203,04278794,18,1,1,405,D,05,E,99,E,,A,,A,,A,,A
20203,04278794,18,2,1,420,D,05,E,40,E,,A,,A,,A,,A
20203,04278794,18,3,1,410,D,05,E,11,E,,A,,A,,A,,A
20203,04278894,24,0,1,420,D,07,D,98,D,,A,,A,,A,,A
20203,04278934,26,0,2,400,D,05,D,37,D,,A,,A,,A,,A
20203,04279164,46,0,1,430,D,06,D,,H,415,D,405,D,,A,,A
20203,04279164,46,1,1,420,D,06,D,363,E,,A,,A,,A,,A
20203,04279164,46,2,1,405,D,06,D,274,E,,A,,A,,A,,A
20203,04279204,48,0,1,420,D,06,D,300,D,,A,,A,,A,,A
20203,04279264,40,0,1,405,D,06,D,226,D,,A,,A,,A,,A
20203,04279514,47,0,1,420,D,07,D,126,D,,A,,A,,A,,A
20203,04279594,26,0,1,410,D,07,D,70,D,,A,,A,,A,,A
20203,04279644,30,0,1,420,D,06,D,21,D,,A,,A,,A,,A
20203,04279664,34,0,1,430,D,05,D,,H,425,D,405,D,415,D,,A
20203,04279664,34,1,1,420,D,05,D,16,E,,A,,A,,A,,A
20203,04279664,34,2,1,420,D,05,D,172,E,,A,,A,,A,,A
20203,04279954,53,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20203,04279954,53,1,1,420,D,06,E,156,E,,A,,A,,A,,A
20203,04279954,53,2,1,405,D,06,E,395,E,,A,,A,,A,,A
20203,04279954,53,3,1,420,D,06,E,179,E,,A,,A,,A,,A
20203,04280004,28,0,1,410,D,06,D,60,D,,A,,A,,A,,A
20203,04280004,29,0,1,420,D,06,D,287,D,,A,,A,,A,,A
20203,04280274,38,0,1,430,D,05,D,,H,415,D,405,D,,A,,A
20203,04280274,38,1,1,420,D,05,D,500,E,,A,,A,,A,,A
20203,04280274,38,2,1,405,D,05,D,300,E,,A,,A,,A,,A
20203,04280274,39,0,1,430,D,06,D,,H,415,D,405,D,,A,,A
20203,04280274,39,1,1,420,D,06,D,438,E,,A,,A,,A,,A
20203,04280274,39,2,1,405,D,06,D,262,E,,A,,A,,A,,A
20203,04280354,33,0,1,405,D,07,D,366,D,,A,,A,,A,,A
20203,04280384,38,0,1,410,D,05,D,80,D,,A,,A,,A,,A
20203,04280434,54,0,1,420,D,06,D,160,F,,A,,A,,A,,A
20203,04280714,43,0,1,420,D,06,D,395,D,,A,,A,,A,,A
20203,04280824,25,0,1,405,D,06,D,25,D,,A,,A,,A,,A
20203,04280884,35,0,1,400,D,07,D,30,D,,A,,A,,A,,A
20203,04281024,32,0,1,420,D,07,D,63,D,,A,,A,,A,,A
20203,04281244,41,0,2,420,D,05,D,64,D,,A,,A,,A,,A
20203,04281364,31,0,1,420,D,07,D,68,D,,A,,A,,A,,A
20203,04281364,32,0,2,420,D,05,D,75,D,,A,,A,,A,,A
20203,04281454,33,0,1,420,D,05,D,84,D,,A,,A,,A,,A
20203,04281604,77,0,1,420,D,07,D,57,D,,A,,A,,A,,A
20203,04281624,52,0,1,400,D,05,D,50,D,,A,,A,,A,,A
20203,04281644,24,0,1,430,D,07,D,,H,425,D,415,D,,A,,A
20203,04281644,24,1,1,420,D,07,D,29,E,,A,,A,,A,,A
20203,04281644,24,2,1,420,D,07,D,31,E,,A,,A,,A,,A
20203,04281744,43,0,2,420,D,05,D,72,D,,A,,A,,A,,A
20203,04281744,44,0,2,420,D,05,D,35,D,,A,,A,,A,,A
20203,04281844,44,0,1,420,D,05,D,320,D,,A,,A,,A,,A
20203,04281974,33,0,1,430,D,06,D,,H,425,D,410,D,,A,,A
20203,04281974,33,1,1,420,D,06,D,110,E,,A,,A,,A,,A
20203,04281974,33,2,1,410,D,06,D,10,E,,A,,A,,A,,A
20203,04282004,20,0,1,430,D,07,D,,H,415,D,405,D,,A,,A
20203,04282004,20,1,1,420,D,07,D,587,E,,A,,A,,A,,A
20203,04282004,20,2,1,405,D,07,D,13,E,,A,,A,,A,,A
20203,04282024,46,0,1,410,D,06,D,9,D,,A,,A,,A,,A
20203,04282024,47,0,1,420,D,06,D,60,D,,A,,A,,A,,A
20203,04282274,32,0,2,400,D,05,D,37,D,,A,,A,,A,,A
20203,04282394,71,0,1,420,D,07,D,207,D,,A,,A,,A,,A
20203,04282404,31,0,1,420,D,07,D,151,D,,A,,A,,A,,A
20203,04282604,32,0,1,400,D,07,D,25,D,,A,,A,,A,,A
20203,04282604,33,0,1,405,D,07,D,39,D,,A,,A,,A,,A
20203,04282854,47,0,1,400,D,05,D,50,D,,A,,A,,A,,A
20203,04282854,48,0,1,410,D,06,D,28,D,,A,,A,,A,,A
20203,04282864,28,0,1,410,D,06,D,100,D,,A,,A,,A,,A
20203,04282934,34,0,1,420,D,07,D,45,D,,A,,A,,A,,A
20203,04283084,42,0,1,420,D,07,D,109,D,,A,,A,,A,,A
20203,04283214,34,0,1,405,D,07,D,130,D,,A,,A,,A,,A
20203,04283294,40,0,1,410,D,07,D,40,D,,A,,A,,A,,A
20203,04283404,18,0,1,420,D,06,D,100,D,,A,,A,,A,,A
20203,04283414,31,0,1,420,D,07,D,130,D,,A,,A,,A,,A
20203,04283754,44,0,1,420,D,06,D,136,D,,A,,A,,A,,A
20203,04283834,70,0,1,400,D,06,D,60,D,,A,,A,,A,,A
20203,04283834,71,0,1,410,D,07,D,70,D,,A,,A,,A,,A
20203,04283834,72,0,1,420,D,06,D,60,D,,A,,A,,A,,A
20203,04283914,42,0,1,420,D,07,D,39,D,,A,,A,,A,,A
20203,04283914,43,0,2,410,D,05,D,39,D,,A,,A,,A,,A
20203,04284004,35,0,1,400,D,06,D,60,D,,A,,A,,A,,A
20203,04284054,42,0,1,400,D,05,D,56,D,,A,,A,,A,,A
20203,04284084,33,0,1,400,D,07,D,80,D,,A,,A,,A,,A
20203,04284104,33,0,1,420,D,07,D,65,D,,A,,A,,A,,A
20203,04284214,35,0,1,430,D,07,D,,H,410,D,415,D,,A,,A
20203,04284214,35,1,1,410,D,07,D,8,E,,A,,A,,A,,A
20203,04284214,35,2,1,420,D,07,D,82,E,,A,,A,,A,,A
20203,04284244,31,0,1,420,D,06,D,150,D,,A,,A,,A,,A
20203,04284314,21,0,1,420,D,07,D,240,D,,A,,A,,A,,A
20203,04284334,26,0,1,405,D,07,D,550,F,,A,,A,,A,,A
20203,04284334,27,0,1,410,D,07,D,20,D,,A,,A,,A,,A
20203,04284574,45,0,1,420,D,06,D,42,D,,A,,A,,A,,A
20203,04284774,33,0,1,430,D,05,D,,H,410,D,415,D,,A,,A
20203,04284774,33,1,1,420,D,05,D,137,E,,A,,A,,A,,A
20203,04284814,19,0,1,420,D,05,D,90,D,,A,,A,,A,,A
20203,04284904,35,0,1,420,D,07,D,400,D,,A,,A,,A,,A
20203,04284904,36,0,2,420,D,05,D,50,D,,A,,A,,A,,A
20203,04285064,36,0,1,400,D,07,D,50,D,,A,,A,,A,,A
20203,04285124,30,0,1,420,D,06,D,60,D,,A,,A,,A,,A
20203,04285124,31,0,1,405,D,06,D,400,F,,A,,A,,A,,A
20203,04285154,27,0,2,420,D,05,D,120,D,,A,,A,,A,,A
20203,04285214,53,0,1,410,D,05,D,35,D,,A,,A,,A,,A
20203,04285214,54,0,1,420,D,05,D,145,D,,A,,A,,A,,A
20203,04285244,29,0,1,420,D,06,D,368,D,,A,,A,,A,,A
20203,04285244,30,0,2,420,D,05,D,300,D,,A,,A,,A,,A
20203,04285434,54,0,1,420,D,07,D,245,D,,A,,A,,A,,A
20203,04285434,55,0,1,420,D,07,D,275,D,,A,,A,,A,,A
20203,04285514,31,0,1,420,D,07,D,77,D,,A,,A,,A,,A
20203,04285534,29,0,1,420,D,07,D,252,D,,A,,A,,A,,A
20203,04285604,59,0,1,420,D,07,D,120,D,,A,,A,,A,,A
20203,04285804,24,0,1,420,D,07,D,35,D,,A,,A,,A,,A
20203,04285804,25,0,1,420,D,07,D,50,D,,A,,A,,A,,A
20203,04286164,21,0,2,410,D,05,D,40,D,,A,,A,,A,,A
20203,04286214,26,0,1,405,D,06,D,90,D,,A,,A,,A,,A
20203,04286234,62,0,1,420,D,07,D,190,D,,A,,A,,A,,A
20203,04286314,56,0,1,410,D,05,D,80,D,,A,,A,,A,,A
20203,04286314,57,0,1,410,D,06,D,40,D,,A,,A,,A,,A
20203,04286394,40,0,1,420,D,06,D,133,D,,A,,A,,A,,A
20203,04286504,26,0,1,420,D,06,D,212,D,,A,,A,,A,,A
20203,04286624,38,0,1,400,D,06,D,30,D,,A,,A,,A,,A
20203,04286624,39,0,1,400,D,07,D,30,D,,A,,A,,A,,A
20203,04286624,40,0,1,420,D,06,D,30,D,,A,,A,,A,,A
20203,04286624,41,0,1,420,D,07,D,30,D,,A,,A,,A,,A
20203,04286684,25,0,1,420,D,07,D,70,D,,A,,A,,A,,A
20203,04286794,32,0,1,420,D,07,D,258,D,,A,,A,,A,,A
20203,04286874,66,0,1,430,D,06,D,,H,400,D,415,D,,A,,A
20203,04286874,66,1,1,400,D,06,D,33,E,,A,,A,,A,,A
20203,04286874,66,2,1,420,D,06,D,82,E,,A,,A,,A,,A
20203,04286874,67,0,1,410,D,06,D,24,D,,A,,A,,A,,A
20203,04287064,35,0,1,400,D,07,D,55,D,,A,,A,,A,,A
20203,04287174,32,0,1,420,D,06,D,160,D,,A,,A,,A,,A
20203,04287594,45,0,1,400,D,07,D,36,D,,A,,A,,A,,A
20203,04287594,46,0,1,420,D,05,D,100,D,,A,,A,,A,,A
20203,04287594,47,0,1,420,D,06,D,300,D,,A,,A,,A,,A
20203,04287614,30,0,1,420,D,07,D,164,D,,A,,A,,A,,A
20203,04287704,35,0,1,400,D,07,D,38,D,,A,,A,,A,,A
20203,04287944,46,0,1,400,D,06,D,90,D,,A,,A,,A,,A
20203,04287944,47,0,1,400,D,07,D,90,D,,A,,A,,A,,A
20203,04287994,20,0,2,430,D,05,D,,H,415,D,405,D,425,D,,A
