QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20211,04405444,7,0,1,170,D,01,D,150,D,,A,,A
20211,04405444,8,0,1,170,D,12,D,3850,D,,A,,A
20211,04405444,9,0,1,160,D,11,D,450,D,,A,,A
20211,04405444,10,0,1,160,D,12,D,290,D,,A,,A
20211,04405444,11,0,1,160,D,01,D,300,D,,A,,A
20211,04405444,12,0,1,150,D,11,D,140,D,,A,,A
20211,04405444,13,0,1,150,D,12,D,175,D,,A,,A
20211,04405444,14,0,1,150,D,01,D,140,D,,A,,A
20211,04405444,15,0,1,800,D,01,D,1200,D,1,D,3,D
20211,04405444,17,0,1,170,D,11,D,7258,D,,A,,A
20211,04405444,18,0,1,170,D,12,D,7812,D,,A,,A
20211,04405454,4,0,1,170,D,11,D,50,D,,A,,A
20211,04405454,5,0,1,150,D,13,D,40,D,,A,,A
20211,04405454,6,0,1,800,D,12,D,701,D,2,D,1,D
20211,04405464,4,0,1,170,D,12,D,225,D,,A,,A
20211,04405464,5,0,1,160,D,12,D,2500,D,,A,,A
20211,04405464,6,0,1,160,D,12,D,2500,D,,A,,A
20211,04405474,1,0,1,800,D,01,D,600,D,2,D,1,D
20211,04405494,6,0,1,170,D,12,D,9000,D,,A,,A
20211,04405494,7,0,1,160,D,12,D,200,D,,A,,A
20211,04405494,8,0,1,160,D,11,D,50,D,,A,,A
20211,04405494,9,0,1,150,D,11,D,50,D,,A,,A
20211,04405494,10,0,1,150,D,12,D,100,D,,A,,A
20211,04405494,11,0,1,160,D,11,D,30,D,,A,,A
20211,04405494,12,0,1,160,D,11,D,50,D,,A,,A
20211,04405494,13,0,1,160,D,12,D,75,D,,A,,A
20211,04405494,14,0,1,160,D,12,D,100,D,,A,,A
20211,04405494,15,0,1,160,D,12,D,40,D,,A,,A
20211,04405494,16,0,1,160,D,12,D,50,D,,A,,A
20211,04405494,17,0,1,160,D,12,D,50,D,,A,,A
20211,04405494,18,0,1,160,D,12,D,50,D,,A,,A
20211,04405494,19,0,1,800,D,11,D,600,D,2,D,1,D
20211,04405584,10,0,1,180,D,01,D,100,D,,A,,A
20211,04405644,2,0,1,110,D,13,D,300,D,,A,,A
20211,04405644,3,0,1,800,D,01,D,600,D,2,D,3,D
20211,04405654,2,0,1,800,D,12,D,600,D,2,D,2,D
20211,04405674,2,0,1,170,D,13,D,5,D,,A,,A
20211,04405694,6,0,1,130,D,13,D,6,D,,A,,A
20211,04405694,7,0,1,160,D,13,D,10,D,,A,,A
20211,04405694,8,0,1,160,D,13,D,10,D,,A,,A
20211,04405704,2,0,1,150,D,13,D,500,D,,A,,A
20211,04405704,3,0,1,160,D,12,D,2554,D,,A,,A
20211,04405714,8,0,1,800,D,01,D,1200,D,2,D,2,D
20211,04405754,2,0,1,800,D,12,D,600,D,2,D,1,D
20211,04405834,1,0,1,800,D,12,D,600,D,2,D,1,D
20211,04405884,3,0,1,160,D,13,D,100,D,,A,,A
20211,04405884,4,0,1,800,D,01,D,1800,D,3,D,3,D
20211,04405944,9,0,1,800,D,01,D,3000,D,2,D,2,D
20211,04405954,1,0,1,150,D,13,D,20,D,,A,,A
20211,04405954,2,0,1,800,D,01,D,2400,D,1,D,1,D
20211,04405964,15,0,1,800,D,01,D,1800,D,3,D,1,D
20211,04406024,7,0,1,800,D,01,D,2400,D,2,D,1,D
20211,04406034,4,0,1,170,D,12,D,250,D,,A,,A
20211,04406034,5,0,1,800,D,12,D,600,D,2,D,2,D
20211,04406184,1,0,1,170,D,12,D,100,D,,A,,A
20211,04406254,1,0,1,800,D,01,D,1800,D,1,D,2,D
20211,04406264,4,0,1,800,D,02,D,600,D,2,D,1,D
20211,04406264,5,0,1,800,D,02,D,600,D,2,D,1,D
20211,04406324,3,0,1,160,D,12,D,25,D,,A,,A
20211,04406354,8,0,1,800,D,01,D,1200,D,2,D,3,D
20211,04406404,1,0,1,150,D,13,D,225,D,,A,,A
20211,04406404,2,0,1,800,D,12,D,1200,D,2,D,1,D
20211,04406434,1,0,1,130,D,13,D,200,D,,A,,A
20211,04406434,2,0,1,140,D,02,D,200,D,,A,,A
20211,04406434,3,0,1,140,D,02,D,100,D,,A,,A
20211,04406434,4,0,1,140,D,02,D,100,D,,A,,A
20211,04406434,5,0,1,150,D,02,D,200,D,,A,,A
20211,04406434,6,0,1,160,D,12,D,3100,D,,A,,A
20211,04406434,7,0,1,160,D,01,D,2900,D,,A,,A
20211,04406434,8,0,1,160,D,02,D,2900,D,,A,,A
20211,04406434,9,0,2,160,D,12,D,300,D,,A,,A
20211,04406434,10,0,2,150,D,12,D,200,D,,A,,A
20211,04406434,11,0,2,130,D,12,D,200,D,,A,,A
20211,04406434,12,0,2,160,D,12,D,200,D,,A,,A
20211,04406434,13,0,2,160,D,12,D,250,D,,A,,A
20211,04406464,5,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04406474,4,0,1,170,D,13,D,800,D,,A,,A
20211,04406474,5,0,1,800,D,01,D,600,D,2,D,1,D
20211,04406484,5,0,1,160,D,12,D,50,D,,A,,A
20211,04406484,6,0,1,800,D,12,D,600,D,2,D,1,D
20211,04406494,2,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04406534,1,0,1,800,D,02,D,1200,D,2,D,1,D
20211,04406554,1,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04406584,3,0,1,150,D,13,D,50,D,,A,,A
20211,04406584,4,0,1,800,D,01,D,1200,D,1,D,2,D
20211,04406694,1,0,1,800,D,12,D,1200,D,2,D,3,D
20211,04406704,4,0,1,140,D,01,D,100,D,,A,,A
20211,04406704,5,0,1,140,D,02,D,100,D,,A,,A
20211,04406704,6,0,1,160,D,12,D,2000,D,,A,,A
20211,04406754,1,0,1,800,D,12,D,600,D,2,D,1,D
20211,04406764,2,0,1,160,D,12,D,100,D,,A,,A
20211,04406764,3,0,1,800,D,12,D,800,D,2,D,1,D
20211,04406924,10,0,1,170,D,12,D,9,D,,A,,A
20211,04406924,11,0,1,170,D,01,D,31,D,,A,,A
20211,04406924,12,0,1,170,D,02,D,58,D,,A,,A
20211,04406924,13,0,1,160,D,13,D,19,D,,A,,A
20211,04406924,14,0,1,160,D,02,D,130,D,,A,,A
20211,04406924,15,0,1,160,D,01,D,100,D,,A,,A
20211,04406944,3,0,1,800,D,01,D,1135,D,1,D,1,D
20211,04406954,7,0,1,160,D,12,D,755,D,,A,,A
20211,04406954,8,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04406984,2,0,1,160,D,12,D,480,D,,A,,A
20211,04406984,3,0,1,160,D,02,D,290,D,,A,,A
20211,04406984,4,0,1,800,D,01,D,600,D,2,D,1,D
20211,04407004,10,0,1,160,D,02,D,100,D,,A,,A
20211,04407044,2,0,1,150,D,13,D,50,D,,A,,A
20211,04407044,3,0,1,150,D,13,D,200,D,,A,,A
20211,04407044,4,0,1,800,D,12,D,600,D,3,D,1,D
20211,04407044,5,0,1,800,D,12,D,600,D,3,D,1,D
20211,04407064,1,0,1,800,D,12,D,600,D,2,D,2,D
20211,04407084,2,0,1,800,D,01,D,600,D,2,D,3,D
20211,04407154,5,0,1,170,D,12,D,100,D,,A,,A
20211,04407154,6,0,1,800,D,01,D,1200,D,2,D,3,D
20211,04407204,5,0,1,800,D,01,D,2400,D,2,D,3,D
20211,04407264,10,0,1,800,D,01,D,600,D,2,D,1,D
20211,04407264,11,0,1,800,D,01,D,600,D,2,D,1,D
20211,04407264,12,0,1,800,D,01,D,600,D,2,D,2,D
20211,04407264,13,0,1,800,D,01,D,600,D,2,D,2,D
20211,04407294,1,0,1,150,D,13,D,20,D,,A,,A
20211,04407304,3,0,1,800,D,01,D,2400,D,1,D,1,D
20211,04407324,11,0,1,170,D,01,D,3000,D,,A,,A
20211,04407324,12,0,1,130,D,12,D,5000,D,,A,,A
20211,04407324,13,0,1,140,D,13,D,50,D,,A,,A
20211,04407324,14,0,1,150,D,12,D,3000,D,,A,,A
20211,04407324,15,0,1,160,D,12,D,5000,D,,A,,A
20211,04407334,7,0,1,800,D,01,D,600,D,2,D,3,D
20211,04407334,8,0,2,170,D,12,D,6000,D,,A,,A
20211,04407384,3,0,2,160,D,12,D,200,D,,A,,A
20211,04407394,8,0,1,170,D,12,D,700,D,,A,,A
20211,04407394,9,0,1,150,D,13,D,1000,D,,A,,A
20211,04407394,10,0,1,160,D,13,D,1100,D,,A,,A
20211,04407434,4,0,1,150,D,13,D,800,D,,A,,A
20211,04407434,5,0,2,170,D,12,D,500,D,,A,,A
20211,04407434,6,0,2,160,D,12,D,2000,D,,A,,A
20211,04407464,11,0,1,170,D,02,D,30,D,,A,,A
20211,04407464,12,0,1,140,D,02,D,200,D,,A,,A
20211,04407464,13,0,1,150,D,01,D,150,D,,A,,A
20211,04407474,2,0,1,800,D,12,D,600,D,2,D,1,D
20211,04407494,1,0,1,800,D,01,D,600,D,2,D,1,D
20211,04407574,5,0,1,150,D,13,D,25,D,,A,,A
20211,04407664,4,0,1,100,D,12,D,2000,D,,A,,A
20211,04407664,5,0,1,130,D,12,D,25,D,,A,,A
20211,04407664,6,0,1,150,D,01,D,150,D,,A,,A
20211,04407664,7,0,1,150,D,01,D,50,D,,A,,A
20211,04407664,8,0,1,150,D,02,D,150,D,,A,,A
20211,04407664,9,0,1,150,D,02,D,100,D,,A,,A
20211,04407664,10,0,1,150,D,01,D,200,D,,A,,A
20211,04407664,11,0,1,160,D,02,D,25,D,,A,,A
20211,04407664,12,0,1,160,D,12,D,30,D,,A,,A
20211,04407704,1,0,1,800,D,12,D,600,D,3,D,1,D
20211,04407724,11,0,1,150,D,13,D,100,D,,A,,A
20211,04407724,12,0,1,160,D,01,D,150,D,,A,,A
20211,04407754,5,0,1,170,D,12,D,500,D,,A,,A
20211,04407754,6,0,1,170,D,13,D,75,D,,A,,A
20211,04407754,7,0,1,130,D,12,D,250,D,,A,,A
20211,04407754,8,0,1,130,D,12,D,2000,D,,A,,A
20211,04407754,9,0,1,130,D,12,D,200,D,,A,,A
20211,04407754,10,0,1,130,D,12,D,1000,D,,A,,A
20211,04407754,11,0,1,150,D,13,D,1500,D,,A,,A
20211,04407754,12,0,1,160,D,12,D,2500,D,,A,,A
20211,04407814,4,0,1,160,D,12,D,29,D,,A,,A
20211,04407814,5,0,1,160,D,12,D,52,D,,A,,A
20211,04407814,6,0,1,160,D,12,D,100,D,,A,,A
20211,04407814,7,0,1,160,D,12,D,50,D,,A,,A
20211,04407814,8,0,1,160,D,12,D,50,D,,A,,A
20211,04407814,9,0,1,160,D,12,D,50,D,,A,,A
20211,04407814,10,0,1,160,D,01,D,54,D,,A,,A
20211,04407814,11,0,1,160,D,02,D,104,D,,A,,A
20211,04407814,12,0,1,140,D,12,D,300,D,,A,,A
20211,04407814,13,0,1,800,D,01,D,1200,D,2,D,3,D
20211,04407874,2,0,1,800,D,01,D,600,D,1,D,1,D
20211,04407894,5,0,1,170,D,13,D,400,D,,A,,A
20211,04407894,6,0,1,140,D,12,D,10,D,,A,,A
20211,04407894,7,0,1,800,D,01,D,600,D,2,D,1,D
20211,04407904,1,0,1,130,D,13,D,10,D,,A,,A
20211,04407904,2,0,1,800,D,12,D,600,D,,C,,C
20211,04407914,1,0,1,800,D,12,D,600,D,2,D,1,D
20211,04407934,6,0,1,160,D,13,D,100,D,,A,,A
20211,04407954,4,0,1,170,D,12,D,1100,D,,A,,A
20211,04407954,5,0,2,170,D,12,D,1000,D,,A,,A
20211,04408014,2,0,1,800,D,01,D,600,D,2,D,1,D
20211,04408074,7,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04408104,7,0,1,110,D,13,D,400,D,,A,,A
20211,04408104,8,0,1,800,D,02,D,4200,D,2,D,3,D
20211,04408104,9,0,1,800,D,12,D,1800,D,2,D,3,D
20211,04408164,8,0,1,150,D,01,D,170,D,,A,,A
20211,04408164,9,0,1,150,D,12,D,170,D,,A,,A
20211,04408164,10,0,1,150,D,02,D,170,D,,A,,A
20211,04408164,11,0,1,160,D,01,D,85,D,,A,,A
20211,04408164,12,0,1,800,D,01,D,1800,D,3,D,2,D
20211,04408174,4,0,1,150,D,13,D,200,D,,A,,A
20211,04408254,1,0,1,170,D,13,D,7,D,,A,,A
20211,04408254,2,0,1,150,D,13,D,252,D,,A,,A
20211,04408324,1,0,1,800,D,12,D,600,D,1,D,3,D
20211,04408354,1,0,1,150,D,12,D,50,D,,A,,A
20211,04408374,4,0,1,160,D,13,D,100,D,,A,,A
20211,04408374,5,0,1,800,D,01,D,600,D,1,D,3,D
20211,04408374,6,0,1,800,D,01,D,600,D,1,D,3,D
20211,04408414,4,0,1,150,D,13,D,200,D,,A,,A
20211,04408424,3,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04408474,9,0,1,170,D,12,D,345,D,,A,,A
20211,04408474,10,0,1,160,D,12,D,3640,D,,A,,A
20211,04408474,11,0,1,160,D,01,D,2200,D,,A,,A
20211,04408474,12,0,1,160,D,02,D,460,D,,A,,A
20211,04408474,13,0,1,800,D,12,D,2400,D,2,D,1,D
20211,04408514,5,0,1,160,D,01,D,600,D,,A,,A
20211,04408514,6,0,1,160,D,02,D,600,D,,A,,A
20211,04408514,7,0,1,130,D,01,D,250,D,,A,,A
20211,04408514,8,0,1,130,D,02,D,250,D,,A,,A
20211,04408514,9,0,2,160,D,12,D,300,D,,A,,A
20211,04408544,1,0,1,800,D,02,D,600,D,2,D,1,D
20211,04408634,8,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04408694,6,0,1,800,D,12,D,600,D,2,D,1,D
20211,04408694,7,0,1,800,D,01,D,600,D,2,D,1,D
20211,04408694,8,0,1,800,D,01,D,600,D,1,D,1,D
20211,04408744,3,0,1,800,D,01,D,1800,D,2,D,1,D
20211,04408774,20,0,1,170,D,13,D,10,D,,A,,A
20211,04408774,21,0,1,140,D,13,D,25,D,,A,,A
20211,04408774,22,0,1,160,D,13,D,75,D,,A,,A
20211,04408824,10,0,1,800,D,12,D,1200,D,2,D,3,D
20211,04408834,4,0,1,800,D,01,D,1200,D,2,D,3,D
20211,04408884,7,0,1,800,D,12,D,1800,D,2,D,3,D
20211,04408974,7,0,1,800,D,02,D,1200,D,3,D,3,D
20211,04409064,1,0,1,170,D,12,D,1560,D,,A,,A
20211,04409064,2,0,1,170,D,12,D,50,D,,A,,A
20211,04409064,3,0,1,170,D,01,D,10,D,,A,,A
20211,04409064,4,0,1,170,D,02,D,25,D,,A,,A
20211,04409064,5,0,1,160,D,12,D,25,D,,A,,A
20211,04409064,6,0,1,160,D,01,D,20,D,,A,,A
20211,04409064,7,0,1,160,D,02,D,310,D,,A,,A
20211,04409064,8,0,1,160,D,02,D,31,D,,A,,A
20211,04409064,9,0,1,160,D,02,D,30,D,,A,,A
20211,04409064,10,0,1,150,D,13,D,65,D,,A,,A
20211,04409064,11,0,1,800,D,01,D,600,D,2,D,3,D
20211,04409064,12,0,2,170,D,12,D,300,D,,A,,A
20211,04409064,13,0,2,160,D,12,D,20,D,,A,,A
20211,04409064,14,0,2,160,D,12,D,20,D,,A,,A
20211,04409064,15,0,2,160,D,12,D,25,D,,A,,A
20211,04409094,3,0,1,150,D,13,D,825,D,,A,,A
20211,04409094,4,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04409094,5,0,2,170,D,12,D,1000,D,,A,,A
20211,04409214,6,0,1,170,D,12,D,800,D,,A,,A
20211,04409214,7,0,1,170,D,01,D,200,D,,A,,A
20211,04409214,8,0,1,160,D,12,D,100,D,,A,,A
20211,04409214,9,0,1,160,D,13,D,20,D,,A,,A
20211,04409214,10,0,1,160,D,01,D,15,D,,A,,A
20211,04409214,11,0,1,800,D,01,D,600,D,1,D,1,D
20211,04409214,12,0,1,800,D,01,D,600,D,1,D,1,D
20211,04409214,13,0,2,160,D,12,D,20,D,,A,,A
20211,04409254,3,0,1,800,D,01,D,600,D,2,D,1,D
20211,04409374,1,0,1,150,D,13,D,50,D,,A,,A
20211,04409404,5,0,1,800,D,01,D,1105,F,1,D,1,D
20211,04409434,3,0,1,800,D,01,D,1200,D,2,D,2,D
20211,04409434,4,0,2,170,D,12,D,200,D,,A,,A
20211,04409474,6,0,1,800,D,01,D,600,D,1,D,3,D
20211,04409544,2,0,1,800,D,12,D,1200,D,2,D,1,D
20211,04409654,2,0,1,800,D,01,D,600,D,2,D,1,D
20211,04409654,3,0,1,800,D,01,D,600,D,2,D,3,D
20211,04409674,11,0,1,800,D,01,D,2400,D,2,D,1,D
20211,04409684,1,0,1,110,D,13,D,500,D,,A,,A
20211,04409794,3,0,1,170,D,01,D,50,D,,A,,A
20211,04409794,4,0,1,160,D,12,D,3500,D,,A,,A
20211,04409794,5,0,1,160,D,13,D,400,D,,A,,A
20211,04409794,6,0,1,800,D,12,D,1200,D,1,D,3,D
20211,04409844,7,0,1,800,D,01,D,600,D,2,D,1,D
20211,04409924,10,0,1,800,D,12,D,2400,D,2,D,2,D
20211,04409954,3,0,1,800,D,01,D,600,D,2,D,3,D
20211,04409964,9,0,1,170,D,12,D,500,D,,A,,A
20211,04409964,10,0,2,170,D,12,D,50,D,,A,,A
20211,04410054,3,0,1,150,D,12,D,200,D,,A,,A
20211,04410054,4,0,2,160,D,12,D,290,D,,A,,A
20211,04410064,1,0,1,160,D,13,D,40,D,,A,,A
20211,04410064,2,0,1,800,D,01,D,600,D,2,D,3,D
20211,04410094,2,0,1,170,D,12,D,2000,D,,A,,A
20211,04410094,3,0,1,150,D,13,D,1900,D,,A,,A
20211,04410094,4,0,1,800,D,01,D,3600,D,2,D,1,D
20211,04410184,4,0,1,150,D,13,D,150,D,,A,,A
20211,04410184,5,0,1,800,D,01,D,600,D,2,D,1,D
20211,04410214,1,0,1,800,D,12,D,1200,D,1,D,1,D
20211,04410234,6,0,1,150,D,02,D,310,D,,A,,A
20211,04410234,7,0,1,800,D,01,D,600,D,2,D,1,D
20211,04410234,8,0,1,800,D,01,D,600,D,2,D,1,D
20211,04410234,9,0,1,800,D,01,D,600,D,2,D,1,D
20211,04410234,10,0,2,170,D,12,D,20,D,,A,,A
20211,04410264,11,0,1,130,D,13,D,80,D,,A,,A
20211,04410264,12,0,1,150,D,13,D,435,D,,A,,A
20211,04410264,13,0,1,150,D,12,D,3000,D,,A,,A
20211,04410264,14,0,1,160,D,13,D,300,D,,A,,A
20211,04410314,6,0,1,800,D,02,D,4200,D,2,D,1,D
20211,04410314,7,0,1,800,D,02,D,1200,D,2,D,3,D
20211,04410444,3,0,1,150,D,13,D,50,D,,A,,A
20211,04410464,6,0,1,150,D,13,D,20,D,,A,,A
20211,04410464,7,0,1,800,D,01,D,600,D,2,D,2,D
20211,04410484,13,0,1,150,D,13,D,710,D,,A,,A
20211,04410554,4,0,1,800,D,12,D,1800,D,2,D,1,D
20211,04410634,3,0,1,800,D,01,D,2400,D,2,D,1,D
20211,04410644,7,0,1,800,D,01,D,3000,D,2,D,1,D
20211,04410664,6,0,1,170,D,12,D,275,D,,A,,A
20211,04410664,7,0,1,800,D,12,D,2,D,3,D,,C
20211,04410674,2,0,1,160,D,01,D,15,D,,A,,A
20211,04410674,3,0,1,160,D,01,D,25,D,,A,,A
20211,04410674,4,0,1,160,D,01,D,50,D,,A,,A
20211,04410674,5,0,1,160,D,01,D,50,D,,A,,A
20211,04410674,6,0,1,800,D,12,D,2400,D,1,D,1,D
20211,04410694,4,0,1,800,D,01,D,1200,D,2,D,3,D
20211,04410694,5,0,2,160,D,12,D,100,D,,A,,A
20211,04410704,2,0,1,800,D,01,D,600,D,2,D,1,D
20211,04410764,6,0,1,170,D,13,D,350,D,,A,,A
20211,04410774,4,0,1,160,D,12,D,100,D,,A,,A
20211,04410774,5,0,1,800,D,12,D,600,D,,C,1,D
20211,04410774,6,0,1,800,D,12,D,600,D,,C,1,D
20211,04410904,1,0,2,160,D,12,D,5,D,,A,,A
20211,04410914,5,0,1,800,D,01,D,1800,D,1,D,2,D
20211,04410944,4,0,1,170,D,12,D,600,D,,A,,A
20211,04410944,5,0,1,170,D,12,D,100,D,,A,,A
20211,04410944,6,0,1,800,D,01,D,1200,D,1,D,1,D
20211,04410964,1,0,1,160,D,02,D,100,D,,A,,A
20211,04410964,2,0,1,160,D,12,D,50,D,,A,,A
20211,04410964,3,0,1,160,D,12,D,100,D,,A,,A
20211,04410964,4,0,1,160,D,12,D,100,D,,A,,A
20211,04411014,3,0,1,800,D,12,D,1105,F,2,D,1,D
20211,04411114,2,0,1,170,D,12,D,40,D,,A,,A
20211,04411114,3,0,1,800,D,01,D,1800,D,2,D,1,D
20211,04411164,1,0,1,160,D,12,D,1100,D,,A,,A
20211,04411174,6,0,1,110,D,13,D,200,D,,A,,A
20211,04411174,7,0,2,170,D,12,D,150,D,,A,,A
20211,04411244,1,0,1,170,D,12,D,150,D,,A,,A
20211,04411244,2,0,1,800,D,01,D,1200,D,1,D,3,D
20211,04411274,4,0,1,170,D,13,D,400,D,,A,,A
20211,04411304,7,0,1,170,D,01,D,75,D,,A,,A
20211,04411304,8,0,1,800,D,12,D,1200,D,2,D,1,D
20211,04411304,9,0,2,170,D,12,D,50,D,,A,,A
20211,04411304,10,0,2,170,D,12,D,100,D,,A,,A
20211,04411374,1,0,1,170,D,12,D,100,D,,A,,A
20211,04411374,2,0,1,160,D,02,D,25,D,,A,,A
20211,04411414,4,0,1,170,D,01,D,500,D,,A,,A
20211,04411414,5,0,1,800,D,01,D,3000,D,2,D,2,D
20211,04411454,24,0,1,130,D,02,D,500,D,,A,,A
20211,04411454,25,0,1,160,D,02,D,600,D,,A,,A
20211,04411454,26,0,1,160,D,02,D,240,D,,A,,A
20211,04411454,27,0,1,160,D,02,D,160,D,,A,,A
20211,04411454,28,0,1,160,D,01,D,35,D,,A,,A
20211,04411454,29,0,1,160,D,02,D,100,D,,A,,A
20211,04411454,30,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04411474,6,0,1,170,D,13,D,200,D,,A,,A
20211,04411474,7,0,1,110,D,13,D,125,D,,A,,A
20211,04411474,8,0,1,800,D,01,D,3000,D,2,D,2,D
20211,04411474,9,0,2,170,D,12,D,500,D,,A,,A
20211,04411654,8,0,1,150,D,01,D,800,D,,A,,A
20211,04411654,9,0,1,150,D,12,D,2500,D,,A,,A
20211,04411654,10,0,1,150,D,02,D,1000,D,,A,,A
20211,04411654,11,0,1,800,D,12,D,600,D,2,D,1,D
20211,04411674,5,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04411694,5,0,1,160,D,13,D,40,D,,A,,A
20211,04411694,6,0,1,800,D,12,D,600,D,2,D,1,D
20211,04411784,4,0,1,800,D,12,D,1800,D,2,D,1,D
20211,04411824,2,0,1,150,D,13,D,40,D,,A,,A
20211,04411834,5,0,1,170,D,13,D,20,D,,A,,A
20211,04411834,6,0,1,170,D,12,D,250,D,,A,,A
20211,04411834,7,0,1,800,D,12,D,1800,D,2,D,1,D
20211,04411834,8,0,2,160,D,12,D,250,D,,A,,A
20211,04411854,1,0,1,160,D,13,D,5,D,,A,,A
20211,04411854,2,0,1,800,D,01,D,600,D,2,D,2,D
20211,04411854,3,0,1,800,D,01,D,600,D,2,D,2,D
20211,04411874,2,0,1,800,D,01,D,600,D,2,D,3,D
20211,04411874,3,0,1,800,D,01,D,600,D,2,D,3,D
20211,04411894,3,0,1,800,D,12,D,1200,D,2,D,1,D
20211,04411894,4,0,2,160,D,12,D,50,D,,A,,A
20211,04411894,5,0,2,160,D,12,D,200,D,,A,,A
20211,04411924,1,0,1,800,D,01,D,1105,F,2,D,,C
20211,04411944,8,0,1,170,D,12,D,200,D,,A,,A
20211,04411944,9,0,1,800,D,12,D,1200,D,2,D,2,D
20211,04411984,2,0,1,800,D,01,D,600,D,2,D,3,D
20211,04412044,1,0,1,150,D,13,D,150,D,,A,,A
20211,04412114,11,0,1,170,D,12,D,500,D,,A,,A
20211,04412114,12,0,1,150,D,12,D,2500,D,,A,,A
20211,04412114,13,0,1,150,D,01,D,1000,D,,A,,A
20211,04412114,14,0,1,150,D,02,D,1000,D,,A,,A
20211,04412114,15,0,2,160,D,12,D,35,D,,A,,A
20211,04412194,8,0,1,800,D,01,D,3600,D,2,D,3,D
20211,04412204,2,0,1,800,D,12,D,600,D,1,D,2,D
20211,04412274,6,0,1,800,D,01,D,1200,D,2,D,1,D
20211,04412304,8,0,1,170,D,02,D,20,D,,A,,A
20211,04412304,9,0,1,160,D,02,D,100,D,,A,,A
20211,04412304,10,0,1,800,D,01,D,1800,D,2,D,1,D
20211,04412324,5,0,1,150,D,13,D,150,D,,A,,A
20211,04412394,5,0,1,170,D,02,D,100,D,,A,,A
20211,04412394,6,0,1,160,D,13,D,100,D,,A,,A
20211,04412394,7,0,2,160,D,12,D,400,D,,A,,A
20211,04412394,800,0,1,140,D,12,D,400,D,,A,,A
20211,04412414,4,0,1,100,D,02,D,50,D,,A,,A
20211,04412484,3,0,1,110,D,13,D,750,D,,A,,A
20211,04412514,3,0,1,170,D,02,D,50,D,,A,,A
20211,04412514,4,0,1,160,D,13,D,5,D,,A,,A
20211,04412524,2,0,1,800,D,01,D,1200,D,1,D,1,D
20211,04412534,4,0,1,170,D,01,D,1000,D,,A,,A
20211,04412534,5,0,1,160,D,12,D,400,D,,A,,A
20211,04412534,6,0,1,160,D,12,D,150,D,,A,,A
20211,04412704,3,0,1,150,D,12,D,300,D,,A,,A
20211,04412704,4,0,1,150,D,01,D,200,D,,A,,A
20211,04412704,5,0,1,150,D,02,D,200,D,,A,,A
20211,04412774,6,0,1,170,D,02,D,20,D,,A,,A
20211,04412774,7,0,1,800,D,01,D,2400,D,2,D,1,D
20211,04412784,1,0,1,800,D,01,D,1001,F,1,D,1,D
20211,04412794,3,0,1,160,D,12,D,1000,D,,A,,A
20211,04412804,4,0,1,170,D,12,D,600,D,,A,,A
20211,04412804,5,0,1,150,D,13,D,260,D,,A,,A
20211,04412874,1,0,1,110,D,13,D,690,D,,A,,A
20211,04412874,2,0,1,800,D,01,D,600,D,1,D,1,D
20211,04412974,3,0,1,800,D,01,D,600,D,2,D,1,D
20211,04413034,1,0,1,150,D,13,D,100,D,,A,,A
20211,04413034,2,0,1,800,D,12,D,2400,D,2,D,1,D
20211,04413044,2,0,1,800,D,01,D,2400,D,2,D,1,D
20211,04413084,3,0,1,170,D,12,D,100,D,,A,,A
20211,04413084,4,0,1,800,D,01,D,600,D,1,D,3,D
20211,04413084,5,0,1,800,D,01,D,600,D,2,D,3,D
20211,04413094,4,0,1,170,D,12,D,400,D,,A,,A
20211,04413094,5,0,1,800,D,01,D,600,D,3,D,,C
20211,04413194,8,0,1,800,D,12,D,1200,D,2,D,1,D
20211,04413244,1,0,1,170,D,12,D,500,D,,A,,A
20211,04413244,2,0,1,800,D,01,D,1200,D,2,D,3,D
20211,04413284,1,0,1,800,D,12,D,1200,D,1,D,1,D
20211,04413404,5,0,1,160,D,02,D,25,D,,A,,A
20211,04413494,7,0,1,160,D,12,D,100,D,,A,,A
20211,04413494,8,0,1,160,D,12,D,50,D,,A,,A
20211,04413494,9,0,1,160,D,12,D,500,D,,A,,A
20211,04413494,10,0,2,160,D,12,D,100,D,,A,,A
20211,04413504,8,0,1,800,D,01,D,600,D,2,D,1,D
20211,04413504,9,0,1,800,D,01,D,600,D,2,D,1,D
20211,04413574,3,0,1,170,D,13,D,2000,D,,A,,A
20211,04413574,4,0,1,160,D,12,D,1000,D,,A,,A
20211,04413574,5,0,1,170,D,12,D,5000,D,,A,,A
20211,04413574,6,0,1,800,D,12,D,600,D,2,D,3,D
20211,04413624,2,0,1,800,D,01,D,1800,D,2,D,3,D
