QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPFLUDX,VOPF_UDX,VOPPARKX,VOPP_RKX,VOPTOWX,VOPTOWX_,VOPDOCKX,VOPD_CKX,VOPPLCYX,VOPP_CYX,TANKGASX,TANK_ASX,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,VOPCLUBX,VOPC_UBX,VOPTOLLX,VOPT_LLX,VOPOILX,VOPOILX_,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX
20211,04577032,38,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577053,41,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577132,27,0,1,,A,,A,,A,,A,,A,,A,1080,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577142,48,0,1,,A,15,D,,A,,A,,A,,A,1380,D,,A,65,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577152,12,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577172,33,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577182,19,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,16,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577192,70,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577212,28,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577222,16,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577232,27,0,1,,A,180,D,,A,,A,,A,,A,2250,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577252,34,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577262,27,0,1,,A,20,D,,A,,A,,A,,A,,A,,A,65,D,,A,,A,398,T,,A,133,T,,A,1,D,,2,D,1,133,D,,,A,A,A,T
20211,04577292,42,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577332,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577452,25,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,80,F,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577482,22,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,60,D,15,F,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577492,12,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577502,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577542,48,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577562,28,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577602,34,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577612,33,0,1,,A,,A,,A,,A,,A,,A,240,D,360,D,,A,14,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577622,80,0,1,,A,,A,,A,,A,,A,,A,636,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577652,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577672,24,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,30,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04577692,37,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,103,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577712,43,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577772,11,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,40,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577782,46,0,1,,A,,A,,A,,A,,A,,A,219,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577822,30,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577832,12,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577852,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577862,16,0,1,,A,75,D,,A,,A,,A,,A,510,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577872,22,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04577882,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577932,22,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577942,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577952,21,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577972,23,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577982,26,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04577992,18,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,36,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578012,50,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578022,41,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578063,24,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578092,41,0,1,,A,,A,,A,,A,,A,,A,840,D,,A,200,D,40,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578112,14,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578162,21,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578172,28,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,2,,A,D,A,A
20211,04578202,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578232,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578254,36,0,1,,A,160,D,,A,,A,,A,,A,1008,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578272,31,0,1,,A,,A,,A,,A,,A,,A,1440,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578354,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578362,50,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578502,29,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578552,13,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578602,42,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578612,85,0,1,,A,,A,,A,5132,D,,A,,A,261,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578622,41,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578642,29,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578652,16,0,1,,A,150,D,,A,,A,,A,,A,120,D,,A,55,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578692,30,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,3,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578772,21,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578802,20,0,1,20,D,,A,,A,,A,,A,,A,120,D,,A,,A,,A,20,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578812,34,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578832,30,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,165,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578842,34,0,1,,A,,A,,A,,A,1800,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04578872,48,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579012,54,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,120,D,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579022,21,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579062,17,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579072,24,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579162,17,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579172,4,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579192,17,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04579212,20,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579222,42,0,1,12,D,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579272,53,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579282,17,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579292,20,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579332,37,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579342,31,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579362,29,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579382,49,0,1,,A,21,D,,A,,A,,A,,A,1020,D,,A,119,D,8,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579402,14,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579412,13,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579432,55,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579442,17,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579452,15,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04579482,21,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04579522,28,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04609811,20,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,121,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04609821,12,0,1,,A,,A,,A,,A,,A,,A,1440,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04609851,32,0,1,,A,,A,,A,,A,,A,,A,660,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04609871,26,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,45,D,40,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04609932,16,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04609951,23,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04609981,41,0,1,,A,,A,,A,,A,2000,D,,A,360,D,,A,50,D,,A,40,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610011,15,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610021,18,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610031,44,0,1,45,D,,A,,A,,A,,A,,A,450,D,,A,,A,5,D,25,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610041,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610061,18,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610211,25,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610241,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610291,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610311,25,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,30,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610321,55,0,1,,A,,A,,A,,A,,A,,A,402,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610331,13,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610364,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610381,22,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610391,13,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610401,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610421,20,0,1,,A,,A,,A,,A,,A,,A,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610431,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610441,27,0,1,,A,15,D,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610461,29,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610471,53,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610511,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610581,22,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610631,30,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A,2,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610651,20,0,1,,A,,A,,A,,A,,A,,A,66,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610661,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610691,16,0,1,40,D,,A,,A,,A,,A,,A,300,D,,A,,A,,A,10,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610701,54,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,50,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610711,13,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610731,28,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610741,17,0,1,,A,94,D,,A,,A,,A,,A,96,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610801,19,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610841,20,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610851,27,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610861,24,0,1,,A,,A,,A,,A,,A,,A,339,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610951,39,0,1,53,F,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04610961,19,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04611031,20,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611071,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611083,24,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,24,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611121,44,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,110,D,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20211,04611131,32,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,30,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611141,12,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,75,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611151,31,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611161,50,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,125,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611171,29,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611191,39,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611341,28,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611351,51,0,1,100,D,,A,,A,,A,,A,,A,1200,D,1050,D,,A,,A,50,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611371,10,0,1,,A,,A,,A,,A,,A,,A,177,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611391,49,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,130,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611411,21,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611441,16,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611461,18,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611484,21,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611541,25,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,60,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611671,48,0,1,,A,,A,480,D,,A,,A,,A,300,D,,A,,A,,A,50,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611691,26,0,1,,A,10,D,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611701,12,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611711,20,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611731,12,0,1,,A,,A,,A,,A,,A,,A,0,D,600,D,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611791,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611831,42,0,1,8,D,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611851,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611861,19,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,20,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611901,40,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611931,31,0,1,,A,,A,,A,,A,,A,,A,39,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611971,43,0,1,,A,,A,,A,,A,,A,,A,255,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20211,04611981,27,0,1,,A,300,D,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
