QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20203,04317323,7,0,1,200,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04317364,2,0,1,130,D,06,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04318033,18,0,1,200,D,04,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04318033,19,0,1,200,D,05,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04318033,20,0,1,200,D,06,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04318113,6,0,1,190,D,05,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319503,4,0,2,190,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319543,14,0,1,190,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319983,4,0,1,190,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319983,5,0,1,190,D,05,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319983,6,0,1,190,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319983,7,0,2,190,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04319993,9,0,1,220,D,05,D,93,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320033,10,0,1,200,D,04,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320183,3,0,2,190,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320183,4,0,2,200,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320473,5,0,1,200,D,04,D,371,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320843,14,0,1,110,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320843,15,0,1,110,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320843,16,0,1,110,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320843,170,0,1,220,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320843,171,0,1,220,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320843,172,0,1,220,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320923,13,0,1,130,D,05,D,495,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04320923,14,0,1,130,D,07,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04321083,13,0,1,130,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04321943,6,0,1,130,D,06,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04321973,13,0,1,190,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322033,13,0,1,190,D,07,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322073,7,0,1,190,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322093,17,0,1,190,D,06,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322093,18,0,1,130,D,06,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322253,5,0,1,130,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322343,14,0,1,130,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322503,9,0,2,190,D,05,D,531,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322753,14,0,1,190,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322753,15,0,1,190,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322753,16,0,2,190,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322773,4,0,1,190,D,05,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322843,12,0,1,190,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322873,21,0,1,190,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322873,22,0,1,190,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322873,23,0,1,190,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322893,9,0,2,200,D,05,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322953,13,0,1,220,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322953,14,0,1,190,D,05,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04322953,15,0,1,190,D,07,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04323423,9,0,1,220,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04323443,5,0,1,200,D,05,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04323693,3,0,1,110,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04323703,8,0,1,190,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04323863,5,0,1,190,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04323913,21,0,1,190,D,05,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04324013,9,0,1,190,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04324193,4,0,1,110,D,06,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04324353,2,0,2,130,D,05,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04324983,43,0,1,200,D,05,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04324983,44,0,2,200,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325013,7,0,1,190,D,06,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325103,3,0,1,190,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325533,4,0,2,190,D,05,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325563,14,0,1,190,D,06,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325563,15,0,1,190,D,07,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325563,16,0,1,190,D,07,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325793,5,0,1,190,D,07,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325793,6,0,1,190,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325793,7,0,1,130,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325913,5,0,1,100,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04325993,12,0,1,200,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326123,3,0,1,190,D,05,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326153,14,0,1,140,D,06,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326153,15,0,1,140,D,07,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326283,13,0,1,190,D,06,D,241,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326423,9,0,1,190,D,05,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326573,6,0,1,190,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326603,7,0,1,190,D,06,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04326953,556,0,1,190,D,07,D,2091,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327063,15,0,1,100,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327353,14,0,1,130,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327363,9,0,2,100,D,05,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327543,15,0,1,190,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327763,1,0,1,130,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,13,0,1,200,D,06,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,14,0,1,200,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,15,0,1,190,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,16,0,1,110,D,06,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,17,0,1,110,D,07,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,18,0,2,190,D,05,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,19,0,2,200,D,05,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327883,20,0,2,110,D,05,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04327903,5,0,1,110,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04328343,10,0,1,190,D,07,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04328513,6,0,1,190,D,06,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04328963,15,0,1,190,D,06,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04328963,16,0,2,190,D,05,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04328973,11,0,1,190,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329063,10,0,1,190,D,05,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329063,11,0,1,190,D,06,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329063,12,0,1,190,D,07,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329143,12,0,1,190,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329473,19,0,1,190,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329473,20,0,1,190,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329473,21,0,1,200,D,07,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329473,22,0,2,190,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329513,2,0,1,110,D,07,D,316,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329743,10,0,1,200,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04329953,7,0,1,190,D,06,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330023,15,0,1,200,D,07,D,386,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330023,16,0,1,190,D,07,D,316,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330023,17,0,1,220,D,06,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330173,6,0,1,200,D,06,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,8,0,1,110,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,9,0,1,110,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,10,0,1,110,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,11,0,1,110,D,05,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,12,0,1,110,D,06,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,13,0,1,110,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,14,0,1,110,D,05,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,15,0,1,110,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330303,16,0,1,110,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330833,3,0,1,110,D,05,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330833,4,0,1,210,D,07,D,,H,150,D,160,D,,A,,A,,A,,A,,A,,A,,A
20203,04330833,4,1,1,150,D,07,D,309,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330874,10,0,1,110,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04330874,11,0,2,190,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04331033,6,0,1,200,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04331103,3,0,1,190,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04331103,4,0,1,190,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04331103,5,0,1,190,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04331333,9,0,2,130,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04341903,6,0,1,200,D,08,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04341903,7,0,1,190,D,07,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04341923,6,0,1,190,D,07,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04341923,7,0,1,190,D,08,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04341923,8,0,2,190,D,06,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04342803,1,0,1,200,D,06,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343133,3,0,1,200,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343233,2,0,1,130,D,08,D,212,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343243,6,0,1,190,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343423,3,0,1,190,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343443,6,0,1,190,D,07,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343463,6,0,2,210,D,06,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20203,04343463,6,1,2,190,D,06,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343463,6,2,2,200,D,06,D,81,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343483,3,0,2,110,D,06,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343583,5,0,2,190,D,06,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343833,5,0,1,130,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04343913,7,0,1,200,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344253,8,0,1,190,D,08,D,127,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,558,0,1,210,D,06,D,,H,100,D,110,D,200,D,,A,,A,,A,,A,,A,,A
20203,04344423,558,1,1,100,D,06,D,229,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,558,2,1,110,D,06,D,95,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,558,3,1,200,D,06,D,126,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,559,0,1,210,D,07,D,,H,100,D,110,D,200,D,,A,,A,,A,,A,,A,,A
20203,04344423,559,1,1,100,D,07,D,229,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,559,2,1,110,D,07,D,95,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,559,3,1,200,D,07,D,126,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,560,0,1,210,D,08,D,,H,100,D,110,D,200,D,,A,,A,,A,,A,,A,,A
20203,04344423,560,1,1,100,D,08,D,231,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,560,2,1,110,D,08,D,95,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344423,560,3,1,200,D,08,D,124,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344543,8,0,1,110,D,08,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344763,12,0,1,190,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344793,3,0,1,130,D,06,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344933,11,0,1,190,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04344933,12,0,1,190,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345103,1,0,1,190,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345103,2,0,2,190,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345163,6,0,1,190,D,06,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345163,7,0,1,190,D,07,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345163,8,0,1,190,D,08,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345753,11,0,1,200,D,07,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345843,9,0,1,220,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345843,10,0,1,220,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345843,11,0,1,220,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04345853,5,0,1,190,D,07,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346313,14,0,1,110,D,07,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346373,10,0,1,190,D,06,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346373,11,0,1,190,D,07,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346373,12,0,1,190,D,08,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346383,7,0,1,190,D,06,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346563,5,0,1,130,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346763,8,0,1,190,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346803,8,0,1,190,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346823,14,0,1,190,D,07,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346823,15,0,1,190,D,08,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04346823,16,0,2,190,D,06,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04347373,2,0,1,190,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348293,14,0,1,190,D,06,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348293,15,0,1,110,D,08,D,629,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348293,16,0,1,100,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348833,5,0,1,130,D,06,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348833,105,0,1,130,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348833,106,0,1,130,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04348903,13,0,1,190,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349093,10,0,1,200,D,06,D,368,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349163,2,0,1,130,D,07,D,248,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349283,5,0,1,220,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349283,6,0,1,220,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349283,7,0,1,220,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349283,8,0,2,220,D,06,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349293,2,0,1,200,D,08,D,367,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349983,5,0,1,220,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349983,6,0,1,220,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04349983,7,0,1,220,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350063,9,0,1,210,D,06,D,,H,110,D,120,D,100,D,,A,,A,,A,,A,,A,,A
20203,04350063,9,1,1,110,D,06,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350063,9,2,1,120,D,06,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350063,9,3,1,100,D,06,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350063,10,0,1,210,D,06,D,,H,100,D,120,D,110,D,,A,,A,,A,,A,,A,,A
20203,04350063,10,1,1,100,D,06,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350063,10,2,1,120,D,06,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350063,10,3,1,110,D,06,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350123,7,0,1,200,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350123,8,0,1,200,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350123,9,0,2,200,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350173,20,0,1,190,D,07,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350333,2,0,1,190,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350333,3,0,1,190,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350333,4,0,1,190,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350413,3,0,1,220,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350413,4,0,1,110,D,06,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350583,4,0,1,220,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04350803,8,0,1,190,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351083,4,0,1,190,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351083,5,0,1,190,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351083,6,0,1,190,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351293,16,0,2,190,D,06,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351493,6,0,2,200,D,06,D,302,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351653,4,0,1,220,D,07,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351653,5,0,1,130,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351653,6,0,1,130,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351653,7,0,1,130,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351653,8,0,1,190,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351803,15,0,1,110,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04351883,5,0,2,100,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04378443,7,0,1,190,D,06,D,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04378872,6,0,1,110,D,04,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04378872,7,0,1,110,D,05,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04378872,8,0,1,110,D,06,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04379092,5,0,2,220,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04379362,6,0,1,190,D,04,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04379372,13,0,1,190,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04379382,7,0,1,190,D,04,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04379822,14,0,2,130,D,04,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380162,23,0,1,190,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380272,5,0,1,200,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380272,6,0,1,200,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380272,7,0,1,200,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380552,21,0,1,190,D,05,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380552,22,0,1,130,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380602,9,0,2,220,D,04,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04380602,10,0,2,140,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381062,6,0,1,110,D,05,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381482,2,0,1,110,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381652,6,0,1,110,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381652,7,0,1,110,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381652,8,0,1,110,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381762,8,0,1,115,D,04,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20203,04381762,8,1,1,110,D,04,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381762,8,2,1,100,D,04,D,98,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04381932,5,0,1,190,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04382422,21,0,1,130,D,04,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04382422,22,0,1,130,D,05,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
