QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20203,04472251,38,2,1,110,D,1,D,06,D,213,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,39,0,1,420,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,40,0,1,420,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,41,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,42,0,1,330,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,43,0,1,330,D,1,D,06,D,1034,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,44,0,1,620,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,45,0,1,620,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472251,46,0,1,620,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472261,4,0,1,620,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472301,9,0,1,330,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472301,10,0,1,330,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472301,11,0,1,330,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472301,660,0,1,330,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472301,670,0,1,330,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472411,16,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472411,17,0,1,510,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472461,11,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472481,20,0,1,620,D,1,D,06,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472481,21,0,1,620,D,1,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472481,22,0,1,655,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20203,04472521,23,0,1,200,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472521,24,0,1,200,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472521,25,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04472671,24,0,1,410,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04472671,25,0,1,410,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04472671,26,0,1,410,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503051,12,0,1,120,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503051,13,0,1,200,D,1,D,08,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503081,10,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503141,13,0,1,420,D,1,D,08,D,1680,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503141,14,0,1,330,D,1,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,17,0,1,200,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,18,0,1,420,D,1,D,07,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,19,0,1,420,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,20,0,1,330,D,1,D,08,D,9868,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,21,0,1,620,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,22,0,1,620,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503231,23,0,1,620,D,1,D,08,D,238,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503251,15,0,1,410,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503261,9,0,1,620,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503271,9,0,1,420,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503271,10,0,1,420,D,1,D,08,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503271,11,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503301,13,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503361,13,0,1,410,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503361,14,0,1,410,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503361,15,0,1,410,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503361,16,0,1,655,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20203,04503361,17,0,1,655,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20203,04503361,18,0,1,655,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20203,04503381,11,0,1,110,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503381,12,0,1,620,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503441,23,0,1,420,D,1,D,08,D,183,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503441,24,0,1,510,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503441,25,0,1,620,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503481,12,0,1,420,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503511,7,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503521,8,0,1,120,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503521,9,0,1,900,D,1,D,08,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503521,9,1,1,510,D,1,D,08,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503521,9,2,1,420,D,1,D,08,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503521,10,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503551,5,0,1,620,D,1,D,13,D,73,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503621,11,0,1,120,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503621,12,0,1,410,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503691,7,0,1,420,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503691,8,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503691,9,0,1,620,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503691,10,0,1,620,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503701,14,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503721,7,0,1,410,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04503741,12,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503741,13,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503842,12,0,1,420,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503842,13,0,1,420,D,1,D,07,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503842,14,0,1,420,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503842,15,0,1,620,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503842,16,0,1,620,D,1,D,07,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503842,17,0,1,620,D,1,D,08,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503871,11,0,1,130,D,1,D,06,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503871,11,1,1,110,D,1,D,06,D,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503871,11,2,1,120,D,1,D,06,D,148,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503871,12,0,1,200,D,1,D,07,D,435,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503871,13,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503881,9,0,1,620,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503901,7,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503921,12,0,1,420,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503981,13,0,1,130,D,1,D,08,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503981,13,1,1,110,D,1,D,08,D,111,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04503981,13,2,1,120,D,1,D,08,D,389,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504101,20,0,1,120,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504161,25,0,1,420,D,1,D,08,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504191,20,0,1,110,D,1,D,06,D,266,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504191,21,0,1,200,D,1,D,08,D,398,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504281,15,0,1,200,D,1,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504281,16,0,1,420,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504281,17,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504281,18,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504281,19,0,1,620,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504281,20,0,1,620,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504341,12,0,1,200,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504381,5,0,1,620,D,1,D,13,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504391,17,0,1,200,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504501,18,0,1,200,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504501,19,0,1,410,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04504501,20,0,1,410,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04504501,21,0,1,420,D,1,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504501,22,0,1,420,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504501,23,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504531,12,0,1,110,D,1,D,06,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504541,22,0,1,120,D,1,D,08,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504541,23,0,1,200,D,1,D,07,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504541,24,0,1,620,D,1,D,08,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504551,23,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504561,13,0,1,200,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504561,14,0,1,620,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504671,3,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504701,16,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504714,6,0,1,620,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504841,10,0,1,900,D,1,D,07,D,,H,420,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504841,10,1,1,420,D,1,D,07,D,117,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504841,10,2,1,200,D,1,D,07,D,383,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504891,14,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504891,15,0,1,410,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04504891,16,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04504961,8,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505084,12,0,1,110,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505084,13,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505161,11,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505211,10,0,1,620,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505251,22,0,1,200,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505251,23,0,1,620,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505261,11,0,1,110,D,1,D,08,D,3672,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505261,12,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505321,14,0,1,330,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505331,9,0,1,620,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505371,13,0,1,420,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505401,20,0,1,110,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505401,21,0,1,120,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505401,22,0,1,200,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505401,23,0,1,420,D,1,D,06,D,1680,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505401,24,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505441,11,0,1,420,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505441,12,0,1,420,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505441,13,0,1,420,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505451,11,0,1,200,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505451,12,0,1,420,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505451,13,0,1,510,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505451,14,0,1,510,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505461,21,0,1,420,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505461,22,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505461,23,0,1,635,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20203,04505551,18,0,1,200,D,1,D,07,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505551,19,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505571,19,0,1,200,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505571,20,0,1,200,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505611,11,0,1,200,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505611,12,0,1,200,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505611,13,0,1,200,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505621,5,0,1,900,D,1,D,07,D,,H,110,D,200,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505621,5,1,1,110,D,1,D,07,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505621,5,2,1,200,D,1,D,07,D,61,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505621,5,3,1,420,D,1,D,07,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505661,12,0,1,420,D,1,D,07,D,188,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505691,19,0,1,200,D,1,D,07,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505691,20,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505701,16,0,1,200,D,1,D,08,D,301,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505701,17,0,1,120,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505701,18,0,1,620,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505701,19,0,1,620,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505701,20,0,1,620,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505711,8,0,1,410,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04505891,7,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505891,8,0,1,620,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505901,7,0,1,620,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505941,6,0,1,330,D,1,D,06,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505981,17,0,1,110,D,1,D,07,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04505981,18,0,1,120,D,1,D,07,D,234,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506031,12,0,1,420,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506061,17,0,1,200,D,1,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506061,18,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,24,0,1,130,D,1,D,08,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,24,1,1,110,D,1,D,08,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,24,2,1,120,D,1,D,08,D,394,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,25,0,1,120,D,1,D,08,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,26,0,1,200,D,1,D,08,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,27,0,1,330,D,1,D,08,D,2031,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506081,28,0,1,410,D,1,D,06,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506081,29,0,1,420,D,1,D,08,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506101,14,0,1,200,D,1,D,08,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506101,15,0,1,620,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506231,13,0,1,110,D,1,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506231,14,0,1,620,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506231,15,0,1,620,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506321,14,0,1,200,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506321,15,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506331,13,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506331,14,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506331,15,0,1,510,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506381,19,0,1,900,D,1,D,06,D,,H,510,D,420,D,330,D,620,D,900,D,410,D,,A,,A,,A,,A,1,D
20203,04506381,19,1,1,120,D,1,D,06,D,84,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506381,19,2,1,330,D,1,D,06,D,86,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506381,19,3,1,410,D,1,D,06,D,62,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506381,19,4,1,420,D,1,D,06,D,21,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506381,19,5,1,510,D,1,D,06,D,32,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506381,19,6,1,620,D,1,D,06,D,15,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506411,11,0,1,620,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506461,11,0,1,200,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506461,12,0,1,620,D,1,D,13,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506481,14,0,1,620,D,1,D,07,D,73,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,13,0,1,330,D,1,D,06,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,14,0,1,410,D,1,D,07,D,1951,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20203,04506511,15,0,1,420,D,1,D,06,D,1680,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,16,0,1,420,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,17,0,1,420,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,18,0,1,510,D,1,D,06,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,19,0,1,510,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,20,0,1,510,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04506511,21,0,1,620,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
