QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISCDE9_
20211,04562582,35,0,1,230,D,12,D,1,D,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562602,20,0,2,330,D,11,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562602,21,0,2,330,D,11,D,2,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562622,18,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562632,9,0,1,100,D,11,D,2,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562682,13,0,1,250,D,01,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562682,14,0,1,240,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562702,23,0,1,240,D,11,D,2,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562822,21,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562882,5,0,1,240,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562932,9,0,1,160,D,01,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563052,18,0,1,180,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563052,19,0,1,400,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563072,11,0,1,240,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563302,16,0,1,140,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563302,17,0,1,460,D,12,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563372,23,0,1,400,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563442,26,0,1,380,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563442,27,0,1,370,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563442,28,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563512,18,0,1,140,D,11,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563512,19,0,2,140,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563612,15,0,1,380,D,13,D,1,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563762,23,0,1,240,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,31,0,1,140,D,01,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,32,0,1,230,D,01,D,1,D,416,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,33,0,1,330,D,12,D,2,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,34,0,1,265,D,11,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A
20211,04563812,34,1,1,240,D,11,D,1,D,61,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,34,2,1,260,D,11,D,1,D,222,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,35,0,1,265,D,12,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A
20211,04563812,35,1,1,240,D,12,D,1,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,35,2,1,260,D,12,D,1,D,115,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,36,0,1,265,D,01,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A
20211,04563812,36,1,1,240,D,01,D,1,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,36,2,1,260,D,01,D,1,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563812,37,0,1,130,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563852,14,0,1,260,D,01,D,1,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563852,15,0,2,260,D,11,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563872,12,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563892,20,0,1,230,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563892,21,0,1,140,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563892,22,0,1,260,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563912,41,0,1,180,D,13,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563912,42,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563912,43,0,1,140,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563912,44,0,1,260,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563912,45,0,1,260,D,13,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563912,46,0,1,240,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563952,28,0,1,390,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563952,29,0,1,330,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564042,9,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564092,12,0,1,265,D,12,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A
20211,04564092,12,1,1,240,D,12,D,1,D,120,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564092,12,2,1,260,D,12,D,1,D,480,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564092,13,0,2,150,D,11,D,1,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564092,14,0,2,240,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564172,9,0,1,390,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564232,17,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564262,14,0,1,390,D,01,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564432,2,0,1,100,D,11,D,1,D,2449,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564482,17,0,1,360,D,01,D,1,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564512,16,0,1,370,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564512,17,0,1,260,D,12,D,1,D,423,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564532,10,0,1,370,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564572,12,0,1,330,D,12,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564572,13,0,1,240,D,12,D,1,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564572,14,0,2,240,D,11,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564642,21,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564662,7,0,1,260,D,11,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564672,15,0,1,140,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564672,16,0,1,180,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564672,17,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564672,18,0,2,260,D,11,D,1,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564722,9,0,1,250,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564732,10,0,1,225,D,13,D,1,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564732,11,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564752,15,0,1,380,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564752,16,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564764,33,0,2,230,D,11,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564842,12,0,2,260,D,11,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564862,18,0,1,370,D,13,D,1,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564862,19,0,1,380,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564862,20,0,1,330,D,12,D,1,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564912,20,0,1,140,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564912,21,0,1,360,D,11,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564912,22,0,1,330,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564912,23,0,2,140,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564912,24,0,2,360,D,11,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564942,17,0,1,170,D,13,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564942,18,0,1,260,D,11,D,1,D,477,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04564942,19,0,2,240,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565012,18,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565102,19,0,1,140,D,11,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565143,18,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565143,19,0,1,250,D,11,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565282,11,0,1,380,D,12,D,1,D,1598,T,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565282,32,0,1,370,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565282,33,0,1,170,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565282,34,0,1,330,D,11,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565282,35,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565282,36,0,1,330,D,01,D,1,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565453,12,0,2,240,D,11,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565512,11,0,1,460,D,01,D,1,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565552,34,0,1,210,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565552,35,0,1,380,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565552,36,0,1,260,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565552,37,0,1,330,D,12,D,2,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565702,12,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565702,13,0,1,240,D,01,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565734,23,0,1,330,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565922,9,0,1,345,D,11,D,1,D,,H,460,D,340,D,,A,,A,,A,,A,,A,,A,,A
20211,04565922,9,1,1,460,D,11,D,1,D,111,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565922,9,2,1,340,D,11,D,1,D,89,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565922,10,0,1,240,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565922,11,0,1,240,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565952,26,0,2,460,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565972,9,0,1,140,D,12,D,1,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565982,8,0,1,330,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565982,9,0,1,330,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565982,10,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,22,0,1,140,D,11,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,23,0,1,170,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,24,0,1,230,D,13,D,1,D,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,25,0,1,460,D,12,D,1,D,284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,26,0,1,260,D,12,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,27,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,28,0,2,140,D,11,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,29,0,2,460,D,11,D,1,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566022,21,0,1,140,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566022,22,0,2,140,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566054,8,0,1,140,D,01,D,2,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566062,20,0,1,390,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566062,21,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566062,22,0,1,330,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566062,23,0,1,260,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566062,24,0,1,260,D,01,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566112,15,0,1,330,D,12,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566112,16,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566112,17,0,1,260,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566122,11,0,1,170,D,01,D,1,D,672,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566122,12,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566122,13,0,1,100,D,12,D,1,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566122,14,0,2,170,D,11,D,1,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566162,20,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566172,40,0,1,330,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566172,41,0,1,330,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566172,42,0,1,330,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566272,9,0,1,330,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566292,21,0,1,370,D,13,D,1,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566292,22,0,2,330,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566302,29,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566302,30,0,1,225,D,13,D,1,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566302,31,0,1,345,D,12,D,1,D,,H,340,D,330,D,,A,,A,,A,,A,,A,,A,,A
20211,04566302,31,1,1,340,D,12,D,1,D,349,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566302,31,2,1,330,D,12,D,1,D,651,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566302,32,0,2,225,D,11,D,1,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,23,0,1,370,D,11,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,24,0,1,210,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,25,0,1,150,D,01,D,1,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,26,0,1,180,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,27,0,1,460,D,12,D,1,D,90,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566342,16,0,1,460,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566342,17,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566342,18,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566402,29,0,1,140,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566402,30,0,1,180,D,13,D,1,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566402,31,0,1,370,D,13,D,1,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566402,32,0,1,250,D,13,D,1,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566402,33,0,1,240,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566562,32,0,1,140,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566562,33,0,1,170,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566562,34,0,1,260,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566682,19,0,1,240,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566682,20,0,1,240,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566682,21,0,1,240,D,01,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566682,22,0,1,260,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566722,8,0,1,230,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566722,9,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566792,13,0,1,140,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566812,13,0,1,390,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566822,19,0,1,330,D,12,D,1,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566872,25,0,1,210,D,11,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566872,26,0,1,210,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566872,27,0,1,210,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566872,28,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566872,29,0,1,330,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566992,26,0,1,170,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566992,27,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566992,28,0,1,370,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566992,29,0,1,250,D,13,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566992,30,0,1,260,D,13,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566992,31,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567062,14,0,1,330,D,12,D,2,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567162,15,0,1,150,D,12,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567172,11,0,1,260,D,11,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567172,12,0,2,260,D,11,D,1,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567192,30,0,1,140,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567192,31,0,1,140,D,01,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567192,32,0,1,170,D,13,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567192,33,0,1,180,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567212,5,0,1,330,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567212,6,0,2,330,D,11,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567232,24,0,1,180,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567232,25,0,1,390,D,01,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567232,26,0,1,240,D,01,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567242,26,0,1,160,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567242,27,0,1,330,D,12,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567282,20,0,1,390,D,01,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567282,21,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567432,23,0,1,230,D,13,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567532,27,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567532,28,0,1,370,D,13,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567542,21,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567632,15,0,1,240,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567642,15,0,1,360,D,01,D,1,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567642,16,0,1,330,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567642,17,0,1,340,D,01,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567672,15,0,1,460,D,11,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567672,16,0,1,240,D,13,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567672,17,0,1,260,D,01,D,1,D,262,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567712,8,0,1,100,D,01,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567722,32,0,1,180,D,01,D,1,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567722,33,0,1,390,D,01,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567722,34,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567722,35,0,2,330,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567762,15,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567772,20,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567854,18,0,1,140,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567854,19,0,1,340,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567854,20,0,2,140,D,11,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567854,21,0,2,330,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567854,22,0,2,240,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567873,24,0,1,370,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567873,25,0,1,240,D,01,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,33,0,1,340,D,12,D,2,D,397,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,34,0,1,460,D,12,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,35,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,36,0,1,260,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,37,0,1,260,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,38,0,1,240,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,39,0,2,260,D,11,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567892,40,0,2,240,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567992,34,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567992,35,0,1,390,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
