QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20211,04685291,2,0,1,195,D,1,D,12,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685741,1,0,1,100,D,3,D,12,D,3168,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685964,1,0,1,140,D,1,D,12,D,274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686081,1,0,1,160,D,1,D,02,D,940,D,,A,159,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686281,1,0,1,140,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686281,2,0,1,100,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686311,1,0,1,100,D,1,D,12,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686321,1,0,1,195,D,2,D,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686421,1,0,1,100,D,1,D,02,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04686471,1,0,1,120,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04687081,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04687171,1,0,1,120,D,1,D,12,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04687641,1,0,1,140,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04688011,1,0,1,100,D,1,D,02,D,1785,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04688051,1,0,1,120,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04688451,1,0,1,120,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04688461,1,0,1,195,D,1,D,02,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04688561,1,0,1,100,D,1,D,01,D,1409,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04688561,2,0,1,160,D,1,D,01,D,330,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689111,1,0,1,140,D,1,D,12,D,300,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689111,2,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689111,3,0,1,195,D,1,D,12,D,400,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689211,1,0,1,180,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689331,1,0,1,160,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689821,1,0,1,120,D,1,D,01,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689971,1,0,1,195,D,1,D,12,D,800,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04689981,1,0,1,195,D,1,D,02,D,900,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04690071,1,0,1,160,D,1,D,12,D,600,D,,A,300,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04690111,1,0,1,180,D,1,D,01,D,120,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
