QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FURNPURY,FURN_URY,FURNMO,FURNMO_,FURNGFTC,FURN_FTC,FURNPURX,FURN_URX,FRNPRY1,FRNPRY1_,FRNPRY2,FRNPRY2_,FRNPRY3,FRNPRY3_,FRNPRY4,FRNPRY4_,FRNPRY5,FRNPRY5_,FRNPRY6,FRNPRY6_,FRNPRY7,FRNPRY7_,FRNPRY8,FRNPRY8_,FRNPRY9,FRNPRY9_
20202,04223524,24,0,2,900,D,01,D,1,D,,H,900,D,215,D,,A,,A,,A,,A,,A,,A,,A
20202,04223524,24,1,2,199,D,01,D,1,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,24,2,2,201,D,01,D,1,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223524,24,3,2,215,D,01,D,1,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223554,3,0,1,121,D,02,D,1,D,464,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223564,4,0,1,200,D,03,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223624,2,0,2,173,D,01,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223654,8,0,1,205,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223704,9,0,1,200,D,01,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223734,10,0,1,141,D,03,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223824,5,0,1,102,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223834,10,0,1,180,D,03,D,1,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223834,11,0,1,199,D,03,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223834,12,0,1,201,D,03,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223834,13,0,1,206,D,03,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223844,3,0,1,201,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223894,18,0,1,173,D,02,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223894,19,0,1,200,D,01,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,11,0,1,173,D,01,D,1,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,12,0,1,173,D,02,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,13,0,1,180,D,02,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,14,0,1,196,D,02,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,15,0,1,199,D,01,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224004,16,0,1,205,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224084,17,0,1,122,D,03,D,1,D,,H,120,D,121,D,,A,,A,,A,,A,,A,,A,,A
20202,04224084,17,1,1,120,D,03,D,1,D,303,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224084,17,2,1,121,D,03,D,1,D,497,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224124,1,0,1,200,D,02,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224194,3,0,1,200,D,03,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224194,4,0,1,201,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224204,3,0,1,131,D,03,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224424,7,0,1,200,D,03,D,1,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224424,8,0,1,201,D,03,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224424,9,0,2,196,D,01,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224554,3,0,2,200,D,01,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224614,4,0,1,200,D,02,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224744,2,0,1,121,D,02,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224744,3,0,1,200,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224834,3,0,1,106,D,01,D,1,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224834,3,1,1,101,D,01,D,1,D,131,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224834,3,2,1,102,D,01,D,1,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224834,4,0,1,212,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224834,5,0,1,201,D,02,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224984,3,0,1,141,D,03,D,1,D,1230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224984,9,0,1,212,D,03,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225014,4,0,1,107,D,02,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225114,13,0,1,100,D,03,D,1,D,2452,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225114,14,0,1,101,D,03,D,1,D,2269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225114,15,0,1,131,D,02,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225164,7,0,1,200,D,02,D,1,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225194,4,0,1,200,D,03,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225204,7,0,1,206,D,02,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225624,6,0,1,200,D,03,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225624,7,0,1,212,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225624,8,0,1,214,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225704,3,0,1,201,D,02,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225704,4,0,1,212,D,04,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225704,5,0,1,215,D,04,D,1,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225744,8,0,1,141,D,03,D,1,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225804,6,0,1,107,D,03,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225804,7,0,1,173,D,04,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226024,23,0,1,141,D,02,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226024,24,0,1,212,D,04,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226024,25,0,1,214,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,20,0,1,100,D,03,D,1,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,21,0,1,107,D,03,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,22,0,1,140,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,23,0,1,171,D,02,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,24,0,1,180,D,03,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,25,0,1,180,D,03,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,26,0,1,192,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,27,0,1,196,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,28,0,1,199,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,29,0,1,200,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226214,30,0,1,201,D,03,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226224,4,0,1,180,D,03,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226234,4,0,2,200,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226284,7,0,1,101,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226284,8,0,1,205,D,02,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226284,9,0,1,214,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226454,1,0,1,200,D,03,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226474,2,0,1,107,D,02,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226734,5,0,2,181,D,02,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226774,7,0,1,100,D,02,D,1,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226774,8,0,2,199,D,02,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226894,6,0,1,199,D,03,D,1,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226914,8,0,1,196,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227044,2,0,1,150,D,04,D,1,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227044,3,0,1,192,D,04,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227064,4,0,1,120,D,04,D,1,D,5100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227064,5,0,1,200,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227134,9,0,2,171,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227134,10,0,2,196,D,02,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227164,12,0,1,120,D,04,D,1,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227164,13,0,1,121,D,04,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227164,14,0,1,180,D,04,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227164,15,0,1,180,D,04,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,19,0,1,110,D,02,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,20,0,1,171,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,21,0,1,173,D,03,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,22,0,1,192,D,04,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,23,0,1,173,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,24,0,1,201,D,04,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,25,0,1,201,D,04,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227334,26,0,2,201,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227354,8,0,1,200,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227444,7,0,1,171,D,03,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227444,8,0,1,201,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227524,3,0,1,141,D,03,D,1,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227574,3,0,1,120,D,04,D,1,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227574,4,0,1,200,D,04,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227574,5,0,1,201,D,04,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227774,5,0,1,196,D,02,D,1,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227784,6,0,1,120,D,03,D,2,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227844,9,0,1,104,D,02,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227904,7,0,2,121,D,02,D,1,D,272,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227944,10,0,1,141,D,04,D,1,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227944,11,0,2,201,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227974,2,0,1,180,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227974,3,0,2,199,D,02,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227994,4,0,1,107,D,03,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227994,5,0,1,196,D,03,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228024,8,0,1,100,D,02,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228024,9,0,1,199,D,03,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228024,10,0,2,100,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228174,3,0,2,220,D,02,D,1,D,,H,206,D,196,D,,A,,A,,A,,A,,A,,A,,A
20202,04228174,3,1,2,206,D,02,D,1,D,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228174,3,2,2,196,D,02,D,1,D,77,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228224,2,0,1,107,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228224,3,0,1,212,D,04,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228224,4,0,1,205,D,04,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228254,17,0,1,141,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228254,18,0,1,180,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228254,19,0,1,181,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228264,11,0,1,200,D,04,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228354,7,0,1,215,D,04,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228374,3,0,1,141,D,04,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228484,3,0,1,180,D,03,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228484,4,0,1,192,D,04,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228484,5,0,2,192,D,02,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228574,3,0,1,141,D,04,D,1,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228574,4,0,1,214,D,04,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228594,6,0,1,200,D,04,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228604,10,0,1,121,D,03,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228604,11,0,1,140,D,04,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228604,12,0,1,150,D,02,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228604,13,0,1,171,D,03,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228604,14,0,1,200,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228774,6,0,1,110,D,03,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228774,7,0,1,196,D,03,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228864,13,0,1,121,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228864,14,0,1,200,D,04,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228904,8,0,1,206,D,02,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229004,7,0,1,214,D,03,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229104,14,0,1,192,D,04,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229134,4,0,1,171,D,02,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229374,12,0,1,130,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229374,13,0,1,196,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229474,4,0,1,130,D,04,D,1,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229474,5,0,1,201,D,04,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229664,6,0,1,200,D,02,D,1,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229674,12,0,1,121,D,03,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229674,13,0,1,200,D,03,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229774,9,0,1,106,D,04,D,1,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229774,9,1,1,101,D,04,D,1,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229774,9,2,1,107,D,04,D,1,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229774,10,0,1,140,D,03,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229804,5,0,1,206,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229844,13,0,1,196,D,02,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229844,14,0,1,196,D,04,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229904,10,0,1,141,D,04,D,1,D,927,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229924,16,0,1,120,D,04,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229924,17,0,1,121,D,04,D,1,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229924,18,0,1,200,D,03,D,1,D,319,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230074,5,0,1,141,D,04,D,1,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230164,6,0,1,200,D,04,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230184,7,0,1,150,D,04,D,1,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230234,7,0,1,121,D,03,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230234,8,0,1,171,D,03,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230234,9,0,1,171,D,04,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230274,9,0,1,201,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230354,6,0,1,180,D,04,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230354,7,0,1,206,D,03,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230494,2,0,1,214,D,02,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,5,0,1,900,D,03,D,1,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A
20202,04230514,5,1,1,171,D,03,D,1,D,46,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,5,2,1,173,D,03,D,1,D,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,5,3,1,199,D,03,D,1,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,5,4,1,200,D,03,D,1,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,5,5,1,206,D,03,D,1,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230554,4,0,1,141,D,04,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230594,11,0,1,200,D,02,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230594,12,0,1,201,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230704,6,0,1,101,D,02,D,1,D,2174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230704,7,0,2,120,D,02,D,1,D,2795,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230704,8,0,2,200,D,02,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230714,5,0,2,181,D,02,D,1,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230794,4,0,1,173,D,04,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230934,16,0,1,140,D,04,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230974,6,0,1,192,D,04,D,1,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230974,7,0,2,181,D,02,D,1,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231034,6,0,1,141,D,04,D,1,D,433,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231134,2,0,1,140,D,03,D,1,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231164,6,0,1,205,D,03,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231214,8,0,1,196,D,03,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231234,10,0,1,215,D,02,D,1,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231234,11,0,2,122,D,02,D,1,D,,H,121,D,120,D,,A,,A,,A,,A,,A,,A,,A
20202,04231234,11,1,2,121,D,02,D,1,D,177,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231234,11,2,2,120,D,02,D,1,D,353,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231234,12,0,2,200,D,02,D,1,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231404,2,0,1,107,D,04,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231404,3,0,1,192,D,04,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231404,4,0,1,199,D,04,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231404,5,0,1,214,D,04,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231494,7,0,2,201,D,02,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231514,3,0,1,173,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231524,7,0,1,131,D,04,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231524,8,0,1,173,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231524,9,0,1,201,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231614,2,0,1,100,D,03,D,1,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231614,3,0,1,214,D,03,D,1,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231624,3,0,1,100,D,03,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231624,4,0,1,107,D,04,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231624,5,0,1,171,D,04,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231624,6,0,1,214,D,04,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231624,7,0,1,212,D,04,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231794,5,0,1,196,D,04,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231864,7,0,1,120,D,02,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231864,8,0,1,107,D,03,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231864,9,0,1,121,D,02,D,1,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231864,10,0,1,171,D,03,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232014,3,0,1,100,D,03,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232014,4,0,1,192,D,04,D,1,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232014,5,0,1,200,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232124,13,0,1,101,D,02,D,1,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232134,1,0,2,120,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232194,3,0,2,130,D,02,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232284,6,0,1,173,D,02,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232294,1,0,1,212,D,02,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232324,6,0,1,106,D,03,D,1,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232324,6,1,1,100,D,03,D,1,D,646,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232324,6,2,1,107,D,03,D,1,D,554,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232334,3,0,1,214,D,03,D,1,D,346,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232444,2,0,1,201,D,04,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232504,4,0,2,199,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
