QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_
20202,04221114,22,0,1,370,D,1,D,60,D,02,D
20202,04221194,24,0,1,355,D,1,D,6,D,13,D
20202,04221194,25,0,2,610,D,1,D,36,D,01,D
20202,04221264,24,0,1,330,D,1,D,10,D,13,D
20202,04221304,30,0,1,520,D,1,D,9,D,01,D
20202,04221304,31,0,1,520,D,1,D,9,D,02,D
20202,04221304,32,0,1,520,D,1,D,9,D,03,D
20202,04221304,33,0,1,310,D,1,D,4,D,03,D
20202,04221304,34,0,1,355,D,1,D,3,D,13,D
20202,04221354,66,0,1,610,D,1,D,220,D,02,D
20202,04221354,67,0,1,600,D,1,D,392,D,02,D
20202,04221354,68,0,1,310,D,1,D,30,D,02,D
20202,04221354,69,0,1,355,D,1,D,11,D,13,D
20202,04221354,70,0,1,355,D,1,D,80,D,01,D
20202,04221374,35,0,1,830,D,1,D,80,D,13,D
20202,04221374,36,0,1,500,D,1,D,1600,D,01,D
20202,04221374,37,0,1,355,D,1,D,24,D,02,D
20202,04221374,38,0,1,310,D,1,D,700,D,02,D
20202,04221374,39,0,2,610,D,1,D,170,D,01,D
20202,04221384,49,0,1,520,D,1,D,10,D,01,D
20202,04221384,50,0,1,520,D,1,D,18,D,03,D
20202,04221394,39,0,1,830,D,1,D,150,D,01,D
20202,04221394,40,0,1,830,D,1,D,200,D,13,D
20202,04221394,41,0,1,820,D,1,D,95,D,03,D
20202,04221394,42,0,1,330,D,1,D,4,D,13,D
20202,04221434,39,0,1,830,D,1,D,35,D,13,D
20202,04221454,11,0,2,840,D,1,D,13,D,01,D
20202,04221464,18,0,1,830,D,1,D,20,D,13,D
20202,04221464,19,0,1,830,D,1,D,14,D,13,D
20202,04221474,19,0,1,410,D,1,D,9,D,01,D
20202,04221474,20,0,1,410,D,1,D,9,D,02,D
20202,04221474,21,0,1,410,D,1,D,9,D,03,D
20202,04221474,22,0,1,410,D,1,D,15,D,01,D
20202,04221474,23,0,1,410,D,1,D,15,D,02,D
20202,04221474,24,0,1,410,D,1,D,15,D,03,D
20202,04221524,24,0,1,830,D,1,D,55,D,13,D
20202,04221544,25,0,1,150,D,1,D,58,D,02,D
20202,04221544,26,0,1,150,D,1,D,58,D,03,D
20202,04221544,27,0,2,150,D,1,D,60,D,01,D
20202,04221564,14,0,1,840,D,1,D,45,D,01,D
20202,04221574,18,0,1,840,D,1,D,3,D,01,D
20202,04221574,19,0,1,840,D,1,D,3,D,02,D
20202,04221574,20,0,1,840,D,1,D,3,D,03,D
20202,04221574,21,0,1,700,D,1,D,21,D,13,D
20202,04221574,22,0,2,840,D,1,D,3,D,01,D
20202,04221674,15,0,1,330,D,1,D,5,D,13,D
20202,04221764,17,0,1,840,D,1,D,50,D,02,D
20202,04221764,18,0,1,520,D,1,D,25,D,01,D
20202,04221764,19,0,1,520,D,1,D,25,D,02,D
20202,04221764,20,0,1,340,D,1,D,10,D,01,D
20202,04221764,21,0,1,340,D,1,D,10,D,02,D
20202,04221764,22,0,1,340,D,1,D,10,D,03,D
20202,04221764,23,0,1,355,D,1,D,22,D,13,D
20202,04221764,24,0,1,355,D,1,D,13,D,13,D
20202,04221764,25,0,1,340,D,1,D,80,D,01,D
20202,04221764,26,0,1,370,D,1,D,20,D,01,D
20202,04221764,27,0,1,370,D,1,D,30,D,02,D
20202,04221764,28,0,1,370,D,1,D,20,D,03,D
20202,04221764,29,0,1,410,D,1,D,20,D,01,D
20202,04221764,30,0,1,410,D,1,D,20,D,02,D
20202,04221764,31,0,1,410,D,1,D,20,D,03,D
20202,04221764,32,0,1,410,D,1,D,10,D,01,D
20202,04221764,33,0,1,410,D,1,D,10,D,02,D
20202,04221764,34,0,1,410,D,1,D,10,D,03,D
20202,04221784,23,0,1,830,D,1,D,140,D,03,D
20202,04221844,39,0,1,830,D,1,D,415,D,02,D
20202,04221844,40,0,1,500,D,1,D,50,D,02,D
20202,04221844,41,0,1,330,D,1,D,18,D,13,D
20202,04221844,42,0,1,355,D,1,D,9,D,13,D
20202,04221844,43,0,2,355,D,1,D,6,D,01,D
20202,04221964,27,0,1,840,D,1,D,13,D,01,D
20202,04221964,28,0,1,840,D,1,D,13,D,02,D
20202,04221964,29,0,1,840,D,1,D,13,D,03,D
20202,04221974,58,0,1,530,D,1,D,145,D,01,D
20202,04221974,59,0,1,330,D,1,D,15,D,13,D
20202,04221974,60,0,1,355,D,1,D,22,D,13,D
20202,04222014,49,0,1,530,D,1,D,60,D,02,D
20202,04222014,50,0,1,150,D,1,D,14,D,01,D
20202,04222014,51,0,1,150,D,1,D,16,D,02,D
20202,04222014,52,0,1,150,D,1,D,16,D,03,D
20202,04222054,11,0,1,840,D,1,D,158,D,02,D
20202,04222064,12,0,1,520,D,1,D,25,D,02,D
20202,04222064,13,0,1,160,D,1,D,8,D,01,D
20202,04222064,14,0,1,160,D,1,D,8,D,02,D
20202,04222064,15,0,1,160,D,1,D,8,D,03,D
20202,04222084,22,0,1,410,D,1,D,50,D,01,D
20202,04222084,23,0,1,330,D,1,D,50,D,13,D
20202,04222134,54,0,1,830,D,1,D,54,D,13,D
20202,04222134,55,0,1,840,D,1,D,15,D,01,D
20202,04222134,56,0,1,840,D,1,D,15,D,02,D
20202,04222134,57,0,1,840,D,1,D,15,D,03,D
20202,04222134,58,0,1,210,D,1,D,7,D,01,D
20202,04222134,59,0,1,330,D,1,D,13,D,13,D
20202,04222134,60,0,1,355,D,1,D,16,D,13,D
20202,04222134,61,0,1,370,D,1,D,70,D,01,D
20202,04222134,62,0,1,370,D,1,D,45,D,03,D
20202,04222154,36,0,1,520,D,1,D,150,D,01,D
20202,04222154,37,0,1,520,D,1,D,145,D,02,D
20202,04222154,38,0,1,520,D,1,D,200,D,03,D
20202,04222184,12,0,1,840,D,1,D,45,D,02,D
20202,04222214,30,0,1,840,D,1,D,119,D,01,D
20202,04222214,31,0,1,355,D,1,D,60,D,13,D
20202,04222314,18,0,1,520,D,1,D,40,D,02,D
20202,04222424,28,0,1,830,D,1,D,50,D,13,D
20202,04222424,29,0,1,520,D,1,D,8,D,03,D
20202,04222424,30,0,2,150,D,1,D,177,D,01,D
20202,04222464,21,0,1,340,D,1,D,20,D,01,D
20202,04222484,41,0,1,610,D,1,D,370,D,01,D
20202,04222524,17,0,1,840,D,1,D,7,D,01,D
20202,04222524,18,0,1,840,D,1,D,7,D,02,D
20202,04222524,19,0,1,840,D,1,D,7,D,03,D
20202,04222524,20,0,1,355,D,1,D,11,D,13,D
20202,04222524,21,0,1,330,D,1,D,10,D,13,D
20202,04222694,29,0,1,830,D,1,D,21,D,13,D
20202,04222694,30,0,1,830,D,1,D,18,D,13,D
20202,04222694,31,0,1,830,D,1,D,30,D,13,D
20202,04222694,32,0,1,840,D,1,D,60,D,02,D
20202,04222694,33,0,1,520,D,1,D,60,D,02,D
20202,04222694,34,0,1,320,D,1,D,8,D,02,D
20202,04222694,35,0,1,355,D,1,D,6,D,02,D
20202,04222724,35,0,1,830,D,1,D,40,D,13,D
20202,04222724,36,0,1,700,D,1,D,25,D,13,D
20202,04222724,37,0,1,330,D,1,D,16,D,13,D
20202,04222724,38,0,2,520,D,1,D,40,D,01,D
20202,04222744,16,0,1,840,D,1,D,13,D,01,D
20202,04222744,17,0,1,840,D,1,D,13,D,02,D
20202,04222744,18,0,1,840,D,1,D,13,D,03,D
20202,04222744,19,0,1,600,D,1,D,201,D,03,D
20202,04222804,26,0,1,840,D,1,D,50,D,03,D
20202,04222834,15,0,1,830,D,1,D,10,D,13,D
20202,04222834,16,0,2,840,D,1,D,12,D,01,D
20202,04222844,32,0,1,150,D,1,D,18,D,02,D
20202,04222844,33,0,1,320,D,1,D,15,D,01,D
20202,04222844,34,0,1,320,D,1,D,2,D,02,D
20202,04222844,35,0,1,320,D,1,D,4,D,03,D
20202,04222844,36,0,1,355,D,1,D,2,D,02,D
20202,04222844,37,0,1,355,D,1,D,2,D,03,D
20202,04222924,20,0,1,830,D,1,D,20,D,13,D
20202,04222924,21,0,1,370,D,1,D,50,D,03,D
20202,04222974,30,0,1,830,D,1,D,187,D,13,D
20202,04222974,31,0,1,830,D,1,D,38,D,13,D
20202,04222974,32,0,1,355,D,1,D,17,D,13,D
20202,04222984,20,0,1,830,D,1,D,140,D,13,D
20202,04222984,21,0,1,600,D,1,D,26,D,01,D
20202,04222984,22,0,1,600,D,1,D,90,D,02,D
20202,04222984,23,0,1,210,D,1,D,108,D,01,D
20202,04222984,24,0,1,210,D,1,D,90,D,02,D
20202,04222984,25,0,1,210,D,1,D,39,D,03,D
20202,04222984,26,0,1,310,D,1,D,103,D,01,D
20202,04222984,27,0,1,355,D,1,D,10,D,13,D
20202,04222994,22,0,1,840,D,1,D,12,D,01,D
20202,04222994,23,0,1,840,D,1,D,12,D,02,D
20202,04222994,24,0,1,840,D,1,D,12,D,03,D
20202,04222994,25,0,1,355,D,1,D,3,D,13,D
20202,04223004,10,0,1,355,D,1,D,55,D,13,D
20202,04223004,11,0,2,600,D,1,D,100,D,01,D
20202,04223044,34,0,1,830,D,1,D,50,D,13,D
20202,04223044,35,0,1,610,D,1,D,10,D,02,D
20202,04223124,25,0,1,355,D,1,D,20,D,13,D
20202,04223124,26,0,2,210,D,1,D,60,D,01,D
20202,04223134,35,0,1,340,D,1,D,14,D,01,D
20202,04223154,29,0,1,610,D,1,D,80,D,03,D
20202,04223154,30,0,1,355,D,1,D,10,D,13,D
20202,04223204,22,0,1,830,D,1,D,65,D,01,D
20202,04223204,23,0,1,840,D,1,D,10,D,02,D
20202,04223204,24,0,1,840,D,1,D,10,D,02,D
20202,04223204,25,0,2,840,D,1,D,10,D,01,D
20202,04223254,27,0,1,840,D,1,D,35,D,02,D
20202,04223254,28,0,1,840,D,1,D,13,D,01,D
20202,04223254,29,0,1,520,D,1,D,120,D,01,D
20202,04223254,30,0,1,520,D,1,D,120,D,02,D
20202,04223254,31,0,1,520,D,1,D,60,D,03,D
20202,04223264,30,0,1,610,D,1,D,120,D,03,D
20202,04223264,31,0,1,840,D,1,D,99,D,03,D
20202,04223264,32,0,1,355,D,1,D,13,D,13,D
20202,04223314,29,0,1,520,D,1,D,90,D,02,D
20202,04223314,30,0,2,370,D,1,D,25,D,01,D
20202,04223324,10,0,1,410,D,1,D,14,D,01,D
20202,04223324,11,0,1,410,D,1,D,14,D,02,D
20202,04223324,12,0,1,410,D,1,D,14,D,03,D
20202,04223344,27,0,1,520,D,1,D,40,D,01,D
20202,04223344,28,0,1,520,D,1,D,40,D,02,D
20202,04223344,29,0,1,160,D,1,D,4,D,01,D
20202,04223344,30,0,1,160,D,1,D,4,D,02,D
20202,04223344,31,0,1,160,D,1,D,4,D,03,D
20202,04223344,32,0,1,700,D,1,D,10,D,13,D
20202,04223344,33,0,1,355,D,1,D,13,D,13,D
20202,04223344,34,0,2,520,D,1,D,40,D,01,D
20202,04223344,35,0,2,150,D,1,D,4,D,01,D
20202,04223474,46,0,1,830,D,1,D,150,D,13,D
20202,04223474,47,0,1,830,D,1,D,40,D,13,D
20202,04223474,48,0,1,150,D,1,D,60,D,01,D
20202,04223474,49,0,1,355,D,1,D,15,D,13,D
20202,04223514,26,0,1,830,D,1,D,19,D,13,D
20202,04223514,27,0,1,840,D,1,D,100,D,03,D
20202,04223514,28,0,1,520,D,1,D,14,D,02,D
20202,04223514,29,0,1,310,D,1,D,16,D,03,D
20202,04223514,30,0,1,410,D,1,D,85,D,01,D
20202,04223524,52,0,2,840,D,1,D,1,D,01,D
20202,04223564,22,0,1,355,D,1,D,24,D,13,D
20202,04223624,25,0,2,840,D,1,D,60,D,01,D
20202,04223704,48,0,1,840,D,1,D,120,D,02,D
20202,04223704,49,0,1,210,D,1,D,33,D,01,D
20202,04223704,50,0,1,210,D,1,D,33,D,02,D
20202,04223704,51,0,1,210,D,1,D,34,D,03,D
20202,04223704,52,0,1,320,D,1,D,40,D,02,D
20202,04223704,53,0,1,320,D,1,D,22,D,03,D
20202,04223704,54,0,2,210,D,1,D,20,D,01,D
20202,04223704,700,0,1,210,D,1,D,33,D,01,D
20202,04223704,701,0,1,210,D,1,D,34,D,02,D
20202,04223734,35,0,1,830,D,1,D,60,D,13,D
20202,04223734,36,0,1,830,D,1,D,62,D,13,D
20202,04223734,37,0,1,840,D,1,D,127,D,03,D
20202,04223774,13,0,1,520,D,1,D,50,D,01,D
20202,04223804,28,0,1,830,D,1,D,25,D,13,D
20202,04223804,29,0,1,330,D,1,D,15,D,13,D
20202,04223804,30,0,1,400,D,1,D,5,D,02,D
20202,04223804,31,0,1,400,D,1,D,5,D,03,D
20202,04223804,32,0,2,400,D,1,D,5,D,01,D
20202,04223824,42,0,1,310,D,1,D,200,D,03,D
20202,04223834,26,0,1,355,D,1,D,8,D,13,D
20202,04223834,27,0,1,400,D,1,D,8,D,02,D
20202,04223844,31,0,1,410,D,1,D,10,D,01,D
20202,04223844,32,0,1,410,D,1,D,10,D,02,D
20202,04223844,33,0,1,410,D,1,D,10,D,03,D
20202,04223844,34,0,2,410,D,1,D,10,D,01,D
20202,04223864,25,0,1,840,D,1,D,110,D,01,D
20202,04223864,26,0,1,355,D,1,D,50,D,13,D
20202,04223894,35,0,1,830,D,1,D,40,D,13,D
20202,04223894,36,0,1,150,D,1,D,4,D,02,D
20202,04223894,37,0,1,150,D,1,D,4,D,03,D
20202,04223894,38,0,1,210,D,1,D,12,D,01,D
20202,04223894,39,0,1,210,D,1,D,24,D,02,D
20202,04223894,40,0,1,210,D,1,D,7,D,02,D
20202,04223894,41,0,1,210,D,1,D,7,D,01,D
20202,04223894,42,0,1,330,D,1,D,10,D,13,D
20202,04223894,43,0,1,355,D,1,D,17,D,13,D
20202,04223894,44,0,1,355,D,1,D,15,D,13,D
20202,04223894,45,0,1,355,D,1,D,5,D,13,D
20202,04223894,46,0,2,150,D,1,D,4,D,01,D
20202,04223894,47,0,2,210,D,1,D,18,D,01,D
20202,04224004,35,0,1,810,D,1,D,25,D,01,D
20202,04224004,36,0,1,500,D,1,D,12,D,01,D
20202,04224004,37,0,1,500,D,1,D,9,D,02,D
20202,04224004,38,0,1,150,D,1,D,89,D,01,D
20202,04224004,39,0,1,320,D,1,D,8,D,01,D
20202,04224004,40,0,1,320,D,1,D,4,D,02,D
20202,04224004,41,0,1,355,D,1,D,19,D,13,D
20202,04224034,39,0,1,840,D,1,D,130,D,02,D
20202,04224034,40,0,1,355,D,1,D,13,D,13,D
20202,04224074,8,0,1,355,D,1,D,9,D,13,D
20202,04224084,63,0,1,150,D,1,D,115,D,03,D
20202,04224084,64,0,1,355,D,1,D,32,D,13,D
20202,04224084,65,0,2,700,D,1,D,99,D,01,D
20202,04224114,26,0,1,830,D,1,D,50,D,02,D
20202,04224204,55,0,1,210,D,1,D,5,D,13,D
20202,04224204,56,0,1,320,D,1,D,10,D,03,D
20202,04224204,57,0,1,355,D,1,D,10,D,13,D
20202,04224204,58,0,2,150,D,1,D,100,D,01,D
20202,04224224,17,0,2,150,D,1,D,35,D,01,D
20202,04224314,21,0,1,355,D,1,D,6,D,01,D
20202,04224314,22,0,1,355,D,1,D,9,D,01,D
20202,04224424,20,0,1,840,D,1,D,15,D,01,D
20202,04224424,21,0,1,840,D,1,D,15,D,02,D
20202,04224424,22,0,1,840,D,1,D,15,D,03,D
20202,04224424,23,0,1,330,D,1,D,5,D,13,D
20202,04224424,24,0,1,355,D,1,D,60,D,13,D
20202,04224424,25,0,1,355,D,1,D,8,D,13,D
20202,04224434,16,0,1,830,D,1,D,24,D,13,D
20202,04224484,28,0,1,150,D,1,D,42,D,01,D
20202,04224484,29,0,1,150,D,1,D,21,D,02,D
20202,04224484,30,0,1,150,D,1,D,21,D,03,D
20202,04224614,34,0,1,520,D,1,D,50,D,01,D
20202,04224614,35,0,1,700,D,1,D,8,D,13,D
20202,04224744,19,0,1,355,D,1,D,14,D,13,D
20202,04224864,15,0,1,150,D,1,D,78,D,01,D
20202,04224864,16,0,1,150,D,1,D,78,D,02,D
20202,04224864,17,0,1,150,D,1,D,78,D,03,D
20202,04224864,18,0,2,150,D,1,D,90,D,01,D
20202,04224914,26,0,1,355,D,1,D,10,D,13,D
20202,04224924,18,0,1,600,D,1,D,80,D,02,D
20202,04224924,19,0,1,355,D,1,D,57,D,13,D
20202,04224934,29,0,1,150,D,1,D,14,D,01,D
20202,04224934,30,0,1,150,D,1,D,14,D,02,D
20202,04224934,31,0,1,150,D,1,D,14,D,03,D
20202,04224934,32,0,1,150,D,1,D,10,D,01,D
20202,04224934,33,0,1,150,D,1,D,10,D,02,D
20202,04224934,34,0,1,150,D,1,D,10,D,03,D
20202,04224934,35,0,1,210,D,1,D,33,D,13,D
20202,04224934,36,0,1,355,D,1,D,14,D,13,D
20202,04224934,37,0,2,150,D,1,D,14,D,01,D
20202,04224934,38,0,2,150,D,1,D,10,D,01,D
20202,04224954,60,0,1,800,D,1,D,400,D,13,D
20202,04224954,61,0,1,210,D,1,D,50,D,02,D
20202,04224954,62,0,1,310,D,2,D,1429,D,01,D
20202,04224984,56,0,1,830,D,1,D,38,D,13,D
20202,04224984,57,0,1,840,D,1,D,128,D,02,D
20202,04224984,58,0,1,810,D,1,D,78,D,03,D
20202,04224984,59,0,1,810,D,1,D,120,D,03,D
20202,04224984,60,0,1,520,D,1,D,60,D,02,D
20202,04224984,61,0,1,355,D,1,D,13,D,13,D
20202,04224984,62,0,2,810,D,1,D,500,D,01,D
20202,04224984,63,0,2,150,D,1,D,53,D,01,D
20202,04225014,20,0,1,355,D,1,D,20,D,13,D
20202,04225054,65,0,1,830,D,1,D,30,D,13,D
20202,04225054,66,0,1,840,D,1,D,75,D,03,D
20202,04225054,67,0,1,330,D,1,D,5,D,13,D
20202,04225054,68,0,1,355,D,1,D,14,D,13,D
20202,04225054,69,0,1,355,D,1,D,3,D,03,D
20202,04225054,70,0,2,610,D,1,D,75,D,01,D
20202,04225054,71,0,2,600,D,1,D,20,D,01,D
20202,04225064,28,0,1,355,D,1,D,15,D,13,D
20202,04225074,18,0,1,840,D,1,D,55,D,01,D
20202,04225094,25,0,1,830,D,1,D,26,D,13,D
20202,04225094,26,0,1,830,D,1,D,100,D,03,D
20202,04225094,27,0,1,700,D,1,D,22,D,13,D
20202,04225094,28,0,1,355,D,1,D,17,D,13,D
20202,04225114,59,0,1,810,D,2,D,975,D,02,D
20202,04225114,60,0,1,150,D,1,D,50,D,01,D
20202,04225114,61,0,1,150,D,1,D,16,D,01,D
20202,04225114,62,0,1,150,D,1,D,16,D,02,D
20202,04225114,63,0,1,150,D,1,D,16,D,03,D
20202,04225114,64,0,1,355,D,1,D,70,D,13,D
20202,04225114,65,0,1,355,D,1,D,14,D,13,D
20202,04225114,66,0,1,330,D,1,D,16,D,13,D
20202,04225114,67,0,1,700,D,1,D,16,D,13,D
20202,04225114,68,0,2,150,D,1,D,17,D,01,D
20202,04225114,69,0,2,150,D,1,D,28,D,01,D
20202,04225144,9,0,1,355,D,1,D,4,D,02,D
20202,04225164,29,0,1,830,D,1,D,23,D,13,D
20202,04225164,30,0,1,355,D,1,D,12,D,13,D
20202,04225194,20,0,1,355,D,1,D,10,D,13,D
20202,04225194,21,0,2,840,D,1,D,8,D,01,D
20202,04225444,36,0,1,840,D,1,D,119,D,01,D
20202,04225574,33,0,1,355,D,1,D,30,D,13,D
20202,04225654,15,0,1,210,D,1,D,72,D,13,D
20202,04225704,16,0,1,310,D,1,D,15,D,02,D
20202,04225704,17,0,1,310,D,1,D,15,D,03,D
20202,04225704,18,0,1,310,D,1,D,15,D,04,D
20202,04225744,35,0,1,840,D,1,D,14,D,02,D
20202,04225744,36,0,1,840,D,1,D,14,D,03,D
20202,04225744,37,0,1,840,D,1,D,14,D,04,D
20202,04225744,38,0,1,210,D,1,D,10,D,13,D
20202,04225744,39,0,1,330,D,1,D,8,D,03,D
20202,04225744,40,0,1,330,D,1,D,8,D,04,D
20202,04225744,41,0,1,355,D,1,D,14,D,13,D
20202,04225744,42,0,2,840,D,1,D,14,D,02,D
20202,04225774,16,0,1,840,D,1,D,12,D,02,D
20202,04225934,16,0,1,330,D,1,D,10,D,13,D
20202,04225934,17,0,1,355,D,1,D,13,D,13,D
20202,04226024,43,0,1,355,D,1,D,15,D,13,D
20202,04226104,29,0,1,830,D,1,D,20,D,02,D
20202,04226104,30,0,1,830,D,1,D,20,D,03,D
20202,04226104,31,0,1,150,D,1,D,27,D,02,D
20202,04226104,32,0,1,210,D,1,D,11,D,13,D
20202,04226104,33,0,1,210,D,1,D,16,D,02,D
20202,04226104,34,0,1,210,D,1,D,16,D,03,D
20202,04226104,35,0,1,210,D,1,D,18,D,04,D
20202,04226144,20,0,1,840,D,1,D,129,D,03,D
20202,04226144,21,0,1,830,D,1,D,100,D,13,D
20202,04226144,22,0,1,355,D,1,D,30,D,13,D
20202,04226214,45,0,1,830,D,1,D,35,D,13,D
20202,04226214,46,0,1,820,D,1,D,30,D,03,D
20202,04226214,47,0,1,500,D,1,D,300,D,02,D
20202,04226224,22,0,1,830,D,1,D,9,D,02,D
20202,04226224,24,0,1,370,D,1,D,100,D,03,D
20202,04226284,19,0,1,830,D,1,D,310,D,13,D
20202,04226284,20,0,1,830,D,1,D,40,D,13,D
20202,04226284,21,0,1,160,D,1,D,5,D,04,D
20202,04226284,22,0,1,330,D,1,D,5,D,13,D
20202,04226324,20,0,1,210,D,1,D,30,D,04,D
20202,04226374,37,0,1,150,D,1,D,40,D,02,D
20202,04226374,38,0,1,150,D,1,D,40,D,03,D
20202,04226374,39,0,1,150,D,1,D,187,D,02,D
20202,04226374,40,0,2,150,D,1,D,40,D,02,D
20202,04226444,10,0,1,150,D,1,D,25,D,02,D
20202,04226524,25,0,1,800,D,1,D,250,D,13,D
20202,04226524,26,0,1,830,D,1,D,75,D,13,D
20202,04226524,27,0,1,500,D,1,D,1000,D,03,D
20202,04226584,21,0,1,830,D,1,D,50,D,13,D
20202,04226584,22,0,1,355,D,1,D,100,D,13,D
20202,04226624,24,0,1,150,D,1,D,75,D,04,D
20202,04226734,16,0,1,330,D,2,D,100,D,02,D
20202,04226774,38,0,1,830,D,1,D,20,D,02,D
20202,04226774,39,0,1,840,D,1,D,10,D,04,D
20202,04226774,40,0,1,840,D,1,D,10,D,03,D
20202,04226774,41,0,1,330,D,1,D,10,D,13,D
20202,04226774,42,0,1,355,D,1,D,12,D,13,D
20202,04226774,43,0,1,355,D,1,D,12,D,13,D
20202,04226774,44,0,1,355,D,1,D,13,D,13,D
20202,04226774,45,0,2,840,D,1,D,10,D,02,D
20202,04226804,47,0,1,840,D,1,D,10,D,02,D
20202,04226804,48,0,1,840,D,1,D,10,D,03,D
20202,04226804,49,0,1,840,D,1,D,10,D,04,D
20202,04226804,50,0,1,840,D,1,D,50,D,03,D
20202,04226804,51,0,1,600,D,1,D,600,D,03,D
20202,04226804,52,0,1,600,D,1,D,500,D,02,D
20202,04226804,53,0,1,330,D,1,D,13,D,13,D
20202,04226804,54,0,1,330,D,1,D,14,D,13,D
20202,04226834,15,0,1,840,D,1,D,13,D,02,D
20202,04226834,16,0,1,840,D,1,D,13,D,03,D
20202,04226834,17,0,1,840,D,1,D,13,D,04,D
20202,04226834,18,0,1,330,D,1,D,10,D,13,D
20202,04226834,19,0,1,355,D,1,D,13,D,13,D
20202,04226834,20,0,2,840,D,1,D,13,D,02,D
20202,04226904,33,0,1,830,D,1,D,76,D,13,D
20202,04226904,34,0,1,330,D,1,D,20,D,13,D
20202,04226904,35,0,1,410,D,1,D,80,D,02,D
20202,04226914,43,0,1,610,D,1,D,76,D,04,D
20202,04226914,44,0,1,340,D,1,D,22,D,04,D
20202,04226914,45,0,1,355,D,1,D,14,D,13,D
20202,04226914,46,0,1,355,D,1,D,13,D,13,D
20202,04226984,16,0,1,700,D,1,D,60,D,04,D
20202,04226984,17,0,1,355,D,1,D,12,D,13,D
20202,04226994,11,0,1,150,D,1,D,72,D,04,D
20202,04227084,30,0,1,840,D,1,D,110,D,02,D
20202,04227084,31,0,1,840,D,1,D,150,D,02,D
20202,04227084,32,0,1,700,D,1,D,14,D,13,D
20202,04227134,41,0,1,830,D,1,D,28,D,13,D
20202,04227134,42,0,1,500,D,1,D,200,D,02,D
20202,04227134,43,0,1,210,D,1,D,50,D,02,D
20202,04227134,44,0,1,700,D,1,D,6,D,13,D
20202,04227134,45,0,1,330,D,1,D,10,D,13,D
20202,04227134,46,0,1,355,D,1,D,20,D,04,D
20202,04227134,47,0,1,355,D,1,D,52,D,13,D
20202,04227134,48,0,1,355,D,1,D,14,D,13,D
20202,04227154,11,0,1,355,D,1,D,13,D,13,D
20202,04227164,47,0,1,840,D,1,D,50,D,04,D
20202,04227164,48,0,1,840,D,1,D,13,D,02,D
20202,04227164,49,0,1,840,D,1,D,13,D,03,D
20202,04227164,50,0,1,840,D,1,D,13,D,04,D
20202,04227164,51,0,1,150,D,2,D,10,D,03,D
20202,04227164,52,0,1,150,D,2,D,10,D,03,D
20202,04227164,53,0,1,330,D,1,D,17,D,13,D
20202,04227164,54,0,1,340,D,1,D,50,D,03,D
20202,04227164,55,0,1,355,D,1,D,10,D,13,D
20202,04227164,56,0,1,355,D,1,D,13,D,13,D
20202,04227164,57,0,1,355,D,1,D,13,D,13,D
20202,04227164,58,0,2,840,D,1,D,8,D,02,D
20202,04227184,26,0,1,840,D,1,D,15,D,02,D
20202,04227184,27,0,1,840,D,1,D,15,D,03,D
20202,04227184,28,0,1,840,D,1,D,15,D,04,D
20202,04227184,29,0,1,355,D,1,D,15,D,13,D
20202,04227274,23,0,1,150,D,1,D,40,D,04,D
20202,04227284,17,0,1,500,D,1,D,10,D,02,D
20202,04227284,18,0,2,840,D,1,D,13,D,02,D
20202,04227334,55,0,1,840,D,1,D,25,D,03,D
20202,04227334,56,0,1,210,D,1,D,60,D,03,D
20202,04227334,57,0,1,210,D,1,D,40,D,04,D
20202,04227334,58,0,1,310,D,1,D,10,D,04,D
20202,04227354,23,0,1,355,D,1,D,12,D,13,D
20202,04227364,28,0,1,830,D,1,D,125,D,13,D
20202,04227444,31,0,1,830,D,1,D,55,D,13,D
20202,04227444,32,0,1,840,D,1,D,130,D,04,D
20202,04227444,33,0,1,150,D,1,D,56,D,02,D
20202,04227444,34,0,1,355,D,1,D,54,D,13,D
20202,04227444,35,0,1,355,D,1,D,15,D,13,D
20202,04227484,28,0,1,830,D,1,D,29,D,13,D
20202,04227484,29,0,1,520,D,1,D,16,D,02,D
20202,04227484,30,0,1,150,D,1,D,84,D,02,D
20202,04227484,31,0,1,355,D,1,D,10,D,13,D
20202,04227484,32,0,1,355,D,1,D,7,D,13,D
20202,04227484,33,0,1,355,D,1,D,9,D,13,D
20202,04227524,20,0,1,355,D,1,D,15,D,13,D
20202,04227574,25,0,1,355,D,1,D,60,D,03,D
20202,04227574,26,0,1,355,D,1,D,40,D,04,D
20202,04227724,49,0,1,355,D,1,D,15,D,13,D
20202,04227724,50,0,2,160,D,1,D,19,D,02,D
20202,04227764,30,0,1,150,D,1,D,68,D,04,D
20202,04227784,36,0,1,355,D,1,D,22,D,13,D
20202,04227844,28,0,1,830,D,1,D,20,D,13,D
20202,04227844,29,0,1,830,D,1,D,22,D,13,D
20202,04227844,30,0,1,210,D,1,D,20,D,04,D
20202,04227844,31,0,1,330,D,1,D,7,D,13,D
20202,04227844,32,0,1,355,D,1,D,10,D,04,D
20202,04227844,33,0,1,370,D,1,D,120,D,03,D
20202,04227854,26,0,2,210,D,1,D,175,D,02,D
20202,04227884,32,0,1,830,D,1,D,27,D,13,D
20202,04227904,25,0,1,830,D,1,D,55,D,13,D
